Collection Object GUID,Metadata Text,DNA Sequences Text3,,,
db4217dc-1ed3-11e3-bfac-90b11c41863e,,54851a3c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930084
dcbc807b-1ed3-11e3-bfac-90b11c41863e,,5470ad3c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY158829 
dcbc807b-1ed3-11e3-bfac-90b11c41863e,,54718b5c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AY159958 
db338ba2-1ed3-11e3-bfac-90b11c41863e,,548cff86-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/ERX5044831
dca850c1-1ed3-11e3-bfac-90b11c41863e,,54851a82-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930422
db5a0783-1ed3-11e3-bfac-90b11c41863e,,54851ace-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930410
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,547852fd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826345
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54792813-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827181
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,547a1ab9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827919
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,547c4150-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828862
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,5482024c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939003
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54820293-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938843
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,548202de-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938147
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,5482032e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939148
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54820375-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939835
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,548203bb-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939434
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54820403-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939536
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,5482044b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937587
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54820491-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939999
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,548204d8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ940149
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,5482051f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937719
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54820565-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938388
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,548205ab-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937863
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,548205f1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937435
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54820638-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938532
dc9af5b3-1ed3-11e3-bfac-90b11c41863e,,54845958-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930402
dcad9c9f-1ed3-11e3-bfac-90b11c41863e,,54738e1a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ519545 
dcbff6f9-1ed3-11e3-bfac-90b11c41863e,,5470e823-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ519546 
db873c81-1ed3-11e3-bfac-90b11c41863e,,5470e0e1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ519575 
db4122f8-1ed3-11e3-bfac-90b11c41863e,,546f1933-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ519576 
db5cd76f-1ed3-11e3-bfac-90b11c41863e,,546f02b2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GU440530 
db5cd76f-1ed3-11e3-bfac-90b11c41863e,,546f7031-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ519591 
dcbef56b-1ed3-11e3-bfac-90b11c41863e,,54725d77-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ519592 
db8334cf-1ed3-11e3-bfac-90b11c41863e,,54851b1e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930346
dc9ac706-1ed3-11e3-bfac-90b11c41863e,,54785342-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826346
dc9ac706-1ed3-11e3-bfac-90b11c41863e,,547a1b45-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827921
dc9ac706-1ed3-11e3-bfac-90b11c41863e,,547acbf5-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828030
dc9ac706-1ed3-11e3-bfac-90b11c41863e,,547c41dd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828863
dc9ac706-1ed3-11e3-bfac-90b11c41863e,,547d631d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829963
dc9ac706-1ed3-11e3-bfac-90b11c41863e,,548459cf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930412
db543b1e-1ed3-11e3-bfac-90b11c41863e,,54761f1b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825461
db543b1e-1ed3-11e3-bfac-90b11c41863e,,5476fab2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826014
db543b1e-1ed3-11e3-bfac-90b11c41863e,,5477a572-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826323
db543b1e-1ed3-11e3-bfac-90b11c41863e,,5478a1e1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827245
db543b1e-1ed3-11e3-bfac-90b11c41863e,,54796848-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827531
db543b1e-1ed3-11e3-bfac-90b11c41863e,,547c8643-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829452
db543b1e-1ed3-11e3-bfac-90b11c41863e,,547d0d6f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829780
db640b28-1ed3-11e3-bfac-90b11c41863e,,5476b217-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825428
db640b28-1ed3-11e3-bfac-90b11c41863e,,547b655b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828563
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b51f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938193
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b565-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938720
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b5ad-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939463
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b5f3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938026
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b63b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ940044
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b683-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ940184
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b6cf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937761
db640b28-1ed3-11e3-bfac-90b11c41863e,,5482b716-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939341
db640b28-1ed3-11e3-bfac-90b11c41863e,,54845a47-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930304
dca7b2f3-1ed3-11e3-bfac-90b11c41863e,,547981f6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827998
dca7b2f3-1ed3-11e3-bfac-90b11c41863e,,547f1168-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830783
dca7b2f3-1ed3-11e3-bfac-90b11c41863e,,54845abe-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929839
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,5475ba52-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JN230995
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,5475ba9c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JN230942
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,5475bae6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JN231044
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,5475bb30-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JN231103
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,54845b35-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929621
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,54868fc9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC442064
dcd8ef12-1ed3-11e3-bfac-90b11c41863e,,54869012-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC442008
dcacba14-1ed3-11e3-bfac-90b11c41863e,,5488302e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KX120072
dcacba14-1ed3-11e3-bfac-90b11c41863e,,54883074-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KX150907
dcacba14-1ed3-11e3-bfac-90b11c41863e,,548830da-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KX150895
dcacba14-1ed3-11e3-bfac-90b11c41863e,,548d10fc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/SRX13089704
db4edca0-1ed3-11e3-bfac-90b11c41863e,,54761a23-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825561
db4edca0-1ed3-11e3-bfac-90b11c41863e,,5476f6e4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826001
db4edca0-1ed3-11e3-bfac-90b11c41863e,,54779ff8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826620
db4edca0-1ed3-11e3-bfac-90b11c41863e,,547898e0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827355
db4edca0-1ed3-11e3-bfac-90b11c41863e,,547b9d0c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828865
db4edca0-1ed3-11e3-bfac-90b11c41863e,,547ee72c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831147
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,5476e2eb-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825713
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,54786dd1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826762
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,54794607-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827182
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,547a352a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827991
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,547ad535-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828047
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,547d6f46-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830000
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,547fcc93-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830930
dc9c1c73-1ed3-11e3-bfac-90b11c41863e,,54845bb0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930542
db450bd0-1ed3-11e3-bfac-90b11c41863e,,54785388-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826344
db450bd0-1ed3-11e3-bfac-90b11c41863e,,547928d0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827180
db450bd0-1ed3-11e3-bfac-90b11c41863e,,547a1b8b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827922
db450bd0-1ed3-11e3-bfac-90b11c41863e,,547acc3b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828031
db450bd0-1ed3-11e3-bfac-90b11c41863e,,547d6368-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829964
db450bd0-1ed3-11e3-bfac-90b11c41863e,,547fa0bc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830862
db450bd0-1ed3-11e3-bfac-90b11c41863e,,54845c2a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930416
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868a28-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555474
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868aa2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ556126
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868b1a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555659
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868b92-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555321
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868c08-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ556316
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868c7e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555834
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,54868cf6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KJ555941
db5fb35c-1ed3-11e3-bfac-90b11c41863e,,547b80d1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828564
dcbec711-1ed3-11e3-bfac-90b11c41863e,,547676b1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825398
dcbec711-1ed3-11e3-bfac-90b11c41863e,,5478ec71-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827158
dcbec711-1ed3-11e3-bfac-90b11c41863e,,5479bf51-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827714
dcbec711-1ed3-11e3-bfac-90b11c41863e,,547a85b6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828060
dcbec711-1ed3-11e3-bfac-90b11c41863e,,547bee40-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828866
dcbec711-1ed3-11e3-bfac-90b11c41863e,,547caa86-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829567
dcbec711-1ed3-11e3-bfac-90b11c41863e,,547d41e3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829873
dcbec711-1ed3-11e3-bfac-90b11c41863e,,547f4171-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831292
dcbec711-1ed3-11e3-bfac-90b11c41863e,,54845ca0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930082
dcb498ee-1ed3-11e3-bfac-90b11c41863e,,54715426-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF014477 
db5bc395-1ed3-11e3-bfac-90b11c41863e,,54845d18-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929999
db1a5320-1ed3-11e3-bfac-90b11c41863e,,548a1098-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/LC069497
dc9f1279-1ed3-11e3-bfac-90b11c41863e,,54712518-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GU440362 
dc9f1279-1ed3-11e3-bfac-90b11c41863e,,5477f145-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826450
dc9f1279-1ed3-11e3-bfac-90b11c41863e,,5479b2d0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827677
dc9f1279-1ed3-11e3-bfac-90b11c41863e,,547b2790-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828565
dc9f1279-1ed3-11e3-bfac-90b11c41863e,,547ca2d3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829519
dc9f1279-1ed3-11e3-bfac-90b11c41863e,,5487f381-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KT883660
db64aa22-1ed3-11e3-bfac-90b11c41863e,,54750723-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GU440522 
db64aa22-1ed3-11e3-bfac-90b11c41863e,,5475593b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JX242942
db64aa22-1ed3-11e3-bfac-90b11c41863e,,54755983-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JX242989
dc9c2198-1ed3-11e3-bfac-90b11c41863e,,54709fb9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ215183 
dc9c2198-1ed3-11e3-bfac-90b11c41863e,,547272c0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ215283 
dc9c2198-1ed3-11e3-bfac-90b11c41863e,,5472908b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/FJ215075 
dcc5454f-1ed3-11e3-bfac-90b11c41863e,,547689f2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825505
dcc5454f-1ed3-11e3-bfac-90b11c41863e,,547746df-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826153
dcc5454f-1ed3-11e3-bfac-90b11c41863e,,5479d13b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827764
dcc5454f-1ed3-11e3-bfac-90b11c41863e,,547d4e23-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829902
dcc5454f-1ed3-11e3-bfac-90b11c41863e,,547f6947-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830794
db22590a-1ed3-11e3-bfac-90b11c41863e,,54851b68-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929858
dca8f04f-1ed3-11e3-bfac-90b11c41863e,,54880fe0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AP012247
db1a35c4-1ed3-11e3-bfac-90b11c41863e,,54749f42-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GU440231 
dca82bcd-1ed3-11e3-bfac-90b11c41863e,,546fa05c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860355 
dca82bcd-1ed3-11e3-bfac-90b11c41863e,,547032c7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860304 
dca82bcd-1ed3-11e3-bfac-90b11c41863e,,54723bec-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860466 
db5c2df5-1ed3-11e3-bfac-90b11c41863e,,54723056-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ645699 
db5c2df5-1ed3-11e3-bfac-90b11c41863e,,5472571f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ645660 
dcc95f89-1ed3-11e3-bfac-90b11c41863e,,548a112b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/LC049920
db76e384-1ed3-11e3-bfac-90b11c41863e,,54785d5f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826558
db76e384-1ed3-11e3-bfac-90b11c41863e,,547b7df0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828566
db76e384-1ed3-11e3-bfac-90b11c41863e,,547d6a12-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829981
db76e384-1ed3-11e3-bfac-90b11c41863e,,547e5502-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830506
db2ba52b-1ed3-11e3-bfac-90b11c41863e,,5470dc04-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860366 
db2ba52b-1ed3-11e3-bfac-90b11c41863e,,5471d1ab-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860313 
db2ba52b-1ed3-11e3-bfac-90b11c41863e,,54733512-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860422 
db2ba52b-1ed3-11e3-bfac-90b11c41863e,,547446fb-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/GQ860475 
db2ba52b-1ed3-11e3-bfac-90b11c41863e,,547ec53e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830949
dca16bc5-1ed3-11e3-bfac-90b11c41863e,,54845d63-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929647
db680c28-1ed3-11e3-bfac-90b11c41863e,,54760c3b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825526
db680c28-1ed3-11e3-bfac-90b11c41863e,,54779807-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826351
db680c28-1ed3-11e3-bfac-90b11c41863e,,547890e7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827351
db680c28-1ed3-11e3-bfac-90b11c41863e,,547a578e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828242
db680c28-1ed3-11e3-bfac-90b11c41863e,,547ae3bf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828567
db680c28-1ed3-11e3-bfac-90b11c41863e,,547c7cb9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829599
dca3aabe-1ed3-11e3-bfac-90b11c41863e,,5476032a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825396
dca3aabe-1ed3-11e3-bfac-90b11c41863e,,5476ec62-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825970
dca3aabe-1ed3-11e3-bfac-90b11c41863e,,54788c36-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827157
dca3aabe-1ed3-11e3-bfac-90b11c41863e,,547956f4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827472
