"material_entity_id","material_entity_type","preparations","dispositions","institution_code","institution_id","collection_code","collection_id","owner_institution_code","catalog_number","recorder_by","recorder_by_id","associated_references","associated_secuences","other_catalog_numbers"
"6f25b2c372f8ddb85686011a5bdf401d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM628VER","Mauro Sierra Macías","","","",""
"6f2e3473b7e1d96983e3701e8dc148dc","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC493PUE","Hector Manuel Rodríguez Carrillo","","","",""
"6f41c454a954017dd3fd716accea8997","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC242VER","Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"6f72807e5d030c29e3d9487c5123913a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009NFN183VER","Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"6f8ebdfc975e801fc677ed165cfb4dd9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB339PUE","José Miguel Uribe Bernal","","","",""
"6fa1fec2a11aaf31c85c4eec707cfd88","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC162PUE","Casiano Tut y Couoh","","","",""
"70093d7291450e3176bcc3f6b2404c63","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM053VER","Mauro Sierra Macías; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"70759c2445865a9eeaff1b3d794fdc36","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD662PUE","Emmanuel Muñoz de la Vega","","","",""
"708b6a4cd56cd0613dcd1173db540299","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010APC557VER","Artemio Palafox Caballero; Andrés Zambada Martínez","","","",""
"708e27ad3ed9a534f79d7f0bd221aed7","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM371VER","Mauro Sierra Macías; Isaac Meneses Márquez","","","",""
"70c6c0e0340c34bd3ebc16bc62aebc10","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC052PUE","Casiano Tut y Couoh","","","",""
"70e59cf166880ba0f1b729bfa672db2a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM353VER","Mauro Sierra Macías; Isaac Meneses Márquez","","","",""
"711be154b9202bf13c273fa36ce9fff0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC066VER","Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"7179853dd2601c0eb84fad0f35350bf1","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD675PUE","Emmanuel Muñoz de la Vega","","","",""
"7196f31eee7a1eecb90c0b285f0bb6f2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC109PUE","Casiano Tut y Couoh","","","",""
"71d6e4b388d34a577b6e69a611cd369f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC046PUE","Casiano Tut y Couoh","","","",""
"7233c28e25032c0e718e2044c248e808","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009SBF014TAB","Sabel Barrón Freyre","","","",""
"723d1bb45ad6e8d399b88cbd404e1d4a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009RLM422VER","Rosalio López Morgado","","","",""
"7275c8e0c0864f33d0850e76fde9ae01","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB367PUE","José Miguel Uribe Bernal","","","",""
"72fd2fdcbe45d9d4eac13c6665772117","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB341PUE","José Miguel Uribe Bernal","","","",""
"7318f8bc6726d8027c11aa50f162bc5c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010RLM611VER","Rosalio López Morgado","","","",""
"73273c1f4d2dab2f2f90c51d3d2c42b4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD714PUE","Emmanuel Muñoz de la Vega","","","",""
"732e04ff44064e38690b41a521b83bde","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM235PUE","Mauro Sierra Macías; Pablo Andrés Meza","","","",""
"733de8457121910c55fdf96b6653c26b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010APC538VER","Artemio Palafox Caballero; Andrés Zambada Martínez","","","",""
"73410ae13d1a0438bc61b66df0478a5c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009NFN165VER","Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"73867f5b34993940a8e01b1f846c88c2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009SBF006TAB","Sabel Barrón Freyre","","","",""
"73b1053e265eaefad6cbcdf57d0ee67d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010RLM449VER","Rosalio López Morgado","","","",""
"73b1da48caa1779fa2f228ac76f294c9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD401PUE","Emmanuel Muñoz de la Vega","","","",""
"73e76dd57be7191f44f21ebd8f1ac585","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC026PUE","Casiano Tut y Couoh","","","",""
"73ff79d2b633d4501592fd0ef30d244b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM584VER","Mauro Sierra Macías; Néstor Francisco Nicolás","","","",""
"741ee4664ecd230ce9005d15ce740a23","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC121PUE","Casiano Tut y Couoh","","","",""
"744088bbd813a296069422c42ad251e7","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC205PUE","Hector Manuel Rodríguez Carrillo","","","",""
"7445c03203acb1e94aacb69826f5534e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC165PUE","Casiano Tut y Couoh","","","",""
"7455066bb05d6a4e99e2608f8efdd32a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM605PUE","Mauro Sierra Macías; Artemio Palafox Caballero","","","",""
"746e716b4b27f4d7b9897cf5eb0bebe8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC003PUE","Casiano Tut y Couoh","","","",""
"74f0c526e2d5c87a7f22fd683981546d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC240VER","Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"75111d5b7649034626143a637c5b29a3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD649PUE","Emmanuel Muñoz de la Vega","","","",""
"7518fea3af560fb43be2fe40111f8852","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB352PUE","José Miguel Uribe Bernal","","","",""
"75438f56f7f5a073a6995fabcffa05af","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC201PUE","Hector Manuel Rodríguez Carrillo","","","",""
"755903d11d7e95784ec60380526d5f50","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM322VER","Mauro Sierra Macías; Isaac Meneses Márquez","","","",""
"75d25801b8bc63894fcb167ac20dbdc0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC215VER","Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"761d3fa2bc5502d7c644db02cb9589c5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB316PUE","José Miguel Uribe Bernal","","","",""
"7635b54fb9a4055233f71b93adf4e3ec","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC051PUE","Casiano Tut y Couoh","","","",""
"7689df1f1c8c121a1495b84077df1456","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM636VER","Mauro Sierra Macías","","","",""
"76be7661003b9b5eaeed992183aa6aeb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC213PUE","Hector Manuel Rodríguez Carrillo","","","",""
"7719492f898891c3db688b86390f4dbd","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM634VER","Mauro Sierra Macías","","","",""
"774fac3431a231c24773b5c9f73800d0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009NFN157VER","Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"77515b15b6a00fc697df938873b3d315","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM198VER","Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"779c92860c1c354538fb272ebf8ffdd5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB305PUE","José Miguel Uribe Bernal","","","",""
"779fb600a195b1fbd27df1aa9209da9e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009NFN176VER","Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"7811ad8076b4e8d1e133a62cf147c11c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009RLM431VER","Rosalio López Morgado","","","",""
"783b16c993c0fc705bd771a1539fe49a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM592VER","Mauro Sierra Macías; Néstor Francisco Nicolás","","","",""
"784ff04970e9df8e0ea36ad5eca27b45","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC081VER","Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"788b5101ec5e617b6b82ffc9cb98026b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC032PUE","Casiano Tut y Couoh","","","",""
"789e6ab59211f62dd5bbba905fe1b549","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009SBF018TAB","Sabel Barrón Freyre","","","",""
"78a1ae673a3a6410a017f060e3612036","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM619PUE","Mauro Sierra Macías; Artemio Palafox Caballero","","","",""
"78a39ce106884f8e2192f30446eaacbc","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC229PUE","Hector Manuel Rodríguez Carrillo","","","",""
"79153d3267f2b187264df86c2317e24b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD697PUE","Emmanuel Muñoz de la Vega","","","",""
"7925a6fe6ac3ed84defcd81609240f91","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC394PUE","Hector Manuel Rodríguez Carrillo","","","",""
"795e7af168befc7747fbfda06edca0d9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC490PUE","Hector Manuel Rodríguez Carrillo","","","",""
"79720ff2b9e4d151a9b84fe72507ae28","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC086VER","Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"79f09bda15f93c6991c348bf66bfd5e4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM342VER","Mauro Sierra Macías; Isaac Meneses Márquez","","","",""
"7a2b8a095bc580a3d34316e056d6a1d2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM533PUE","Mauro Sierra Macías; Artemio Palafox Caballero; Emmanuel Muñoz de la Vega","","","",""
"7a883774eb87d6a74b8d021444320883","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM511VER","Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"7a8e03a7927f2741a7cc534647dd43b5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC183PUE","Hector Manuel Rodríguez Carrillo","","","",""
"7a8e39faa91c5b9ebb26b3fe8398e956","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM315VER","Mauro Sierra Macías; Isaac Meneses Márquez","","","",""
"7aea41dc8ea2e365e5d802795cc20bfe","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM565PUE","Mauro Sierra Macías; Artemio Palafox Caballero","","","",""
"7b0788861c197a6e1df5049806bcfb5f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC017PUE","Casiano Tut y Couoh","","","",""
"7b0ee79dbab31e64e21b59945fe19bbc","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC177PUE","Casiano Tut y Couoh","","","",""
"7b32ad2f8373305e32d147f4ab37116f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC264VER","Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"7b4d41b6126c8da432a1406b893eafab","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM523VER","Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"7b75f7eb1408fe1a7d003e234d18ef0f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM279VER","Andrés Zambada Martínez","","","",""
"7ba7bf02ff9a11aa9d8082a96de35871","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC062PUE","Casiano Tut y Couoh","","","",""
"7c0a6f88355b084d10a44d6763fe9106","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB300PUE","José Miguel Uribe Bernal","","","",""
"7c25e3e41108d60482fb82e4940ddff8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD460PUE","Emmanuel Muñoz de la Vega","","","",""
"7cda0c52ce875669d9e75da56288e1ed","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD702PUE","Emmanuel Muñoz de la Vega","","","",""
"7d868d7b7e5ed2bf95835616b8549d18","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD648PUE","Emmanuel Muñoz de la Vega","","","",""
"7dea78dd778c612a01dbc3fc9c4274b6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC091PUE","Casiano Tut y Couoh","","","",""
"7e71fc8e3050a4be89a5f51ff9ef6bcb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD406HGO","Emmanuel Muñoz de la Vega","","","",""
"7e80b4e8ea0d768ce8aeb2b46184a999","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD463PUE","Emmanuel Muñoz de la Vega","","","",""
"7e8c21bda264929b31e37935cc8fc254","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM516VER","Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"7ec09c96b0e70b1c05ddd7cbf7cb9e59","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM521VER","Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"7ec6870ab59969cca75afdde08c5fe99","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM512VER","Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"7ef654ff49524f8e51e32eea2a86ec69","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC395PUE","Hector Manuel Rodríguez Carrillo","","","",""
"7f0cfe56de344b57cef4ab9d0333f5c7","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010RLM598VER","Rosalio López Morgado","","","",""
"7f3802f25969f2280b36049e5653a8e6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM612PUE","Mauro Sierra Macías; Artemio Palafox Caballero","","","",""
"7f573d766fe323b08655aa7ff79fc0cd","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC021PUE","Casiano Tut y Couoh","","","",""
"7f750e01b03101e219e6d16cdac18fca","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM008VER","Mauro Sierra Macías; Artemio Palafox Caballero; Flavio Antonio Rodríguez Montalvo; Isaac Meneses Márquez","","","",""
"7f866ff56a6d77b923f5a1157286635b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM131VER","Mauro Sierra Macías; Isaac Meneses Márquez; José Raúl Rodríguez Rodríguez","","","",""
"7f93e7d8d42429a436d924e0f31e85b8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM292VER","Andrés Zambada Martínez","","","",""
"7fdb18542d996083b3c7d87f795d6b65","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM544PUE","Mauro Sierra Macías; Artemio Palafox Caballero; Emmanuel Muñoz de la Vega","","","",""
"7fefffba2bed5932e9f12ac308055247","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM350VER","Mauro Sierra Macías; Isaac Meneses Márquez","","","",""
"801b4e8e40d676ac9bdd5ae2729bad3a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD728PUE","Emmanuel Muñoz de la Vega","","","",""
"8052453cfdbf11f90308ecc05aeeac18","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM130VER","Mauro Sierra Macías; Isaac Meneses Márquez; José Raúl Rodríguez Rodríguez","","","",""
"80d2c9b96e67d44784f985ea188dc6e4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB308PUE","José Miguel Uribe Bernal","","","",""
"80d85600de85a734a5f25e167b4d307a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009NFN166VER","Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"80d9e6370676883abc31a04f328f38ff","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM293PUE","Mauro Sierra Macías; Pablo Andrés Meza","","","",""
"8116b105d4fc4e66904490a6166f9747","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC075PUE","Casiano Tut y Couoh","","","",""
"812cd7060f9787fbf994ce23a295635b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009NFN153VER","Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"8142d85269fc6486f103b8232ac89c8e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM126VER","Mauro Sierra Macías; Isaac Meneses Márquez; José Raúl Rodríguez Rodríguez","","","",""
"815a89f8078972a441f898755d84b811","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM056VER","Mauro Sierra Macías; Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"8174e42ad0e9df9fa3631d66815f7915","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC070VER","Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez","","","",""
"819e75c91e4b0bc4a63baaff140988f3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009CTC166PUE","Casiano Tut y Couoh","","","",""
"81d029f2ae3b6b7db3d3221ff3abe503","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM254PUE","Mauro Sierra Macías; Pablo Andrés Meza","","","",""
"828b6d1b172748368c9cb2e9f86a6bd2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD657PUE","Emmanuel Muñoz de la Vega","","","",""
"8297cb0e1e705fc070fb96ca07cb37af","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009AZM285VER","Andrés Zambada Martínez","","","",""
"829e1b4e87f34f6b0cdf0b740b5ffc1a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD722PUE","Emmanuel Muñoz de la Vega","","","",""
"82ca5f31bd7888e18dc252019dc95486","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009MSM121VER","Mauro Sierra Macías; Isaac Meneses Márquez; José Raúl Rodríguez Rodríguez","","","",""
"82d3a6b74208c5533c6bbede396c1792","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD709PUE","Emmanuel Muñoz de la Vega","","","",""
"82d4b55c3cb9bd459687d265a7cd6258","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC472OAX","Hector Manuel Rodríguez Carrillo","","","",""
"83116300b626937ddd6eb36357f3ee96","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010JMUB335PUE","José Miguel Uribe Bernal","","","",""
"831cb904ebc5914df4782c4ac5cdc098","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009HMRC475PUE","Hector Manuel Rodríguez Carrillo","","","",""
"834ba902dc97d684659e8c4eb5065606","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD681PUE","Emmanuel Muñoz de la Vega","","","",""
"83568fc0754d0e9d5c265e672447f89d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM260PUE","Mauro Sierra Macías; Pablo Andrés Meza","","","",""
"83570c0fc18744291a4fa4f556b53be0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD661PUE","Emmanuel Muñoz de la Vega","","","",""
"8385c3fc923b660dda5f3dbdc16e815a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010RLM605VER","Rosalio López Morgado","","","",""
"8394aced6a5d083234dd6bf46ae9d871","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2009APC238VER","Artemio Palafox Caballero; Néstor Francisco Nicolás","","","",""
"839a7ee152002b217fdbefbc0b546907","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010MSM632VER","Mauro Sierra Macías","","","",""
"83c30e4bb06edd3678881101258aab92","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","URGBGM2010EMD733PUE","Emmanuel Muñoz de la Vega","","","",""
