"material_entity_id","material_entity_type","preparations","dispositions","institution_code","institution_id","collection_code","collection_id","owner_institution_code","catalog_number","recorder_by","recorder_by_id","associated_references","associated_secuences","other_catalog_numbers"
"f2de83b477e69c74795ee9aa562a6d3c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4423-MICH-293","","","","",""
"f2df8c5190aebec75e9eab78551a5bd5","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1127-1","Hugo Perales Rivera","","","",""
"f2dfd33ea8266635e3ed9b6c57ef80a4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1870-GTO-139","Rafael Ortega Paczka; José Luis Rodríguez Ontiveros; Jorge Covarrubias Prieto","","","",""
"f2e28cd61b2a5aae989e440996d98f70","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0300-1","Hugo Perales Rivera","","","",""
"f2e2c515690babd6e3305e4585655eeb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2709-JAL-12","","","","",""
"f2e6f944b51e5e7ebb017c143dea6d70","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8622-YUC-126","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f2eb787e7884b619682160891c5cf4a0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","497-CHIS-263","","","","",""
"f2f6c13ab0e192a7569c98b854e9f3b1","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2668-HGO-207","Víctor Arturo González Hernández","","","",""
"f2f7b34fdcaf14207ab3ecac7c6ee425","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8882-ZAC-135","Abel Muñoz Orozco","","","",""
"f2fd80c5b9403957a838b302ce2e515e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1759-GTO-26","Atanasio Cuevas Ríos; Félix Agramont Cota-Ayala; Roberto Osoro Alcalá","","","",""
"f301caf4de2aeba4483e54cdc49a55a9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4108-MEX-707","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"f304b6eda7419dac87bd3a4545f7f94a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10890-OAX-719","Juan Manuel Hernández Casillas; Flavio Aragón Cuevas; Jaime Díaz; Suketoshi Taba","","","",""
"f30a1ec71d6bf2a4e025aa46df029dd3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9880-TAMS-164","","","","",""
"f312961fc63f78485e68a32101853895","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3735-MEX-335","","","","",""
"f31cf896eae8717c950aaf9cb6c157c7","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0335-1","Hugo Perales Rivera","","","",""
"f3207089fac9387898ef3f86f5176544","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1136-CHIH-201","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f326f9d3f0d239e44ea3e3c75f8e94d5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4837-NAY-93","","","","",""
"f32aa7db3e75f0c994612e8bf052e3c1","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6387-PUE-627","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"f32b39e35665ef69e16623e80ca402c8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1267-CHIH-332","Raúl Wong Romero","","","",""
"f337a041bf1d471c7729b8a26263cc9d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2840-JAL-135","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f339f3f4aec9f7393e569b6db3db333d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11483-OAX-1312","Horacio Espinosa Paz","","","",""
"f341fbff865e7da2c754223f42a98870","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","258-CHIS-31","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3423511d0afde23a082fdf6f5126806","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11434-OAX-1263","Horacio Espinosa Paz","","","",""
"f34bee8054e7acd7bff864d9337b045a","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","12043-OAX-1872","Flavio Aragón Cuevas","","","",""
"f34ce0a5be222f8c41ca90f86b16e639","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11132-OAX-961","Flavio Aragón Cuevas; Fabián; Simón Méndez","","","",""
"f34e8e139985c16a35f836af77506117","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1521-DGO-61","","","","",""
"f35030d205161fa53ec90aa8a130148e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9936-SLP-240","Luis Zamarrón Loredo","","","",""
"f355994deb7fcbfa44cb378191585a78","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0911-1","Hugo Perales Rivera","","","",""
"f3559e3ecec91076ab3e3816e259553e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2454-GRO-375","Pablo Murillo Navarrete","","","",""
"f35eecfb1dcd8274c4dde8651d4c6479","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0098-1","Hugo Perales Rivera","","","",""
"f3658a692cd9b887892693accd7e0590","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6000-PUE-229","Modesto Cruz Cruz","","","",""
"f3662b8a2afdb3e6ba72e8e63e15675f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7869-TLAX-294","Salvador Domínguez Sánchez","","","",""
"f36b42bbfa6f792b810e5078b4bad37a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7943-VER-35","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f371637ed64bd75d312c0f8728316d0f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8205-VER-296","","","","",""
"f383fad29ed92a878c18cf354357b97a","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0581-1","Hugo Perales Rivera","","","",""
"f388761f132a5e6fc766e2daac1e4120","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8136-VER-227","Elmer C Johnson","","","",""
"f38bf10433032b08bb2bf9645317dae4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1051-CHIH-116","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f38e179ac982c79f5f6efdba16c23e17","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","374-CHIS-142","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3928260867ca9fe692a0ab93fe210a6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9358-CHIS-784","","","","",""
"f3935a81ef6300a7d63efe8519aaf661","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0848-1","Hugo Perales Rivera","","","",""
"f3991ef501558d638beccd7fb7c7b65f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2006-GTO-277","José Ron Parra","","","",""
"f39aae0c590087a0abe1806d5f8257b2","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0392-1","Hugo Perales Rivera","","","",""
"f3a1da7660f561a5db6f338234b1a361","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11075-OAX-904","Suketoshi Taba; Flavio Aragón Cuevas; Marcial Rivas Rodríguez","","","",""
"f3a250d7e343548fe373c124ef7620dd","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1556-DGO-96","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3a69bf8daad2712ade7c9204773c4f9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","689-CHIS-454","Rafael Ortega Paczka","","","",""
"f3a7cc113248a4cf4b38f44cc6949695","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","572-CHIS-338","Rafael Ortega Paczka","","","",""
"f3ae5dc25600959b2f52f73b4084e7a5","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0316-1","Hugo Perales Rivera","","","",""
"f3b3e70f744ef090cb4591ca35d1248e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1176-CHIH-241","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3bd2dba4908f78d3e5a35474d22327c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7153-SIN-95","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3cdae352ddb97a5cb9bd5338d7e3cba","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8531-YUC-35","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3d08c77a32fd4e51bba4b22a9fceb49","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4489-MICH-359","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3d1f854455c1ecd6aa59340fa3489b4","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0650-1","Hugo Perales Rivera","","","",""
"f3d6aae24ecb4d99a8c04f98a1364674","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3416-MEX-18","","","","",""
"f3d890e175fa656b808ed5813a8f667c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2425-GRO-346","Enrique Romo Calderón","","","",""
"f3da9f126e2e3bfdc891006b098854c2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7626-TLAX-51","","","","",""
"f3dc6ed5300cd25f61317b5c276c63f9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2118-GRO-44","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f3f6ca027e607aa2ba1be61d2fa1c890","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1492-2","Hugo Perales Rivera","","","",""
"f3f8c80a7079f4d5ef7b5f8ff1e7397b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10307-T.spp-TS-25","","","","",""
"f3f938ad66605d14e6dd564cdc986d3c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","421-CHIS-189","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f403e4e99163b36ebf0043b7b1f12809","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1572-DGO-112","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f40404173c7f3729302daa0276bff82f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1330-COAH-46","Anastasio Morales Esparza","","","",""
"f418946a7241f0d317694db36b130133","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0043-1","Hugo Perales Rivera","","","",""
"f418d9b7c171ef40a2a369ea0a0e9af2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3975-MEX-574","Raymundo Acosta Sánchez","","","",""
"f41d87d6b4558d15d55cc9d4f4d95424","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2069-GTO-340","Mariano Herrera García","","","",""
"f41ebe37bba4935a8eb05a4cd2db40ec","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0230-1","Hugo Perales Rivera","","","",""
"f425440ca97b8a46099af2c5b15411d4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5273-OAX-73","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f4325cadaff62a014ccb7776d4dc6bbf","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1671-1","Hugo Perales Rivera","","","",""
"f433ac6f3cfec680303ec3d86302b5e4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","635-CHIS-401","Rafael Ortega Paczka","","","",""
"f438b64a68d4e7de98547ca5056d5b1c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6747-QROO-31","Higinio Mayorquín López","","","",""
"f439c085fbb4fda6d106054bd8c49e51","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","561-CHIS-327","Rafael Ortega Paczka","","","",""
"f43c1c0adad0afc131b3e2f8aa72e967","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1225-1","Hugo Perales Rivera","","","",""
"f43dc29a5afb2c4c9d2b27be5d91466a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11228-OAX-1057","Flavio Aragón Cuevas; Nicolás Dillanes Ramírez; Simón Méndez","","","",""
"f43e8d412402424b39c400a4305c3dff","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1144-1","Hugo Perales Rivera","","","",""
"f43f20126fa7ea1c87ea91688a857876","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2552-HGO-91","Alberto Ramos Rodríguez","","","",""
"f44349492dc9592c8888b4d7cc56c558","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0208-1","Hugo Perales Rivera","","","",""
"f4445599e21d57e6a61cbff491fbf531","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7384-SON-153","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f453d2d9d01807d6c1185565d71b281c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3916-MEX-515","Alberto Ramos Rodríguez","","","",""
"f45891c60ee89dddf1499f2754f95cba","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0080-2","Hugo Perales Rivera","","","",""
"f459f23fc2be1994fa47d47f0063de7a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10104-JSG-205","José de Jesús Sánchez González","","","",""
"f45c35cdbf75276096eb39ed4ba3bb67","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10531-CHIH-522","Enrique Díaz Solís; Rigoberto Ponce Beltrán","","","",""
"f45f85788ff56928365bd2794251007c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3129-JAL-414","","","","",""
"f4612aab22b564b5d3434edf98e22d4a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9891-TAMS-175","","","","",""
"f462174b8a8641b348ffdc65edaa4d10","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0136-1","Hugo Perales Rivera","","","",""
"f468c74385fe6f7983ccc45a6178e44c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2578-HGO-117","Manuel Livera Muñoz","","","",""
"f469211715672d8f4f7aad9a82105d83","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1360-1","Hugo Perales Rivera","","","",""
"f46c17ce1d304f85ff3ad5c0015364fb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9502-TLAX-445","","","","",""
"f46e7de826b43a1698494a06fbb84d06","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","294-CHIS-64","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f476930babf20b2a937b9dfc1a316aab","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9022-PUE-277","Facundo Barrientos Pérez","","","",""
"f480836a821eacc23087b97458e1924c","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11778-OAX-1607","F Humberto Castro García","","","",""
"f48458326244016b91b9c7acab22ad08","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1085-2","Hugo Perales Rivera","","","",""
"f48640eb78b6538491ebf050e80a20ec","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1411-COL-4","","","","",""
"f487b8c583e5027d705b1d6024757978","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0818-2","Hugo Perales Rivera","","","",""
"f48d6aeee85019b3b08852631715a484","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3355-JAL-640","Santiago Medina Ocegueda","","","",""
"f492d3c3e09a4d2844ad0d477f42f711","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7288-SON-43","","","","",""
"f497edbc2e979a564578cc38c6598a56","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11119-OAX-948","Flavio Aragón Cuevas; Fabián; Simón Méndez","","","",""
"f498406338e26dafdc8a8979793cb3f8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","473-CHIS-239","","","","",""
"f4ba82798d533da019c5428e4ec54394","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1372-COAH-88","","","","",""
"f4bc3f000faabf79236a18d041c028a9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1959-GTO-228","José Ron Parra","","","",""
"f4c2829f704ad163b87ecdb0841e3da1","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4788-NAY-43","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f4c35fb945480f1be856523e6f77d80d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4194-MICH-69","","","","",""
"f4c9da6b0ab31fc62a0f2a90e5b1850e","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0049-1","Hugo Perales Rivera","","","",""
"f4cf7bb7295ef9cf11602044590e7fb3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10930-OAX-759","Jaime Díaz","","","",""
"f4d1716d975c5c8219227aa86b51cde2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2726-JAL-28","","","","",""
"f4d2eb549750d0853bbaee3086e20f6d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5289-OAX-88","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f4d3ccd9d50d0e5f84e0f45bc4bbaee5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4957-NAY-213","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f4d48bf8df090db6cd02cb2a521dc8b9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2371-GRO-292","Enrique Romo Calderón","","","",""
"f4d4e1c932e4caf8189a1c1d724c3c3c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5752-OAX-548","Porfirio Ramírez Vallejo; Jesús Alcázar A.; Mauro Sierra Macías; Darío Aburto; Ricardo Arroyo; Pascual de los Santos; Mauro Balderas Muñoz; Francisco Ortíz; Cirilo Ortíz Ortíz","","","",""
"f4e5dce1b9bbf6e0308e2b267fa08162","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3722-MEX-322","","","","",""
"f4e63fc129178b231ea829ae6afd79a8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8482-VER-637","Porfirio Ramírez Vallejo; Jesús Alcázar A.; Mauro Sierra Macías; Darío Aburto; Ricardo Arroyo; Pascual de los Santos; Mauro Balderas Muñoz; Francisco Ortíz; Cirilo Ortíz Ortíz; Alfonso Ramírez Fonseca","","","",""
"f4eab553347de15e4ae4be76e1785c80","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9762-GTO-434","","","","",""
"f4eb421057ba99a1961e133c5900751c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2349-GRO-270","","","","",""
"f4ec89e5497c93644f3d87f7d9182caa","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6296-PUE-536","","","","",""
"f4f74ab4a5be67872420ad0f76ce37cd","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1000-1","Hugo Perales Rivera","","","",""
"f500ae9c92538db264d70f85f1a75b4f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4233-MICH-108","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f50542f5e0230a612f06d43b4b5a16d8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5647-OAX-443","","","","",""
"f50a426f9022d8b1bd6eef306bdad4e5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6457-PUE-697","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"f50e536bfa5293fa4ac03a1a6b2f5e02","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10732-HGO-312","Yolanda Beltrán Vargas; Fidel Arellano Tolentino","","","",""
"f51025b224e135bae56ded91d9f5ebe9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1499-DGO-39","","","","",""
"f51637ed581242f29c4b869438d7d013","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2533-HGO-72","","","","",""
"f51dead34e0e57dfda36f0a85d9d51e4","PreservedSpecimen","Germoplasma en conservación","","CINVESTAV-IPN","","UCG-CINVESTAV","","","1609","Luis M Arias Reyes; José Luis Chávez Servia; Luis Latournerie Moreno","","","",""
"f51f93e446360940db9273a406205c68","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3250-JAL-535","Héctor López Neria","","","",""
"f521e55c75c60a128bd911f9325abad6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5699-OAX-495","Rafael Francisco Zúñiga Dietrich","","","",""
"f5228f80f203028c943974ceb9b04a14","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7307-SON-76","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f5258f0d20e505d11f97a2b73da013f9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8056-VER-147","José Jiménez Ramírez","","","",""
"f525df1a6df23f097539032d609c38b3","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0935-1","Hugo Perales Rivera","","","",""
"f52efa61f28da194c8c3784d46184a13","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6037-PUE-263","Facundo Barrientos Pérez","","","",""
"f5392960fa9468e653d39b4ac8708375","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7486-TAMS-60","","","","",""
"f53a592771e8de39cdeb3951a7efab66","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6028-PUE-257","Facundo Barrientos Pérez","","","",""
"f53aba8b8298ab660b34b99570085e36","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5894-PUE-123","Efraím Hernández-Xolocotzi Guzmán","","","",""
"f53e166d1d1bebc71bc467f33f41a809","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0320-2","Hugo Perales Rivera","","","",""
"f5446173bb6539c33ebe7c85b7e3739c","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11558-OAX-1387","F Humberto Castro García; Simón Méndez","","","",""
"f544b7bd4ae6e9bd86247f81138ee86e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3387-JAL-672","Santiago Medina Ocegueda; Salvador Hurtado de la Peña","","","",""
"f5492066a456ae373847c317a022e489","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9748-GTO-420","","","","",""
"f54a7c5c0103e6f010e2880a0aea4790","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0155-1","Hugo Perales Rivera","","","",""
"f54e205106015ba8fcaa6e2236399635","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10077-JSG-LOS-161","José de Jesús Sánchez González; L Ordaz","","","",""
