"material_entity_id","material_entity_type","preparations","dispositions","institution_code","institution_id","collection_code","collection_id","owner_institution_code","catalog_number","recorder_by","recorder_by_id","associated_references","associated_secuences","other_catalog_numbers"
"12cf51ff915a7ff7b5d4f7699c1429d4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1580-DGO-120","Efraím Hernández-Xolocotzi Guzmán","","","",""
"12cfdc79f2e89138935534edfe69e42f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10378-CHIH-369","Felipe Araiza Martínez; Moisés Chávez Hernández","","","",""
"12d352ecb5f03fe5c153cb6e0185b5fc","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9122-SON-45","","","","",""
"12d434358dc2b3b0ae92212847916f6b","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0064-2","Hugo Perales Rivera","","","",""
"12d4aff0ef043a9fc03b5dce5802c820","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","787-CHIS-552","Rafael Ortega Paczka","","","",""
"12dca2700c4c960ff01d5b444b227e1a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1170-CHIH-235","Efraím Hernández-Xolocotzi Guzmán","","","",""
"12df421366f48f8d874052c0083d9af8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6094-PUE-334","","","","",""
"12e4a608886de31fa886683e2269c90d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1145-CHIH-210","Efraím Hernández-Xolocotzi Guzmán","","","",""
"12e7d2cff6ce1fbd129f8af827cfd3b8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2886-JAL-180","","","","",""
"12f55cf7109ce06f37039f5684189593","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7405-SON-174","","","","",""
"1303e136dcee918c74f9fc2a23796b62","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","751-CHIS-516","Rafael Ortega Paczka","","","",""
"1304fdb854b0b2f587ade32805cd4dfb","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1193-1","Hugo Perales Rivera","","","",""
"130df0260162b6b2bafb516b3e19fb07","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0854-1","Hugo Perales Rivera","","","",""
"130fd7c75953a867282a4219a3b13cf6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6110-PUE-350","","","","",""
"1310533c8547f5fd3f6a31821e246756","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1657-DGO-197","Efraím Hernández-Xolocotzi Guzmán","","","",""
"1312cb57ae4cd2669c142aa17af49317","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3521-MEX-121","Francisco López Hernández","","","",""
"1315e6f7433281ea573f8e3c947b8f11","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7523-TAMS-97","","","","",""
"13172fb6c9f7bea12397fe0f46b30c1a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5859-PUE-92","Efraím Hernández-Xolocotzi Guzmán","","","",""
"131dec6b9848cc20aaa78df6c3dcc3a7","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1472","Hugo Perales Rivera","","","",""
"1325e4d36e6993f89bdb4b5731bf979d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2430-GRO-351","Enrique Romo Calderón","","","",""
"13269769272620bb0c17093fe892dcb6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7524-TAMS-98","","","","",""
"132b4b99844e3f21a4d96b74a298a87a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4693-MOR-113","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"132de5353065fc268d81e6128950f46d","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0312-6","Hugo Perales Rivera","","","",""
"133367e2544fc9305df6da16b0ef970e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6811-QROO-95","Higinio Mayorquín López","","","",""
"13365a21906c2bc45e9ae956fef8c5f7","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7334-SON-103","Efraím Hernández-Xolocotzi Guzmán","","","",""
"133b2f9efa79e4eed0bd0edc228ac972","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11186-OAX-1015","Flavio Aragón Cuevas; Fabián; Simón Méndez","","","",""
"13439481b12a3ac4c7d053e52665d27b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10056-JSG-LOS-107","José de Jesús Sánchez González; L Ordaz","","","",""
"134463779b1f4406824233ffcaac9da2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3220-JAL-505","Santiago Medina Ocegueda","","","",""
"134ab75d4e6d34359721e8bb402ddf4f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6919-SLP-67","Rogelio del Toro Stodelly","","","",""
"135054cb7c03248f23774d4ef242f914","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0237-1","Hugo Perales Rivera","","","",""
"1351859340e184c244a5374aa4788011","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2182-GRO-106","Efraím Hernández-Xolocotzi Guzmán","","","",""
"1356d19654bc9af2f805270aadb0a72d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4257-MICH-131","Efraím Hernández-Xolocotzi Guzmán","","","",""
"135877f15e3ac0462174f8aedc185bf2","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11712-OAX-1541","F Humberto Castro García; Simón Méndez","","","",""
"1358cd1351ee961e8ea1d6b1da6f8739","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8358-VER-491","José Manuel Fernández Brondo; Alberto Ramos Rodríguez","","","",""
"135aaebdf4c62e210c613655b102c7a6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5957-PUE-186","Hermilo Hugo Ángeles Arrieta","","","",""
"135fd9769e99263f13fe0c061b7f5796","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2770-JAL-68","","","","",""
"13664435dfa47b054226f7d16a96156d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6436-PUE-676","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"1384ff8145111f2134e9ab2953942e4b","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1292-1","Hugo Perales Rivera","","","",""
"138919283236d8c7044511cd7edd51df","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1210","Hugo Perales Rivera","","","",""
"138abc33df627c8642e2e948f4443caf","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0651-1","Hugo Perales Rivera","","","",""
"1390c18c3e947a50d40e7b1b0b24626c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10128-JSG-JMHC-K-FCG-311","José de Jesús Sánchez González; Juan Manuel Hernández Casillas; Ángel Kato; Fernando Castillo González","","","",""
"1392c36ba23f7041ff131019e346a6e8","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1072-1","Hugo Perales Rivera","","","",""
"1392d0c677a9f79ea0f2f795740207b9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3046-JAL-331","Rafael Ortega Paczka; José Luis Rodríguez Ontiveros; Jorge Covarrubias Prieto","","","",""
"1396810dbcbb205b0bab798bb605f8e4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1337-COAH-53","Anastasio Morales Esparza","","","",""
"139a3f85988f1b5380495223d84fefe4","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0161-1","Hugo Perales Rivera","","","",""
"139d46bdbd47f78ff1ddccca7b2b1ae8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1233-CHIH-298","","","","",""
"139f3cff134c407cfef4cad7ef98bb27","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10096-JSG-192","José de Jesús Sánchez González","","","",""
"139f6c0832d5a15bef538d67793c4adc","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0342-1","Hugo Perales Rivera","","","",""
"13a49ae6f4a897d5dec0d56adeb32d9b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7363-SON-132","Efraím Hernández-Xolocotzi Guzmán","","","",""
"13a9d15e55b5416cb6f2a467b05d1f20","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3732-MEX-332","","","","",""
"13aa0716a2bbadfb32de5f3b1dea0d68","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7011-SLP-159","","","","",""
"13af54a08788a1906f0ac64a1ceaaef3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4742-MOR-162","José Ron Parra","","","",""
"13b263de0e64631d2ef948a1663402d2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1139-CHIH-204","Efraím Hernández-Xolocotzi Guzmán","","","",""
"13c4b9d432b1460870dd294eeaa0f637","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7272-SON-27","","","","",""
"13cf315cb1e197e9644ec9a870127c4a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2390-GRO-311","Enrique Romo Calderón","","","",""
"13cf6fc1f64fc9ea499bb50270e7c47f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10489-CHIH-480","Venancio Solano Romero; Moisés Chávez Hernández","","","",""
"13d571d81a2c2be610831fd54cec86cb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6550-PUE-830","José Manuel Fernández Brondo; Alberto Ramos Rodríguez","","","",""
"13d5bf576d9c8c8bf220dc1163eaee32","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5786-PUE-20","","","","",""
"13de9fe6020d73f41378e753a3c489a9","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4796-NAY-51","Efraím Hernández-Xolocotzi Guzmán","","","",""
"13e13df1f2cf4739ad6009371a9db0a3","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0688-2","Hugo Perales Rivera","","","",""
"13e31f28ca1679341bb6217fc3117aa2","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0289-1","Hugo Perales Rivera","","","",""
"13e3d6fe66bf156535c17eb787033215","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0210-1","Hugo Perales Rivera","","","",""
"13e9ba28f0286a78e2855f086709fea8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2451-GRO-372","Pablo Murillo Navarrete","","","",""
"13ea1faeea530a702a4d7f2289c2bcdf","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9981-OAX-573","Bruce Benz","","","",""
"13ea95378541a7bf5429058b63be001d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11249-OAX-1078","Flavio Aragón Cuevas; Nicolás Dillanes Ramírez; Simón Méndez","","","",""
"13ea99c93969b1c3bdc1edb9f29780ad","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3043-JAL-328","Rafael Ortega Paczka; José Luis Rodríguez Ontiveros; Jorge Covarrubias Prieto","","","",""
"13eec61b8b05a891cdfa972b24a07d08","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11893-OAX-1722","Flavio Aragón Cuevas","","","",""
"13fd145754e9a67b0ab435fe78182092","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","603-CHIS-369","Rafael Ortega Paczka","","","",""
"13fd2ba7dc7101f121bbc1940407d17f","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0219-2","Hugo Perales Rivera","","","",""
"13fe6b8069b546940e95fb0684546978","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9276-CHIS-702","","","","",""
"1400bb5378929dff28fb5b77e18b918d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9351-CHIS-777","","","","",""
"14134d5fef60a5284913aea569ee4b0e","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0226-3","Hugo Perales Rivera","","","",""
"1414575dfb9530ce142c6e9f1340355d","PreservedSpecimen","Germoplasma en conservación","","CINVESTAV-IPN","","UCG-CINVESTAV","","","1652","Luis M Arias Reyes; José Luis Chávez Servia; Luis Latournerie Moreno","","","",""
"141b7ae7e42ab3b7932d8f9656a99067","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6803-QROO-87","Higinio Mayorquín López","","","",""
"14217db1d4ddfc5fa5a3decdb45c3a23","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4329-MICH-201","Rogelio Ochoa Espinoza","","","",""
"14229194a87a1c4fc0aeea1a7e2448cb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2943-JAL-230","Rogelio Ochoa Espinoza","","","",""
"14291d56f43738192dbbbd82842aab07","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1371","Hugo Perales Rivera","","","",""
"14296163084968563ba149e7445dc9ef","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7750-TLAX-175","Abel Muñoz Orozco; Salvador Domínguez Sánchez; Palafox; de la Vega; Ávila; de Haro; Alfonso Macías; Alberto Flores; Francisco Ramírez; Pimentel","","","",""
"14298a14c7a0f65fc059cf27b8c61213","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4818-NAY-74","","","","",""
"142a13a7db66014945c583c9116602c2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3663-MEX-263","Miguel Pedrizco Ramírez","","","",""
"142b3cee7778460a363388e6a1fb206f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6384-PUE-624","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"142c9f7d38bb19e4aa5ea396181218ca","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3024-JAL-309","","","","",""
"142d21d382f4b17916c69f609954b344","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7618-TLAX-43","","","","",""
"14347279d1f9002e713cd460e5ecb905","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0329-1","Hugo Perales Rivera","","","",""
"1438b1f04871e405c5f4d85d6afcb35d","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11979-OAX-1808","F Humberto Castro García; Nicolás Dillanes Ramírez","","","",""
"143d5dcba7bf8b36ffa02f40e59d2496","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0399-1","Hugo Perales Rivera","","","",""
"143dbc8ccc5786e0073c56c8df59c774","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10855-OAX-684","Juan Manuel Hernández Casillas; Flavio Aragón Cuevas; Jaime Díaz; Suketoshi Taba","","","",""
"14426e94c2617d431ea6246f78b057fa","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","213-CAMP-169","","","","",""
"1445e79c8e49b9bc81f1aed1ac242cca","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0389-3","Hugo Perales Rivera","","","",""
"144c5a7cff8d3f18ecd8ea55dca96293","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6308-PUE-548","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"144d6ac728b7c1e77f2d261b0916f27b","PreservedSpecimen","Germoplasma en conservación","","CINVESTAV-IPN","","UCG-CINVESTAV","","","1606","Luis M Arias Reyes; José Luis Chávez Servia; Luis Latournerie Moreno","","","",""
"144d6f3c4b9f20109ebab40928f57d72","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0721-1","Hugo Perales Rivera","","","",""
"144dee292e9023994cfc04466c9a3e6d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6144-PUE-384","","","","",""
"144f610ece368c30f992250a09b42512","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7690-TLAX-115","Abel Muñoz Orozco; Salvador Domínguez Sánchez; Palafox; de la Vega; Ávila; de Haro; Alfonso Macías; Alberto Flores; Francisco Ramírez; Pimentel","","","",""
"1450ef4a90d1ade0d2585ddf0b474a9f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9196-MICH-476","","","","",""
"1453e356f5c4344363ddcb0d96d92d4a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1433-COL-26","","","","",""
"145b1b66cac3f1ed967f6e38ba1464f5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7106-SIN-48","Efraím Hernández-Xolocotzi Guzmán","","","",""
"145d52b408fa3f87e4cb3161401abfbf","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8553-YUC-57","Efraím Hernández-Xolocotzi Guzmán","","","",""
"145dc0b29f6b3a008639f8f58a676628","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1688-1","Hugo Perales Rivera","","","",""
"145e6f8de591d3cc6852975aa8f151fb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4624-MOR-44","José Ron Parra","","","",""
"1461da6ba37c1bdbe7f64b85189a2088","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11350-OAX-1179","Flavio Aragón Cuevas; Víctor Serrano Altamirano","","","",""
"1465a3fe68b7c1b5a1174d27963e958a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5977-PUE-206","Modesto Cruz Cruz","","","",""
"146dc36ba1eae30b93da99c472092705","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5843-PUE-76","","","","",""
"146e41b3403f6fe955d7f1cf5cdd7a59","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6405-PUE-645","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"146e461ff7ae4ff6f22ca2ac2ba06078","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1526-1","Hugo Perales Rivera","","","",""
"14740a9b8fb3f742ac965deaba2cd397","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5835-PUE-68","","","","",""
"14772982c0625debc92e1fd1b918d602","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5213-OAX-14","","","","",""
"1478b0e86dd6d906ac631427367426ab","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10668-HGO-248","Yolanda Beltrán Vargas; Nemorio Peña Islas; Fidel Arellano Tolentino","","","",""
"147b8bbb5317f0e6ea5e6371463841ac","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4899-NAY-155","Efraím Hernández-Xolocotzi Guzmán","","","",""
"148df5b731ef6a2dedfd38c864d32b95","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","942-CHIH-7","","","","",""
"1493948ed60fd7ccfc17824887215f74","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1980-GTO-249","José Ron Parra","","","",""
"149bb5be983b0087d40dd24d2a7ff0aa","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0203-1","Hugo Perales Rivera","","","",""
"149bc39d444039bf5bf526b5947d7ea4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5618-OAX-414","","","","",""
"14a5fd6c2eea0d2600026f3a5a26a6f4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9702-GTO-374","","","","",""
"14af60acb6490922c2142dd377023871","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11604-OAX-1433","F Humberto Castro García; Simón Méndez","","","",""
"14b8e67e48daee18ba5e3610290ddcd2","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0439-2","Hugo Perales Rivera","","","",""
"14bfadce0e45b3ee5920a74795ed6e2d","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1471-1","Hugo Perales Rivera","","","",""
"14d3b0a9bfbb0d673f5cc12be46c9f25","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1211","Hugo Perales Rivera","","","",""
"14d3bcab2789853a4c4be8be24ab986d","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0759-1","Hugo Perales Rivera","","","",""
"14dba0d27ba73970d877ca452f3b5a0d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2584-HGO-123","Manuel Livera Muñoz","","","",""
"14e17af9b61633cbb5e87c0ba34f1b5f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8215-VER-306","","","","",""
"14e4ed1dcb4b8f6e8f58973c9209fc54","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8124-VER-215","José Jiménez Ramírez","","","",""
"14e8477f9d6964c437d5948852c9fae4","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11984-OAX-1813","F Humberto Castro García; Nicolás Dillanes Ramírez","","","",""
"14e9c4e32119402949e00b8a078b8af8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8500-YUC-5","Efraím Hernández-Xolocotzi Guzmán","","","",""
"14f1ea6372a337b0d08ce42c8d0c187f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","69-BCS-4","","","","",""
"14f2c73a58e83b15770343b27a0951df","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11718-OAX-1547","F Humberto Castro García; Simón Méndez","","","",""
"14f2db3084d90adfb35e5e137340a98b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4126-MICH-3","","","","",""
"14f75aeb5196f038dd71b2c7be7ddac0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7395-SON-164","Efraím Hernández-Xolocotzi Guzmán","","","",""
"14fc9bc7f4c00becd790eb641d6cc31e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3049-JAL-334","Rafael Ortega Paczka; José Luis Rodríguez Ontiveros; Jorge Covarrubias Prieto","","","",""
"15007dfca4a2eca45aa12d8e88318f34","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6242-PUE-482","","","","",""
"150432847aa8198640055184fdb44f32","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10669-HGO-249","Yolanda Beltrán Vargas; Nemorio Peña Islas; Fidel Arellano Tolentino","","","",""
"150ffd9ef8c7f608785fe6a68a566090","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3156-JAL-441","","","","",""
"1513ab8586eda8c7b48112c1490bbe63","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","574-CHIS-340","Rafael Ortega Paczka","","","",""
"15165fcbd95b544766d51cce2a962296","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0582-1","Hugo Perales Rivera","","","",""
"151d07b704401988f7825d12421c3e24","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8017-VER-108","Hermilo Hugo Ángeles Arrieta","","","",""
