1.collectionobject.guid,"1,23.collection.primaryPurpose","1,9-determinations,5-determiner.agent.guid","1,9-determinations,5-determiner.determination.determiner","1,9-determinations,5-determiner,49-groups.groupperson.orderNumber"
dc7a35f5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3703-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3810-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a391d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3a2b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3b38-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3c4e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3d67-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3e6e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a3f72-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4073-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4175-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4277-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4415-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4896-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4a55-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4b6a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4c74-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4c74-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4d83-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a4e8f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5372-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5480-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5583-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5683-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5b13-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5c73-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a5dbc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a62c8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a640c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a695b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a6aa0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a6f16-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a7392-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a785d-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a7d66-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a86d4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a8820-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7a892f-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7a8a38-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7a8b44-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7a8c50-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7a8d5d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a8e65-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a8f71-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a907d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a918d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a9299-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a93a2-1ed3-11e3-bfac-90b11c41863e,Organism,d97d118d-cda4-4fc8-9a54-c3a91ea608ea,"Wolfe, Jacy R",
dc7a93a2-1ed3-11e3-bfac-90b11c41863e,Organism,04da0166-6f1a-4f9b-ac01-d21d2d34253e,"Egge, Jacob JD",
dc7a94ad-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a95bc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a96c8-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a97d0-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a98da-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a99e5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a9af1-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a9bf7-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a9cff-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a9cff-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7a9e08-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7a9f12-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa018-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa125-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa235-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa341-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa44c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa555-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa660-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa76a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa873-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aa980-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aaa88-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aab91-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aac9a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aada3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aaead-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7aafbb-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ab0c8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ab1e0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ab333-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ab47e-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7ab605-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7ab75c-1ed3-11e3-bfac-90b11c41863e,Organism,8795b251-6d53-4ab0-8ceb-3faffc5b6172,"Wiley, Edward O",
dc7ab8aa-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ab9f7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7abb45-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7abc91-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7abddc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7abf27-1ed3-11e3-bfac-90b11c41863e,Organism,4814f8f4-9318-47f9-bd8f-c6c9c24367ef,"Robins, Charles R",
dc7ac07b-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7ac1cb-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7ac31f-1ed3-11e3-bfac-90b11c41863e,Organism,ee6a397a-e28a-44f8-818c-e0147821b16e,"Layman, Steven Richard",
dc7ac46e-1ed3-11e3-bfac-90b11c41863e,Organism,d97d118d-cda4-4fc8-9a54-c3a91ea608ea,"Wolfe, Jacy R",
dc7ac5bf-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7ac70b-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7ac81a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7ac928-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7aca36-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7acb42-1ed3-11e3-bfac-90b11c41863e,Organism,5f8e630a-cb19-4595-9807-491b12e29e3f,"Arratia, Gloria",
dc7acc47-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7acd93-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7acea4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7acfb2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ad0bd-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ad1ca-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc7ad2d3-1ed3-11e3-bfac-90b11c41863e,Organism,488d261d-a1ef-49e9-adcd-6dcae60a7fb6,"Cole, Kathleen S",
dc7ad3dc-1ed3-11e3-bfac-90b11c41863e,Organism,488d261d-a1ef-49e9-adcd-6dcae60a7fb6,"Cole, Kathleen S",
dc7ad4e8-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ad5f3-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ad6ff-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ad80a-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ad913-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ada18-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7adb22-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7adc32-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7addd4-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7adeea-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7adff4-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae101-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae20e-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae318-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae421-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae525-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae630-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae73e-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae846-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7ae94c-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7aea55-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7aeb61-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7aec6a-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7aed71-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7aee7d-1ed3-11e3-bfac-90b11c41863e,Organism,bbb181dc-2be6-4230-9999-652dfb9c064b,"Schultze, Hans-Peter",
dc7aef87-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7af094-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7af19c-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7af2a9-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7af3b7-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7af4c2-1ed3-11e3-bfac-90b11c41863e,Organism,18c0d07e-2da1-4a58-aad8-a6b796a5a594,"Baumgartner, Erin P",
dc7af948-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7afa5f-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7afb69-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7afc75-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7afd83-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7afe8e-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7aff9c-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b00a8-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b01b3-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b01b3-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b02bd-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b03d4-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b04ea-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b05f0-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b06f5-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b07f7-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b08fa-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b09fb-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b0afd-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b0f3e-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b10ff-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b121a-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b1321-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b142e-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b153b-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b1a0c-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b1b1c-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b1c21-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b1d1e-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b21a8-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b22c6-1ed3-11e3-bfac-90b11c41863e,Organism,282ab1b7-f704-4c52-9456-0d106365b15b,"Ebert, David A",
dc7b22c6-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b2426-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b2940-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b2a8d-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b2c21-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b312c-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b3278-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b36eb-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b3b63-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b40b9-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b4531-1ed3-11e3-bfac-90b11c41863e,Organism,af00f9de-46bc-43fb-92be-792ece444c91,"Domeier, Michael",
dc7b4ec7-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7b50cd-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",
dc7b51f0-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7b52fe-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7b540f-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7b551d-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7b5626-1ed3-11e3-bfac-90b11c41863e,Organism,755e5c4d-e213-4306-97d6-e7be8820ccce,"Moots, Kate A",
dc7b5730-1ed3-11e3-bfac-90b11c41863e,Organism,4814f8f4-9318-47f9-bd8f-c6c9c24367ef,"Robins, Charles R",
dc7b583f-1ed3-11e3-bfac-90b11c41863e,Organism,4814f8f4-9318-47f9-bd8f-c6c9c24367ef,"Robins, Charles R",
dc7b594a-1ed3-11e3-bfac-90b11c41863e,Organism,4814f8f4-9318-47f9-bd8f-c6c9c24367ef,"Robins, Charles R",
dc7b5a55-1ed3-11e3-bfac-90b11c41863e,Organism,97661532-fc35-45a2-98fb-aff7b5d77f5f,"Golubtsov, Alexander S",
dc7b5b5c-1ed3-11e3-bfac-90b11c41863e,Organism,97661532-fc35-45a2-98fb-aff7b5d77f5f,"Golubtsov, Alexander S",
dc7b5c67-1ed3-11e3-bfac-90b11c41863e,Organism,97661532-fc35-45a2-98fb-aff7b5d77f5f,"Golubtsov, Alexander S",
dc7b5d6e-1ed3-11e3-bfac-90b11c41863e,Organism,97661532-fc35-45a2-98fb-aff7b5d77f5f,"Golubtsov, Alexander S",
dc7b5e75-1ed3-11e3-bfac-90b11c41863e,Organism,9bfbde95-89bb-4336-a432-c68794b0b792,"Tabor, Vernon M",
dc7b5f7a-1ed3-11e3-bfac-90b11c41863e,Organism,9bfbde95-89bb-4336-a432-c68794b0b792,"Tabor, Vernon M",
