identifier_target_id,identifier_target_type,identifier_type,identifier_value
db3e2a35-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1871
db7eac21-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1878
db531b7c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1884
db4351f8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1890
dcbd1d1a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1898
db3f00cc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1900
dca7325a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1903
dcb99133-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1908
db7d1a01-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1910
db23fe2e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1926
dc9556fe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1929
dc9a050a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1948
db258463-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1953
dcd799c8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1964
db6383e7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1972
db2c88fa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1978
dcb98489-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1981
dcc9710c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 199
dc958ce7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 1999
dca20253-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 200
db53208f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2004
db285133-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2005
db5ae117-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2006
dc9abeb4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2015
dc9e4f22-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2018
db556a8d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2021
dc960415-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2023
dc9a2c3d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2023
db2cfc1d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2024
dcbdf5a1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2024
dcb3ef59-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2025
dcc76672-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2025
dc9402f1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2026
db30eb49-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2028
dcbf9543-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2030
dc9b4cd4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2034
db823fac-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 204
dcca0f21-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2041
db4316e2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 205
db60dd1b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2051
db683e01-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2057
dccc7e31-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 206
db2edddb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2067
db2bbc3a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2074
db2a5d67-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2080
db3d2a2d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 209
db1c4abb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 21
db843584-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2116
dc9f2894-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 212
db51814f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2128
db7e6a59-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2129
db493e01-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 213
db897316-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2131
db288ed1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2132
db1c6b7d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2138
dc9da809-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2139
db26fe4a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 215
dcd8d819-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2156
db841c28-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2164
dca8bb67-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 218
db836642-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2188
dc9fd0fb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2203
db80eaf1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2204
dc9ede64-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2217
db74f8d7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2228
db58e0ec-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2230
dc9bebf0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2234
db85009c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 224
dcc16ca1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2240
dc952d29-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2259
db3c0181-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2260
dca4bb2a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2275
dcbd2472-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2276
db30aa50-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2279
db889fc0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2280
db681386-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2282
dc94c529-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2296
dccc789f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2298
db765336-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2299
dc950563-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 231
dcc93cd1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2310
db838d68-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2315
dc6217c4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2316
dc9ebaaf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2316
db261d9e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2317
db42e8cc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 232
db5c9902-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2333
db47c095-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2334
db730e4f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2339
dcc04f41-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2348
dcc34aa3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2352
dca15c23-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2353
dcad21eb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2354
db8880a8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2356
dcd3d3ac-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2357
dcd58ab5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2358
dc957d44-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2359
dca33a64-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2361
dcbce7bd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2370
db6b165a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 238
db856800-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2385
dcaf102c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2387
db23f4c1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2388
dc9538bf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 239
db5118f9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2390
db836d9a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2392
dcbd5371-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2395
db30b005-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2396
db80b5df-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2397
dca36987-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2400
db450448-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2401
db888f45-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2402
dc948b1f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2403
db7f8461-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2404
db72a3e4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2411
dcbe701e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2412
dca45d46-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2413
dcb147cf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2414
db58319c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2417
db64bd11-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2425
dcbe5ab4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2428
db53c0d9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2438
dcc1d300-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2439
db267fee-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2441
dcbe16c0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2442
db8a3ed8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2443
db2e56a5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2448
db286596-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2449
dcbec5f7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2451
dc9c487e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2452
dccbbab6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2454
db67e4a3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 246
dcd5e430-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 247
dcd1bc0d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2475
dcc3c8d7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2478
dca10fdc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2479
dcc220f3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2489
db3dc217-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2495
dcd48a5b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2497
db3d2012-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2498
dc997bc5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2500
db81bbc5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2503
dcc366c9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2505
db6b6b18-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2506
dcbd92ff-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2519
db529712-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2521
db6af345-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2522
dcc40bd4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2530
db574f5d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2539
db3e62bb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2540
db4eb60c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2544
db5aafde-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2545
dcd68e3b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2550
dcc62501-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2553
dcbdab19-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2563
db25a4d2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2564
dc9f19a8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2568
db5f83f4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2569
db7622b4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2570
db82fe2a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2580
dca43efb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2593
db60528a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2594
dc95fa93-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2597
dcad349b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2599
dc9d4853-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2600
dc96b78f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2604
dccbc5c7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2605
db30ddf3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2610
db461303-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2612
dca0095e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2613
dc94e33c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2619
dca130ec-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 262
dc9b0994-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2621
db613a92-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2623
dc9dd6e8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2625
dc94f44b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2626
db8826e2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2628
db74e6e8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2629
db3efe3e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2630
db244487-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2631
dc993c30-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2632
db286f63-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2637
db56d689-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2638
dcc19f58-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2641
db5702bc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2643
db5c9b8c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2647
db21f1f3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2649
db3ab224-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2652
dc99a2e5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2654
dcbf1c86-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2655
db647945-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2658
dcc1ece2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2659
dc9652c1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2660
db44100b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2661
dcc89c65-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2664
db430f47-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2668
db769498-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2669
dcd1393b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2670
dcae4815-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2674
db89ebd0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2675
db7d8de9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2677
dca4d14e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2679
dc9cce65-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2680
db3f0874-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2684
db43fad1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2685
dca1ac64-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2686
dcc9e81e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2687
dcbfa629-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 269
dccc393f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2694
db7f5d27-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2696
dca8c2e5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2697
db829ad2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2699
db768198-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2704
db27f54d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 271
db84ddab-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2710
db32fd7e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2728
db59e281-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 273
db489868-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2745
dcc05057-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2753
dcc4390e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2754
dc82dfba-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 27685
db312e38-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2782
dcc5c49c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2783
db3d9762-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2797
dc9abb8c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 280
db60615c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2817
db6526b7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2818
db826627-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2819
dc98b757-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2820
db1b55b8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2825
dcc01070-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 2830
