material_entity_id,material_entity_type,preparations,disposition,institution_code,institution_id,collection_code,collection_id,owner_institution_code,catalog_number,record_number,recorded_by,recorded_by_id,associated_references,associated_sequences,other_catalog_numbers
0aa44e76dd8bec9103426882f53f6445fcee78d3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1564,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1564
9049e27d8a772d2408ba6ee190039c86a31d99c0,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15640,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15640
61a316d90e3c9c3d54c9c7fced6d8762c16b68fe,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15641,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15641
01f9cdfb6891a5370079ff5d704854793e088894,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15642,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15642
13db417246fb419bd131ae2494b5f2645135df09,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15643,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15643
4608852f2bb72e261c80eb8f579598de234a8e98,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15644,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15644
06336b7e47803f159fa4d18abbdc352f0685fce3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15645,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15645
be90e20658c4ff78cb5a7761cb093b317328e4b4,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15646,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15646
f5c5f5666af1055403cc4b2b01cbe703466536ac,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15647,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15647
963af94c2c92fe583af722544a7e4fe87cf41a03,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15648,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15648
c95c5bfbb1d0def65ee278bcbe1b6458cb2f922b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15649,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15649
cc900b888415f302596650e5a7760e360ac39d52,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1565,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1565
a4c8457f9e7244789755d7a631bbb08073eadee6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15650,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15650
9c9c40253e5315cd2a08acd0c8cbf9a9a3d2ebd7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15651,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15651
5156cd0c9feba28d56e710ddc65e28c52013ee34,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15652,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15652
8b61096d1e1437a802d2b2f13391693ae6569091,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15653,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15653
a9682c200b4307f941418d3f5ef99d4deef3e4c8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15655,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15655
c826cdd4ae9e8a488d5180258fd2760eb0152861,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15656,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15656
43a441d97cecba737309e3210d5561f105b8911e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15657,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15657
1de52f5318d94ccf40a214c4fdcd936faba64d9f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15658,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15658
12816c1e4d827ee41edffb92801fed358d42a143,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15659,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15659
6c2203614f6382836654396a3ef662d9527bbaca,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1566,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1566
55321736f0f532185e4421bee949ad5f5d56ff3d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15660,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15660
b72e26ac12032365d08c34a277902a46974f8cac,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15661,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15661
fd85ae35e6f1f34b394533698943a473047976c9,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15662,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15662
47cab6da6506417ecbcdf0390f57423963e9c455,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15663,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15663
870caca8164019f681d873c317710376992fe618,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15664,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15664
8ef6f0efeff986bde10259548d71a81d8b6b68cd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15665,,Jaime Florez,JF,,,ECOSUR-SC:ECOAB:15665
76b9d5ef915bd11130bc752c0d25aac585a2c6b0,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15666,,Jaime Florez,JF,,,ECOSUR-SC:ECOAB:15666
38caafa32c28bff1c029d0f86296568f3b34c900,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15667,,Jaime Florez,JF,,,ECOSUR-SC:ECOAB:15667
67be37af0ffa813ed580f7be7580e2e4c423a152,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15668,,Jaime Florez,JF,,,ECOSUR-SC:ECOAB:15668
dc0c8137569dff854ba4ffbbad1acbfd29e8b60e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1567,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1567
7aa16cc900ad2f1d3dadfcb8a2731e66fe72366c,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15671,,Jaime Florez,JF,,,ECOSUR-SC:ECOAB:15671
c2de250340a6ebcc7b382263db874c4cf90a609e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15673,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15673
db956187aee1a545b18164631c87d8a5cf6ad4ff,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1568,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1568
fc07fee1ea2bd78a4b7b106caaa2bec0be2dbe76,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1569,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1569
f9c81ff50c402c90631bb0ac21fcf2ace7e88e9f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1570,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1570
4a542e1218ed2316a2ae2d0ddf5ab8d6a337f353,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1571,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1571
6a88a34d6b33d79c86033591385015dd2c981dac,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15719,,Marcos Hurtado,MH,,,ECOSUR-SC:ECOAB:15719
4855f11019979b3e659f1fd2ecb8fc635bdfc064,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1572,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1572
89e6b769207f99e257f128a9b4d175c67f10f62f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15724,,Marcos Hurtado,MH,,,ECOSUR-SC:ECOAB:15724
8a96a6f0df621f2d695101d980997617e94b22b5,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15725,,Omar Argüello,OA,,,ECOSUR-SC:ECOAB:15725
84525d478b342639ac61dcc2c341962be3e4d311,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1573,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1573
f3d603547a0b02ac52a5d06caf1be3a336277848,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15733,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15733
515824faff2d0f9443510bb14bb85d6a70940ce6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15739,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15739
389be9dcb379050197aff7876ec7f5d7c0b6ef0c,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1574,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1574
7f849bf290a338f7f98aaf14999fa64c222bd17a,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15740,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15740
e52422c2c49c32d8963aa46861b212638695acbd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15741,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15741
021e817278287432a2ae700085d1c1c8e9c333d7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15742,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15742
13f32136d1c1d93220e66eabe06ef572b35298fd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15744,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15744
207157d76c4e325a991b1ea6aba0cff253b3747a,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15750,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15750
80cbeab4c8c102b0e579717edcdbd01b04056db9,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15752,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15752
0b8ff733d353de423ba717b95f8b18619c32acd4,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15755,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15755
c8bb5518ca2014bbf0a6122d0ca6c498f3f860f8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15756,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15756
f3fcc47d710b7a2bcedc27016473599095854186,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15757,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15757
9f1a35202e6917df2601b9b88e0cc8145433a285,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15759,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15759
523f3fa46776acd69366f76426f9657352cec8d5,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1576,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1576
ed4bc07219b7a0e76c14eeaa60c79eabde1ea462,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15760,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15760
83dbce2fcbf01ac9b40cb9c29f4a8c568b1be1fd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15761,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15761
9edc41680132d41cc3b3f160dd0f4a854feac2cb,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15762,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15762
8e206d3265489fb8da8ae29ebda308136ab0afae,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15763,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15763
44b7d19e5cb7c3b16e2c256f30f6ecfd2437ca6c,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15764,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15764
ac14ff5e941387562c0464937b2594d8bf816a09,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15765,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15765
2aa00d0becfa2e2b4e070a2f8dc866d6c7afed4d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15766,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15766
4037044ee0c3af661fc1fa90055467b414cbb804,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15767,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15767
86edf1414ab5646344d3eeae4e597122bfd1a5f8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1577,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1577
cf387724caefc231c364071813c363475089f396,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15771,,César López,CL,,,ECOSUR-SC:ECOAB:15771
6f0761074c35f1c5c2e5dda750c8431d61db4c4c,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15775,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15775
272fdf9d6e7af73bf1f445138b9f574147cbf9f7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15776,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15776
84d4299e136992a30cf48b97e095db36f7a6bc9f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15777,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15777
d27996de2de3de262efd13b983134bb758e627c7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15778,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15778
e9e8634f581e16523800f95a339f34ff8d732cea,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15779,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15779
886ca4a43af21527c0c43f9af1711940a61a8cb9,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15780,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15780
2f49314124963875c47d6eca648375db7b3892df,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15781,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15781
3d0257d32f4d06a4daeea7b3b62b1e32035bac37,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15782,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15782
c9d023e466d7b33ef8852d5d72af51915d5a39ad,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15785,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15785
79a552b57abe8cd3885051f07958cd85c6541dcf,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15792,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15792
829736d5d8ee2f12133032a10b6204d6bdb093aa,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15797,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15797
6d1025a7538806eb663ed0b69076b932d8afc19f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15798,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15798
58259de1b16a3a76d0e12f401cf79fa716c51534,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15799,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15799
c8f4665b541d05c6c2091912df22f5581ec1fc00,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15800,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15800
7ebf3afca806fd12ce6fd794c134b00ce08d8e64,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15801,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15801
0e73428e201e521a6d82ab5627e95da320a59ba7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15802,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15802
7be23ef6cb69e78b8db0e9529458f553b3d7b4d1,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15803,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15803
a32bb3ad5525bb6b0aa146ea3753b41764711446,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15804,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15804
f83d0452a81ee67d0f81ae8054285bf7da2ddb27,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15805,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15805
42ea9baec1e828c59190e9184c21a5848b0d25bb,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15806,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15806
0e46b43056b602f8f20c22f147a677b188855bf8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15807,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:15807
5d855a8759b3b2f683ce3a7a901f81cf630b268e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15808,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15808
1c9b58dcab7f1702a4ef257186c2419ec69bfb0e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15809,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15809
c551f855d60c520279f4cfd6c44fb9e523b9b7b1,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15810,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15810
8d9fc112cdd8a11642a42306e270eee7d5a10aaa,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15811,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15811
896b00af388e16def3320eb1aaf495dae3c9eb0d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15812,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15812
c662893e90a72886e5b69a4bf75c76d997361088,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15813,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15813
0e2c4d9d114bfdd28e80ea0f93331888bf3cf78e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15814,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15814
e669337eb9b8d00e5fc77b2968c16551794781f8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15815,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15815
9f038a22f665efe9ae7b401385e1998ae839185f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15816,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15816
60f6a631646fb3e8c2ae695e032f0b6b7b5e9f07,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15817,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15817
6312339536e4a57334187051d94f36b908b956c8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15818,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15818
615aedfe3235e737a4993c0e2b77ba5ea7e5fa66,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15819,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15819
ffbf17816dea5381f31c0ec400ea8ab11e3e288d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15820,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15820
bd75461378f99bf6f146256a074a5675fa8aad4d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15821,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15821
7182ea60919023feee253f0eb7d62a2560953256,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15822,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15822
7ee04ad6687cd1df334152465d1167bcb665277b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15823,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15823
364da54fc7c711bded633a6d27299106aa4a7a8a,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15824,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:15824
eea098fb0b00a41b4df8b11e8716cb445fbac964,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15825,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15825
5d3378979e3af3f5e036a14dc2646f7a6b7cd6ec,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15826,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15826
ecc64ef21fea049b4f3fd4084db7c66b0d74060c,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15827,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:15827
90f52a3f564ca7b5b10dad8cc791325550716067,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15829,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15829
52e2efd6dcf2340e8abfb68cc7a1c570e754aac3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1583,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:1583
38bab9dbac605a8248edab08e79cab5bbfd576e5,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15833,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15833
437789c16ff14c6cff4bf8e65f18d43d7a162544,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15834,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15834
e2ccbda8e226afb9cd766cf9ca91f176a5be1a79,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15835,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15835
5e69dc7834972dd384c695cd53050dec80b5a8e1,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15836,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:15836
e1f5dab4795790180a31596d1e92599a3021ab67,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15837,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15837
6fb50bad79903f4e33cbff7bd825963e5c243195,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,15838,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:15838
f95a0a5747cb01b4a9ee037d2df195e8c5b59a9d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1584,,Jesús López,JL,,,ECOSUR-SC:ECOAB:1584
