taxon_id,scientific_name,scientific_name_authorship,name_according_to,name_according_to_id,taxon_rank,taxon_source,scientific_name_id,taxon_remarks,parent_taxon_id,taxonomic_status,kingdom,phylum,class,order,family,subfamily,genus,subgenus,accepted_scientific_name
20088c2303b3de14c2e2d604986892ae96679c5f,Hylaeus,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
a41a997212f9f2b0a89eb0a50298cf5512dd0bd1,Colletes,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
411f5e7baa821e8b2ba14dcd7ae4466aa0466bd2,Agapostemon leunculus,,,,species,,,"{""verbatimScientificName"": ""Agapostemon leunculus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Agapostemon,,
cddbc65ce881239d12b03739a6c9be74cb362f7c,Coelioxys pratti,,,,species,,,"{""verbatimScientificName"": ""Coelioxys pratti""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
8ed1a607d05a6bd83a6304e5dd087ec967aa6410,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum golden metalic carinate""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
6718d54777910383a139e36d86f640cbec3905a0,Centris flavofasciata,,,,species,,,"{""verbatimScientificName"": ""Centris flavofasciata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
a75f8ecfb545a1472d476137f5d396839f946830,Centris vittata,,,,species,,,"{""verbatimScientificName"": ""Centris vittata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
29857a80d35fd34ebd622e54fcabfc4c9efd002f,Bombus variabilis,,,,species,,,"{""verbatimScientificName"": ""Bombus variabilis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
9aa018b76152a83beb4f57922f521f44ebaca703,Centris,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
6c67a697f14dc7f083009d2761f319e962b8b0fd,Ceratina ignara,,,,species,,,"{""verbatimScientificName"": ""Ceratina ignara""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
e6a3e8f30f014492df68c9e282e65e95b292fc40,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 44M""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
85d483e8b57989e22e73a478b3c42bf23b39cb4c,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sapphira""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
b2fb8bffc6e4482cf8084480d1fb3831fb86c7be,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 14""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
01dc4492b47121ef86923524b33e90c6e58466ba,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 12 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
30895de31e24f7bc1d98ae288eb4d58fa1835d9f,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 07A""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
adf251c8ac449703b123aa3e439cc6de10dc3cc5,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 42F""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
21c66bbd00d520795c7e8787a475b6933243ebbd,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 07DF""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
479b4315ae968ab449a6e8ea43c5726854911a6d,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 07CF""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
c6eb363f2345b7abcc08f690f81433e927411e33,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 57""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
ca6abfbd28df41de7e4c28c787c6fbd220bddce8,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina spnov11 Flórez""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
d5c59c985c7a2046158387b81fc35d10231fa99a,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. C02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
b1b9e3d9f6e0c8379f83157d56e41f965cf9553e,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 07 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
026359a552b5eb2d90b7c306835605499f26e9a5,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 25F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
91028c2764c9644638d77e4c437ae95fea6232a1,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. C04""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
eeaba5e96f9bb79772065ed955ebfba1d962bc1a,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 08 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
7153fd54898d2e14f1341391b04b5f9e96e6c6b5,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 09M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
3b8bf54c335045dd98733353b51ff855e4430687,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 08F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
64c777be694833724d5e51e64ffeed4b85de4ac6,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 06 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
024c63575c126635446cb605e1a6890f1bd13810,Ceratina dimidiata,,,,species,,,"{""verbatimScientificName"": ""Ceratina dimidiata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
2b23090dce6604286eb0591b9a30116c90e4a6ec,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina indigovirens""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
ecf0d38ba81f26a066d4f1b61ae18cc5f6eab3f5,Deltoptila,,,,genus,,,"{""verbatimScientificName"": ""Deltoptila sp. 05F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Deltoptila,,
e975a395c4b8794e49642013c7697856922ec694,Deltoptila,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Deltoptila,,
6853069fd9fbef3cab044c8fa5efb62e6c24e2f1,Exomalopsis limata,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis limata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
33e2029494ad28931403c8166296beff1cb49c1a,Exomalopsis,,,,genus,,,"{""verbatimScientificName"": ""Exomalopsis sp. 05 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
d94d5c98844dd3e6f2eb3998da70cd3822fb1750,Anthodioctes gualanensis,,,,species,,,"{""verbatimScientificName"": ""Anthodioctes gualanensis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthodioctes,,
f4b4d458404eaab242a0739028574198c91938cc,Coelioxys cisnerosi,,,,species,,,"{""verbatimScientificName"": ""Coelioxys cisnerosi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
9ae15644056c00739698e081b7c6ebc83d350830,Megachile cf. habilis,,,,species,,,"{""verbatimScientificName"": ""Megachile cf. habilis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
3a02f08743873505d061974e5249205d4ece088b,Melitoma nudicauda,,,,species,,,"{""verbatimScientificName"": ""Melitoma nudicauda""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melitoma,,
18bdf1d76fcd202263a6c1f22d5fb260f23553e3,Ceratina auriviridis,,,,species,,,"{""verbatimScientificName"": ""Ceratina auriviridis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
cbadf98cb18a0e7e508f1061bc500e91255d95ea,Peponapis azteca,,,,species,,,"{""verbatimScientificName"": ""Peponapis azteca""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Peponapis,,
f0abe13278bfc57d6d66887760db1a9ab4018a9d,Peponapis smithi,,,,species,,,"{""verbatimScientificName"": ""Peponapis smithi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Peponapis,,
870e7270c036be4a9c2d02b68893e1ecacd35e27,Paratetrapedia moesta,,,,species,,,"{""verbatimScientificName"": ""Paratetrapedia moesta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Paratetrapedia,,
1f6ddb70222cc89eae74ef92ba43cfab1d507260,Melitoma,,,,genus,,,"{""verbatimScientificName"": ""Melitoma sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melitoma,,
4fda7cc32855e6fa34cd856236c7656beba6d79e,Paranthidium,,,,genus,,,"{""verbatimScientificName"": ""Paranthidium sp. 02 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Paranthidium,,
e6fc2bcda9131526c9e7bb1a24e7de4cbff5fa96,Coelioxys aztecus,,,,species,,,"{""verbatimScientificName"": ""Coelioxys aztecus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
bc602f44fe6518982f5d2d065c4e465c5225033c,Andrena sp. 21 nr. vidalesi,,,,species,,,"{""verbatimScientificName"": ""Andrena sp. 21 nr. vidalesi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
c7229b613bb9d6c4392bf304be6f639ebf568e6d,Augochlorella comis,,,,species,,,"{""verbatimScientificName"": ""Augochlorella comis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorella,,
245ceded27a3cef1028227b23f52ac43880667a1,Megachile exaltata,,,,species,,,"{""verbatimScientificName"": ""Megachile exaltata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
110528371910134b3648a91129f6f19cb46a8233,Melitoma segmentaria,,,,species,,,"{""verbatimScientificName"": ""Melitoma segmentaria""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melitoma,,
fe51422663896a5300143db0a825ebc48c2885b6,Caenaugochlora inermis,,,,species,,,"{""verbatimScientificName"": ""Caenaugochlora inermis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenaugochlora,,
cdcae9b91376ad8a678dfca502c35be55c465404,Exomalopsis,,,,genus,,,"{""verbatimScientificName"": ""Exomalopsis sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
ad3d0aa56785e2e86a7c0220714316e175cd04c2,Neocorynura cribrita,,,,species,,,"{""verbatimScientificName"": ""Neocorynura cribrita""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Neocorynura,,
436bddccdfb90e1b808dcb425efa05fe3b577877,Hylaeus,,,,genus,,,"{""verbatimScientificName"": ""Hylaeus sp. 04""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
5de35f232fa576452d9147aced2f6114e11e0f1b,Megachile viator,,,,species,,,"{""verbatimScientificName"": ""Megachile viator""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
92ffbbe2f083bb742b1a093e31b1ef63a5cf1437,Colletes macconnelli,,,,species,,,"{""verbatimScientificName"": ""Colletes macconnelli""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
74cc25e97a55de860af1158f584a7ec40aca9c11,Hylaeus,,,,genus,,,"{""verbatimScientificName"": ""Hylaeus sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
464e665ed4a35655138e29d3cdc430f654ec4ebe,Colletes aztekus,,,,species,,,"{""verbatimScientificName"": ""Colletes aztekus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
ac406c807f7286d5e4d92899f5b91df3b9089c7d,Anthidiellum apicale,,,,species,,,"{""verbatimScientificName"": ""Anthidiellum apicale""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidiellum,,
118ff31d036ad04f909e909d5da119e47c6acddc,Plebeia llorentei,,,,species,,,"{""verbatimScientificName"": ""Plebeia llorentei""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Plebeia,,
eb074dd3c9234db4e18bf74a699aa679383e3753,Gaesischia mexicana,,,,species,,,"{""verbatimScientificName"": ""Gaesischia mexicana""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Gaesischia,,
58ded837914f8bc84ff9181addce601740244bb1,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 08""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
4e580252b47986eb038b33e8ad886e414bcc2ef8,Pseudopanurgus mexicanus,,,,species,,,"{""verbatimScientificName"": ""Pseudopanurgus mexicanus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Pseudopanurgus,,
6e5a35725aa2274f4392ffe2a22e2307a5dfe0e7,Megachile clara,,,,species,,,"{""verbatimScientificName"": ""Megachile clara""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
91bb0de317a01c2ddac0b285b04711e9203f2689,Caenohalictus,,,,genus,,,"{""verbatimScientificName"": ""Caenohalictus sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenohalictus,,
ff748a02b60d37fce76fb5a3e59485eeb9770c78,Colletes punctipennis,,,,species,,,"{""verbatimScientificName"": ""Colletes punctipennis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
5f0b694e0dd771a819baabfea04c7ec46b619add,Triepeolus cameroni,,,,species,,,"{""verbatimScientificName"": ""Triepeolus cameroni""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Triepeolus,,
72a55591fb416ab68cc282935f0fd5b8b3b179d1,Centris lutea,,,,species,,,"{""verbatimScientificName"": ""Centris lutea""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
f8f3c38837dbd2cd1b0da89041415cb06e32c70d,Lasioglossum costale,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum costale""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
7749681a2d58281f828e632a2a0a3d35e914631e,Neocorynura lignys,,,,species,,,"{""verbatimScientificName"": ""Neocorynura lignys""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Neocorynura,,
644254cc50364adcfdbcf005b700e9d129971976,Xanthopedia flavopicta,,,,species,,,"{""verbatimScientificName"": ""Xanthopedia flavopicta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xanthopedia,,
88694e141fc2899815533571f72f0024c4a1462f,Anthodioctes,,,,genus,,,"{""verbatimScientificName"": ""Anthodioctes sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthodioctes,,
64bb0ad2faaf0898af31dd732e2cd4e31268247b,Megachile elongata,,,,species,,,"{""verbatimScientificName"": ""Megachile elongata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
8302c9b8271357c552cf0a654120daeacb8ad88f,Augochlorella pomoniella,,,,species,,,"{""verbatimScientificName"": ""Augochlorella pomoniella""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorella,,
4720e315b1bea2a750be35a6b3aa98ef3ac6a19b,Stelis costaricensis,,,,species,,,"{""verbatimScientificName"": ""Stelis costaricensis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Stelis,,
34f1cdcb49c9ba9a3dcb4babd00f2943612afea3,Xylocopa,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopa,,
66d4158f5390a12425d25e88cda504ac9d4642b1,Augochloropsis,,,,genus,,,"{""verbatimScientificName"": ""Augochloropsis sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochloropsis,,
47c8e7c875a0c3bcec34b831df7c296211db9fa9,Trigonisca mixteca,,,,species,,,"{""verbatimScientificName"": ""Trigonisca mixteca""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Trigonisca,,
094fb9c8e985dee003195f049beeee9a991eb321,Ashmeadiella,,,,genus,,,"{""verbatimScientificName"": ""Ashmeadiella sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Ashmeadiella,,
f3f1dc6655cc85982ad67f5cf8b08e8c02cbff5e,Tetraloniella donata,,,,species,,,"{""verbatimScientificName"": ""Tetraloniella donata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetraloniella,,
ad9a22f7df2d2d88d60a30030d12693ca0d2382f,Megachile flavihirsuta,,,,species,,,"{""verbatimScientificName"": ""Megachile flavihirsuta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
4fda4487a14cc6868c7d02351abcd550ead46b3b,Anthidium rodriguezi,,,,species,,,"{""verbatimScientificName"": ""Anthidium rodriguezi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidium,,
edafe7061d78b2dc25ea2f18809be3ba2c73b705,Melissoptila otomita,,,,species,,,"{""verbatimScientificName"": ""Melissoptila otomita""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissoptila,,
52ce0c5b20705e3bcf689690d64600e6289cfeef,Svastra albocollaris,,,,species,,,"{""verbatimScientificName"": ""Svastra albocollaris""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Svastra,,
34f16a12d59473829d4cffa5afe9ba326e3cd77d,Protandrena,,,,genus,,,"{""verbatimScientificName"": ""Protandrena sp.06 Ecosur sp. nov. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Protandrena,,
66b7cc699d4943c7926b917d5b89d0dea128423c,Scaura argyrea,,,,species,,,"{""verbatimScientificName"": ""Scaura argyrea""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Scaura,,
e8126ce3257f7bcaa7aafb220d24fd29ffc9ef38,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 2-TG""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
4e4c74f16ada956276a72733d328a3b1666a5957,Lasioglossum asaphes,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum asaphes""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
e26b46710cbd2ba0c635cc7bbf2c8dc2dc0b2fa8,Lasioglossum nyctere,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum nyctere""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
a2fcad7f480c0bd78ad70327853e5adf38e4b5af,Paranthidium,,,,genus,,,"{""verbatimScientificName"": ""Paranthidium sp. 06 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Paranthidium,,
fed2153c7029104cb623e142380017c02f51403a,Epeolus,,,,genus,,,"{""verbatimScientificName"": ""Epeolus sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Epeolus,,
ecb4ed6ad20c451fadf58a9db8612d7f2f872cb3,Melissodes thelypodii,,,,species,,,"{""verbatimScientificName"": ""Melissodes thelypodii""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
c7de6fafff4a33d100eb069bd1c090b6b1f555a1,Tetraloniella,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetraloniella,,
789d45d391e7723859bb27b37104e6757f9a7707,Euglossa atroveneta,,,,species,,,"{""verbatimScientificName"": ""Euglossa atroveneta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
57a5f1b1c1b1645ee50d5e65f10eb039c8b66100,Euglossa dilemma,,,,species,,,"{""verbatimScientificName"": ""Euglossa dilemma""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
342a37ab3c28f779ff74788f5e9536b2b2fcc582,Euglossa townsendi,,,,species,,,"{""verbatimScientificName"": ""Euglossa townsendi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
0abaedc7975d15de3e2f12acf1ae0828b27c6385,Eulaema luteola,,,,species,,,"{""verbatimScientificName"": ""Eulaema luteola""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Eulaema,,
f95abb55144a68782e8a6beffdd7def763f3b518,Exomalopsis boharti,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis boharti""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
d9ca095513a18be135be8e5d5f313c0970fa22ac,Exomalopsis otomita,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis otomita""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
9cbc4ba8ecd4ebe11ca0970d253af3f6381c7769,Exomalopsis,,,,genus,,,"{""verbatimScientificName"": ""Exomalopsis sp. 08""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
8d74199a87b500ebdac5851151faa785f7b21466,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. C02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
6e9c71d27f17cfe2608dbec0c2b8dacc9fe45451,Lophopedia pygmaea,,,,species,,,"{""verbatimScientificName"": ""Lophopedia pygmaea""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Lophopedia,,
646482671865733aadac830cd0b33ca33ab9ae64,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
8f4589ddbbaf85ac628a4902cc2c40ae34fbea02,Melissodes raphaelis,,,,species,,,"{""verbatimScientificName"": ""Melissodes raphaelis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
8da824518ab4527e967cffdb472c6dd82e8a4ea1,Melissodes,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
b5da5660c3ef1ad174a661ed4c8d1abfc15d0410,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
fe730ba21936c728635d464b2bf5d5cf8a9fe964,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 12""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
15986368363a811fd2c47c6cd2b7da51a2ef6bc9,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 14""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
5eeb78f615a16425810f0732e8ed5c1d00e07a6f,Plebeia pulchra,,,,species,,,"{""verbatimScientificName"": ""Plebeia pulchra""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Plebeia,,
8725f57ea613542b4220d112d26d9c93bd250ca6,Plebeia moureana,,,,species,,,"{""verbatimScientificName"": ""Plebeia moureana""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Plebeia,,
4300290ff1d4898d03810a1a58caa0655d1b3993,Colletes,,,,genus,,,"{""verbatimScientificName"": ""Colletes sp. 26M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
c013dbceb593b08a884997c46fb043c51004d314,Colletes,,,,genus,,,"{""verbatimScientificName"": ""Colletes sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
d0b686b6da84364dad2d23c7e20803025baaac76,Colletes,,,,genus,,,"{""verbatimScientificName"": ""Colletes sp. 27F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
427cd5b403a2d5d55d735ed8477bbf4e3eac8473,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 05""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
1ed8174a136674b98c87c2dce32319a91a5e5568,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 07""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
f430e3cf6a2a09d2c42e330c4ecf137380e501d4,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 13""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
68049b57ab1b7681a6a3448835cf63560400bcf2,Tetraloniella,,,,genus,,,"{""verbatimScientificName"": ""Tetraloniella sp. 04
""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetraloniella,,
53d771ac07aa20273e8c6d1c23ade6ef5399582c,Colletes,,,,genus,,,"{""verbatimScientificName"": ""Colletes sp. 25F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
dec7e24d3d0fa750e2697539c70d3d09308fe13c,Colletes,,,,genus,,,"{""verbatimScientificName"": ""Colletes sp. 06F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
ccee4cae5bfef19620a174fbae6fec3de51dc03b,Tetraloniella,,,,genus,,,"{""verbatimScientificName"": ""Tetraloniella sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetraloniella,,
eaa82f75946566cd4a8259823cf89967f5454b5e,Melissodes,,,,genus,,,"{""verbatimScientificName"": ""Melissodes sp. 18""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
d52f9496f86c1fb71024905ffca3f87f5333e195,Tetrapedia,,,,genus,,,"{""verbatimScientificName"": ""Tetrapedia sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetrapedia,,
c9152844b270676256367f7bbb12477c2c4e1f01,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 11 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
b92de5e149f191b112d2c7f33a7d3c7642d6ff27,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 05 Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
