"2,123-geocoorddetails.geocoorddetail.text1",2.locality.guid,2.locality.latitude1,2.locality.longitude1,2.locality.datum,"2,123-geocoorddetails.geocoorddetail.maxUncertaintyEst","2,123-geocoorddetails.geocoorddetail.geoRefAccuracy","2,123-geocoorddetails,5-georefdetby.geocoorddetail.geoRefDetBy","2,123-geocoorddetails.geocoorddetail.geoRefDetDate","2,123-geocoorddetails.geocoorddetail.protocol",2.locality.latLongMethod
,c07e415a-7b78-4d27-a2b9-4b4cd4367c85,38.3254000000,-95.1650000000,WGS84,,,,,,GEOLocate
,60edb722-edb9-45ef-8b9d-3b1ebafc4ca3,38.4266000000,-95.1281000000,WGS84,,,,,,GEOLocate
,ff137c1e-c2e7-4eec-addd-d5eea372c56f,39.4853000000,-95.9520000000,WGS84,,,,,,GEOLocate
,0fd65741-399b-43d4-83b3-297d781dbee7,38.3275986000,-96.9409027000,WGS84,,,,,,GEOLocate
,697eda7e-ae5c-440b-9525-86849dc4e16c,38.3275986000,-96.9592972000,WGS84,,,,,,GEOLocate
,76a1a8bd-eb27-4073-b0ea-943e8ec50569,38.7747000000,-95.7145000000,WGS84,,,,,,GEOLocate
,c37831cb-9632-4cd1-9798-83fe13dc5033,,,WGS84,,,,,,
,3876e28f-e60a-44a3-be8b-6b47fcdfd87b,38.2965000000,-95.1650000000,WGS84,,,,,,GEOLocate
,343c1992-a492-4679-abb9-4a55bec548fa,38.2965000000,-95.1650000000,WGS84,,,,,,GEOLocate
,6892c7aa-58e2-455b-ab57-5d2189cfa218,38.3254000000,-95.1650000000,WGS84,,,,,,GEOLocate
415032e5-a0b8-11ed-803c-6c2b597b15e2,941c84a3-d7ad-4b01-8882-e8a36fc68d79,39.0305150000,-95.2746190000,WGS84,371.0000000000,,"Wichman, Katy ",,,GEOLocate
,e5f0c8d6-af38-4e23-ad96-c4026b2ac16a,37.4385000000,-99.1118000000,WGS84,,,,,,GEOLocate
,60124bc4-ce26-4ce9-b333-b8ad6a941000,38.2965000000,-95.1650000000,WGS84,,,,,,GEOLocate
,4b0f40a7-dbde-4cda-af01-457d8c8a76f3,38.9716110229,-95.1127624512,WGS84,,,,,,GEOLocate
,c091a2c5-2b2f-4037-9351-424f41d0acf3,39.1288261414,-96.4404296875,WGS84,,,,,,GEOLocate
,784ce326-dd36-49ee-99ec-0cf68e0a5eea,39.8630000000,-95.7990000000,WGS84,,,,,,GEOLocate
,452a3f11-c4eb-4578-9b60-86d6a75eecc3,38.2496032715,-95.7700042725,WGS84,,,,,,GEOLocate
,305a6fe0-657f-46de-81bf-4a85ee3573a9,,,WGS84,,,,,,
,aa9c1309-9206-42d8-b43e-0795015a1e75,37.7164077759,-92.8569335938,WGS84,,,,,,GEOLocate
,2a69a96f-a212-40c6-8b1e-1fc26b0ab1e2,42.2850000000,-100.6667000000,WGS84,,,,,,GEOLocate
,0ff20ecd-640a-4c30-9a0e-362f899ad21c,,,WGS84,,,,,,
,f374c8ca-dae4-4f75-9836-ca83d8ed270c,42.9509000000,-100.7976000000,WGS84,,,,,,GEOLocate
,cd8cb926-6753-457e-8fbb-59f179534cc2,42.7218000000,-102.0187000000,WGS84,,,,,,GEOLocate
,f141fa73-238c-4735-839c-625816fc1bd5,42.4744000000,-102.7059000000,WGS84,,,,,,GEOLocate
,e2e58e6f-c35e-48ba-9103-5a80f0d8705d,42.4744000000,-102.7059000000,WGS84,,,,,,GEOLocate
,82a516c3-947c-4d1b-b512-53e3242cc375,41.7194000000,-99.0312000000,WGS84,,,,,,GEOLocate
,3aeeea6c-5aab-49bd-aa06-10ee73ac3569,42.2561000000,-99.9854000000,WGS84,,,,,,GEOLocate
,9fe14f1d-a040-435a-aabc-60907eb6e6f5,42.4007000000,-101.0365000000,WGS84,,,,,,GEOLocate
,af94bb14-58c7-4291-a14e-4aa6420eede1,42.2706000000,-100.5499000000,WGS84,,,,,,GEOLocate
,5982cc29-c7fb-49ed-8ca0-8570e5d68867,42.2416000000,-100.2579000000,WGS84,,,,,,GEOLocate
,859aa1b3-337a-42c9-93c5-01bf4ea1e374,42.1693000000,-100.1995000000,WGS84,,,,,,GEOLocate
,7f27f2a2-5ef8-493e-a52c-fc0acb97797c,42.0811000000,-100.1010000000,WGS84,,,,,,GEOLocate
,d7109403-7626-448a-9e3c-d915513629c1,42.1016000000,-101.5380000000,WGS84,,,,,,GEOLocate
,62acbda0-e1e3-41a4-83aa-ae6b3bc34976,42.4901000000,-101.3925000000,WGS84,,,,,,GEOLocate
,d2d6dfc1-21ef-4333-8907-53e563dcdb29,42.9074000000,-101.8003000000,WGS84,,,,,,GEOLocate
,8c71e4e0-c3aa-424d-9d07-68c06f9df9c5,42.4744000000,-102.7059000000,WGS84,,,,,,GEOLocate
,096ce120-b3ad-4010-92a9-6c29cf1aed20,37.3046035767,-97.1555557251,WGS84,,,,,,GEOLocate
,a1bcd9ad-cb94-4671-8fae-91d4de2bcc79,37.4675000000,-98.9296000000,WGS84,,,,,,GEOLocate
,c8f38680-724d-4461-8e59-0d942780b686,37.6706000000,-98.6562000000,WGS84,,,,,,GEOLocate
,4b780c8b-dba0-4fde-a4e0-3f3af1938b92,37.6561000000,-98.2736000000,WGS84,,,,,,GEOLocate
,d5a0a4e9-a5fd-4207-8068-1eef03cb9b5c,37.6561000000,-98.2553000000,WGS84,,,,,,GEOLocate
,fc579120-38e5-4d6d-a1af-de2393ec8c9f,39.0763854980,-94.7491226196,WGS84,,,,,,GEOLocate
414fc584-a0b8-11ed-803c-6c2b597b15e2,f182ab13-ec73-4b8f-95e9-977d6eb1c547,38.9692130000,-95.2086960000,WGS84,2403.0000000000,,"McInnes, Theresa L",,,GEOLocate
414f19cd-a0b8-11ed-803c-6c2b597b15e2,8147a1a9-4783-423b-9102-a3a81a289053,11.9706970000,-86.1142480000,WGS84,3019.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,b1362fdd-5501-4dc0-bc53-530ab45a7211,37.1857000000,-94.6406000000,WGS84,,,,,,GEOLocate
414fbcf5-a0b8-11ed-803c-6c2b597b15e2,4a0cb523-1cf9-4b74-be8b-a78725226f0a,33.9341120000,-109.9272180000,WGS84,250.0000000000,,"McInnes, Theresa L",,,GEOLocate
414f5acb-a0b8-11ed-803c-6c2b597b15e2,3c639b03-887e-4bd7-9d02-27f85ac6f2d7,12.6181070000,-86.3284280000,WGS84,15685.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f3538-a0b8-11ed-803c-6c2b597b15e2,e52613c9-bd67-4fa2-87fc-1e7f618edb4d,14.1135590000,-83.5457260000,WGS84,14721.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f4157-a0b8-11ed-803c-6c2b597b15e2,4ed7f8be-04ca-40ea-8bed-45d3d883d792,11.2263330000,-84.3759510000,WGS84,92591.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,f42560d5-a1c1-4c60-9401-d15751f10902,11.9167000000,-86.0333000000,WGS84,,,,,,GEOLocate
414e6b90-a0b8-11ed-803c-6c2b597b15e2,8e07c17e-13e7-4693-b161-f31cdd18c9d7,11.1145700000,-84.7779500000,WGS84,635.0000000000,,"Bentley, Andrew C",08/21/2014,,GEOLocate
414f557d-a0b8-11ed-803c-6c2b597b15e2,c8d7b717-ae86-406a-b897-9a0251ed2578,11.2539140000,-85.8522900000,WGS84,2789.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f55f1-a0b8-11ed-803c-6c2b597b15e2,693bbe10-feec-4a8e-89a4-87e9551d22df,11.2551350000,-85.8584270000,WGS84,627.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f1f0e-a0b8-11ed-803c-6c2b597b15e2,6a0db3ad-8840-4c63-9914-9f5c8faab1a6,11.8929200000,-85.9052410000,WGS84,3604.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f30c2-a0b8-11ed-803c-6c2b597b15e2,f85093b3-a979-43bf-882f-dcb8f0f259d8,12.1148630000,-85.8853070000,WGS84,917.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f5006-a0b8-11ed-803c-6c2b597b15e2,79bef157-bede-4548-a0ce-3513e965e56b,13.0283170000,-86.8575590000,WGS84,24826.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,cf6cf854-641b-469a-9752-0023ea1504be,,,WGS84,,,,,,
414f1d6e-a0b8-11ed-803c-6c2b597b15e2,612246ec-6beb-4e15-941d-abc1776e4b14,11.5436870000,-85.3801470000,WGS84,84235.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f3d16-a0b8-11ed-803c-6c2b597b15e2,245052a4-a289-4e5c-93e3-d4cffe910fe6,12.8429090000,-87.1550170000,WGS84,34035.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f5412-a0b8-11ed-803c-6c2b597b15e2,e97d77ee-feb2-4f66-9ca3-dcae2b0cc89f,11.1241630000,-84.7729470000,WGS84,1803.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f48be-a0b8-11ed-803c-6c2b597b15e2,58687158-bf26-4a78-8db2-2539532d8f58,12.3930270000,-85.8706920000,WGS84,32458.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414eed18-a0b8-11ed-803c-6c2b597b15e2,5a4c8c46-718f-48b7-893c-2a34d60ff595,14.0775970000,-83.9197760000,WGS84,57500.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,6f44fe8b-4dbd-44e7-84e3-5b31cbd58c9f,12.2112640000,-86.3224980000,WGS84,,,,,,Map
414f2e88-a0b8-11ed-803c-6c2b597b15e2,407859ab-47da-45e1-a02d-63f26422ccd7,13.7085160000,-86.2552480000,WGS84,1094.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414f1e3b-a0b8-11ed-803c-6c2b597b15e2,631dd986-7fd6-46b4-b2b4-1e93ecfd4deb,11.8929200000,-85.9052410000,WGS84,3604.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414efbdd-a0b8-11ed-803c-6c2b597b15e2,05e8e8c4-feaa-4bb7-b354-dd8a744d4aa6,8.5541260000,-83.6792000000,WGS84,4646.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,6c624248-f940-44d6-9dfe-efa983277ed5,,,WGS84,,,,,,
,22922c83-10f9-48ef-8163-b34cf5a96d88,,,WGS84,,,,,,
,95ab7d32-7ca2-4872-b096-04a3e17207e3,34.4067611694,-93.6255264282,WGS84,,,,,,GEOLocate
,27dd9129-dc60-4c46-95fc-d752bbcc2276,34.4617843628,-93.8602066040,WGS84,,,,,,GEOLocate
41506212-a0b8-11ed-803c-6c2b597b15e2,bcf82a93-7a5f-41ac-99bb-8f6871146959,45.5883350000,21.0872131000,WGS84,4576.0000000000,,"Porturas, Laura ",,,GEOLocate
41505c55-a0b8-11ed-803c-6c2b597b15e2,f5c57038-df5a-4a90-a3f0-215e63a9f995,44.9671061000,21.9903289000,WGS84,1293.0000000000,,"Porturas, Laura ",,,GEOLocate
414ff624-a0b8-11ed-803c-6c2b597b15e2,20eba24b-1e7c-4a94-abfc-7090f197d171,44.9259161000,22.0039419000,WGS84,13396.0000000000,,"Porturas, Laura ",,,GEOLocate
414fbbb3-a0b8-11ed-803c-6c2b597b15e2,472c73e5-359a-4eee-9701-68fea3c38886,47.5537069000,25.8865031000,WGS84,3710.0000000000,,"Porturas, Laura ",,,GEOLocate
,68fd9c05-3fdf-467e-8ae7-2ba76decd88b,,,WGS84,,,,,,
414f7954-a0b8-11ed-803c-6c2b597b15e2,51e44f99-46eb-4e36-a386-49ec07b98a4b,46.3625569000,23.0533011000,WGS84,5880.0000000000,,"Porturas, Laura ",,,GEOLocate
41506117-a0b8-11ed-803c-6c2b597b15e2,6ad35a6d-0f87-4179-9c6f-71bcb1f1680a,45.4152811000,22.2002950000,WGS84,5223.0000000000,,"Porturas, Laura ",,,GEOLocate
414fd2cf-a0b8-11ed-803c-6c2b597b15e2,2b307e9d-4736-4735-b0f5-fa8415cb60b6,46.7887689000,25.7869811000,WGS84,665.0000000000,,"Porturas, Laura ",,,GEOLocate
,9f0d3efb-06d1-4d03-9648-174a5b2db0d1,36.9059066772,-92.1054382324,WGS84,,,,,,GEOLocate
,c9036278-11fc-4e9b-bde9-d77feaa3b5e2,39.6456000000,-95.1061000000,WGS84,,,,,,GEOLocate
,bbe81016-fcc3-456c-9dd6-9b88115399bf,37.0419845581,-94.6423416138,WGS84,,,,,,GEOLocate
,8fd2dd9e-5f57-446d-aaa0-9d3df3745d2b,37.4385000000,-99.1483000000,WGS84,,,,,,GEOLocate
,c8d8b44b-98e9-4570-9f2b-a69b71383e9a,37.6461906433,-98.2565689087,WGS84,,,,,,GEOLocate
,3d8a91d1-d0b7-4c15-894a-e9c4e70e657a,37.6282653809,-98.6830902100,WGS84,,,,,,GEOLocate
,64e17e86-a6bf-4a70-aaef-070f7aec9aac,37.6271019000,-98.6744995000,WGS84,,,,,,GEOLocate
,4729f6e9-eba9-46ac-a04d-639bd1227e12,37.8332000000,-98.3701000000,WGS84,,,,,,GEOLocate
,0c7b268d-328b-4423-a44d-abddc6dc0220,37.8332000000,-98.3335000000,WGS84,,,,,,GEOLocate
,c8bed08c-56f1-4194-8c06-254c1b6813ee,37.7141000000,-97.7998000000,WGS84,,,,,,GEOLocate
,121aca6a-26fb-480f-b1fe-0249b3b4e224,,,WGS84,,,,,,
414f305b-a0b8-11ed-803c-6c2b597b15e2,c4b6303a-681c-487a-8d27-16704f93df16,-31.8602000000,-58.3236160000,WGS84,13935.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,eadc7cc6-0813-415d-b131-b4fcbc3d41a1,38.1676000000,-98.5530000000,WGS84,,,,,,GEOLocate
,bd169a23-bc33-4078-be93-49ab4184c9f9,-54.4166984558,-67.6832962036,WGS84,,,,,,Alexandria DLG
414fc429-a0b8-11ed-803c-6c2b597b15e2,0b3e839f-fb18-449d-b5cf-900b2b751368,38.9706810000,-95.1393440000,WGS84,16509.0000000000,,"McInnes, Theresa L",,,GEOLocate
,89dc1ded-ba95-4515-a5fc-e4a6f1a1a9cd,35.3263664246,-80.7733306885,WGS84,,,,,,GEOLocate
,ab52ce47-0059-44f2-a5b1-7cb38ac0b765,35.3186416626,-80.7451858521,WGS84,,,,,,GEOLocate
,2eff3bfb-60d5-48e0-a549-edfc9d344c30,37.8151016000,-95.4421997000,WGS84,,,,,,GEOLocate
,697dad99-5477-47a0-a258-7498ec861586,,,WGS84,,,,,,
,a02cf74d-bb92-4a39-8563-2794d5f6460a,39.0512000000,-94.8995000000,WGS84,,,,,,GEOLocate
,fefc105e-6ede-4a0b-bfe3-c650070b5b9f,38.9815864563,-95.1631622314,WGS84,,,,,,GEOLocate
,733d3163-6e78-4d58-b972-c76f3ccec79e,38.2402000000,-96.6870000000,WGS84,,,,,,GEOLocate
,f6e28c59-9e8e-42b9-828b-97496f6d4ebd,38.2675000000,-96.5673000000,WGS84,,,,,,GEOLocate
,92d43942-d6dc-43f6-acbc-3f8244d31497,38.3398000000,-96.5120000000,WGS84,,,,,,GEOLocate
,25daa77c-ba10-4e41-a78b-eb9b24e933a2,38.1676000000,-96.7236000000,WGS84,,,,,,GEOLocate
,c1752cc4-613e-423e-99ee-5e6d5be528aa,38.2200000000,-96.5168000000,WGS84,,,,,,GEOLocate
,d7d5f204-5d08-417c-bad1-7c44cf5d2967,38.1530000000,-96.7785000000,WGS84,,,,,,GEOLocate
,af03f61c-5705-4aea-85f1-4d225dadc49d,37.7286000000,-96.8157000000,WGS84,,,,,,GEOLocate
,e20623ff-06dc-42a1-aa6f-57c08efa1a8b,33.7374000000,-108.7043000000,WGS84,,,,,,GEOLocate
,bed0b622-1a2f-4765-957b-153a46ad262a,36.9772262573,-99.9761276245,WGS84,,,,,,GEOLocate
,a5be67fb-152f-4a0a-abe5-7a59f1b320ba,39.2288436890,-96.9841613770,WGS84,,,,,,GEOLocate
414f1013-a0b8-11ed-803c-6c2b597b15e2,5e55e4d8-5112-4cce-a4a8-b523fb05d137,51.9636080000,-177.5686110000,WGS84,2822.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,07a42ce6-3101-4960-8ef0-461adfe5c408,38.3688000000,-96.5304000000,WGS84,,,,,,GEOLocate
,c4f10b22-a403-4e7b-abff-66353df5fa11,38.9333000000,-102.0812000000,WGS84,,,,,,GEOLocate
414ef607-a0b8-11ed-803c-6c2b597b15e2,c20b3821-7443-46f9-8109-7b812f854613,-25.7755320000,-57.8201360000,WGS84,55702.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414ede84-a0b8-11ed-803c-6c2b597b15e2,dacc0ea3-9041-4c97-b21d-3b9bec965f77,-28.5091760000,-59.0400860000,WGS84,10237.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414ee043-a0b8-11ed-803c-6c2b597b15e2,a56bf011-39b9-4a77-961b-8bbb5915fd97,-34.9052550000,-57.7965110000,WGS84,1111.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414ede27-a0b8-11ed-803c-6c2b597b15e2,41282985-bd51-4e19-98ab-0eeec2189dea,-28.5357220000,-58.8776940000,WGS84,16807.0000000000,,"Benito, Lorenzo ",,,GEOLocate
414eda94-a0b8-11ed-803c-6c2b597b15e2,ab12c9b8-0bbd-4ef1-bb78-16e781bc4d50,-32.2890720000,-63.7587380000,WGS84,322718.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,47d69156-ea0e-4a6f-a4ab-0ded2696beb7,43.1333000000,-96.9944000000,WGS84,,,,,,GEOLocate
,82a313af-937d-4417-8ff6-fd5768aedde3,43.5507000000,-97.1592000000,WGS84,,,,,,GEOLocate
,e0996281-23eb-4311-8155-5905e506cbaa,43.4795000000,-97.1328000000,WGS84,,,,,,GEOLocate
,18272edb-a9a5-4d01-a70a-56590a03e6e2,43.4074000000,-97.1526000000,WGS84,,,,,,GEOLocate
,53f58efd-930d-475a-8e05-319f64f4b336,37.9203987000,-98.4431992000,WGS84,,,,,,GEOLocate
,12aea77c-ac03-4fb1-bb0e-feb2d998865c,37.9058990000,-98.1871033000,WGS84,,,,,,GEOLocate
,a7f2797e-166f-4ba2-b782-4ac546651207,,,WGS84,,,,,,
,03db432d-1e6f-4945-a495-942d3ae57279,41.1552314758,-86.1375656128,WGS84,,,,,,GEOLocate
414f1f6c-a0b8-11ed-803c-6c2b597b15e2,1ae4edf4-e8b3-4a60-a130-563b35adff50,11.9301420000,-85.9403870000,WGS84,10063.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,e86343b8-6b7d-4b56-8194-1210e9c4acce,,,WGS84,,,,,,
415007bc-a0b8-11ed-803c-6c2b597b15e2,c481cdab-70cc-49d0-8a0c-649e9c2fa848,-9.6744511000,-35.7273100000,WGS84,7051.0000000000,,"Hernandez, Mariangeles A",,,GEOLocate
,e6e4266c-bf77-4f02-8284-20be41440075,35.7384376526,-96.9061431885,WGS84,,,,,,GEOLocate
414e842b-a0b8-11ed-803c-6c2b597b15e2,b628e273-2b19-46c1-b963-bb9b2ad33eb8,36.9773200000,-89.1389500000,WGS84,,,"Bentley, Andrew C",10/23/2014,,GEOLocate
,4b6a1165-0d47-4ceb-9856-e230324b8b84,,,WGS84,,,,,,
41500f8c-a0b8-11ed-803c-6c2b597b15e2,c1ca8c8e-682a-466d-9aea-678bba7bb889,35.1332650000,-94.6417290000,WGS84,1563.0000000000,,"Wichman, Katy ",,,GEOLocate
,c656411b-f762-4f3a-b336-86dae4744787,,,WGS84,,,,,,
415016a7-a0b8-11ed-803c-6c2b597b15e2,1177c530-32fb-4b68-a5cb-63b5fc457880,33.9242450000,-94.5080230000,WGS84,856.0000000000,,"Wichman, Katy ",,,GEOLocate
,c1654518-5ade-47ac-9dc9-038796d5fb9d,39.9011116028,-95.0033340454,WGS84,,,,,,GEOLocate
,ff874972-bc83-4e7a-9d96-5e574cd0abe4,39.8999443054,-94.9697952271,WGS84,,,,,,GEOLocate
4150464d-a0b8-11ed-803c-6c2b597b15e2,2b2ef0d9-9237-44e2-a68d-46cf53786b6d,36.0465110000,-97.5310790000,WGS84,14228.0000000000,,"Wichman, Katy ",,,GEOLocate
,2ef5cd7f-3f95-40bd-bb7a-684a783a2015,35.3328170776,-94.5834426880,WGS84,,,,,,GEOLocate
,27c9c77c-f3c8-44a0-826b-6190d138a747,,,WGS84,,,,,,
,d5e4c58e-e778-4150-af2a-379f7d872c02,35.4863000000,-95.0966000000,WGS84,,,,,,GEOLocate
,5f6e17d3-3692-445a-bd3b-5a571bfaf272,34.5443000000,-96.4086000000,WGS84,,,,,,GEOLocate
,34ad3357-3393-4329-a301-1e7af03e84bc,,,WGS84,,,,,,
,1aec896c-7ed9-4976-9871-6fcadc1ee8d0,,,WGS84,,,,,,
,39622782-355a-439e-9d8f-91b5de5a26d0,39.3990898132,-94.9476470947,WGS84,,,,,,GEOLocate
,05943fa2-e135-462d-9ab5-d4c6367c7f96,38.7051429749,-98.1673812866,WGS84,,,,,,GEOLocate
,fdfb319c-cc84-4341-bc21-6f4857110eda,8.2500000000,34.5667000000,WGS84,,,,,,GEOLocate
,9fdfdf3a-c414-44b0-a869-9be36dca5155,7.9000000000,34.3333000000,WGS84,,,,,,GEOLocate
4150a436-a0b8-11ed-803c-6c2b597b15e2,7a2ed72a-1d3a-41a0-bc14-cbbce3fd3284,43.9784190000,-92.1794010000,WGS84,8130.0000000000,,"Vanderwel, Michelle ",,,GEOLocate
415088d8-a0b8-11ed-803c-6c2b597b15e2,6d511c0b-daa7-4e84-b18d-eefe3075e958,47.4253370000,-92.3954090000,WGS84,4035.0000000000,,"Vanderwel, Michelle ",,,GEOLocate
,28ee9ee3-287a-4807-906b-7c157d83ece8,39.8133010864,-85.1479263306,WGS84,,,,,,GEOLocate
,e4e75217-e390-408a-87a0-79c8ad364d31,34.7023811340,-95.3129730225,WGS84,,,,,,GEOLocate
,f4453afa-473a-493d-b5b4-a89c6b61b064,35.7980000000,-95.1490000000,WGS84,,,,,,GEOLocate
414e5455-a0b8-11ed-803c-6c2b597b15e2,01f7acc5-e745-49f1-be75-c4c28ccd995e,36.1299400000,-94.5729500000,WGS84,210.0000000000,,"Bentley, Andrew C",04/16/2014,,GEOLocate
41505e5f-a0b8-11ed-803c-6c2b597b15e2,3bc82f23-33a6-4dde-bc52-47f8932a345e,41.7196330000,-83.7002550000,WGS84,650.0000000000,,"McInnes, Theresa L",,,GEOLocate
,8a1154fb-b426-4781-97f4-021d7deef191,31.8865337372,-89.9938125610,WGS84,,,,,,GEOLocate
414e1fa8-a0b8-11ed-803c-6c2b597b15e2,7d5bc404-5685-4e33-a442-966cbcffe836,33.9913900000,-94.9536400000,WGS84,,,"Bentley, Andrew C",04/16/2014,,GEOLocate
,9542e419-5315-4fcb-b527-e94adfdcbcd9,,,WGS84,,,,,,
,ff381876-6cda-4a1c-b5fe-a29b18e38b95,35.0990180969,-84.5372009277,WGS84,,,,,,GEOLocate
,38b9f7ca-ee59-4778-9922-310e1c0667e4,,,WGS84,,,,,,
414f96b2-a0b8-11ed-803c-6c2b597b15e2,eeb7b778-f498-4237-b3fd-31e0f55dbdbc,42.2817450000,-94.8398520000,WGS84,504.0000000000,,"Wichman, Katy ",,,GEOLocate
41507597-a0b8-11ed-803c-6c2b597b15e2,cd1a2d4c-76be-4b35-9d29-37f5b4ed3252,42.3685240000,-94.8350210000,WGS84,90.0000000000,,"Wichman, Katy ",,,GEOLocate
41501228-a0b8-11ed-803c-6c2b597b15e2,f1672740-e2e5-4a94-91a9-298d4f4c4b8d,42.1140370000,-94.6444320000,WGS84,125.0000000000,,"Wichman, Katy ",,,GEOLocate
,0ff1d07e-3094-4393-a617-b216f75deb38,34.5260848999,-96.0261535645,WGS84,,,,,,GEOLocate
,dda10929-b6dc-4693-ae56-5b0dcf45ca0e,,,WGS84,,,,,,
414f864c-a0b8-11ed-803c-6c2b597b15e2,4875b930-b582-45c1-82dc-f265290d8938,36.3453810000,-97.1865820000,WGS84,24732.0000000000,,"Wichman, Katy ",,,GEOLocate
414fb668-a0b8-11ed-803c-6c2b597b15e2,4d5c26cc-735c-4625-bb66-0622a7a991f6,41.9862090000,-94.3228250000,WGS84,125.0000000000,,"Wichman, Katy ",,,GEOLocate
,9f9c6303-3d5f-4a98-b396-0d28cd4760e0,33.7540473938,-96.1965637207,WGS84,,,,,,GEOLocate
414b315e-a0b8-11ed-803c-6c2b597b15e2,4ddebb56-95f7-4721-b3e2-fc836d4e0875,38.6548800000,-97.0466100000,WGS84,564.0000000000,,"Bentley, Andrew C",01/06/2014,,GEOLocate
,f4768c68-1ebc-473d-ab53-e8da231cdf09,38.0465000000,-96.5351000000,WGS84,,,,,,GEOLocate
,7e57036c-a45f-4021-b2d7-54209d86dfab,39.4155000000,-96.8030000000,WGS84,,,,,,GEOLocate
,0ca93a55-7aa2-41d4-8cc4-5902ef5fac02,35.0897216797,-88.3528366089,WGS84,,,,,,GEOLocate
,efccf38c-03fb-484b-a5e5-210508852d4f,41.0566329956,-124.1427001953,WGS84,,,,,,GEOLocate
,d201a73c-0fe1-4318-8e99-7cd984f3215f,,,WGS84,,,,,,
,2a98803f-944c-4f76-9f60-7953f14717d6,38.4590034485,-107.3043136597,WGS84,,,,,,GEOLocate
,76fec2bc-1f46-4520-a8af-0a3855a641cb,38.3832000000,-94.6484000000,WGS84,,,,,,GEOLocate
,e06f250b-2f59-429c-8e8d-eb8c5055b955,38.3688000000,-94.6669000000,WGS84,,,,,,GEOLocate
41506668-a0b8-11ed-803c-6c2b597b15e2,578f55ab-6c90-4018-bf5a-230fac95f591,34.3970430000,-97.0695520000,WGS84,206.0000000000,,"Wichman, Katy ",,,GEOLocate
,8dd343ea-c94a-482d-927e-d8925bef0b15,38.3688000000,-94.6484000000,WGS84,,,,,,GEOLocate
,a903db2f-dd5d-476b-a819-6c347e2fc547,38.3543000000,-94.6853000000,WGS84,,,,,,GEOLocate
,3bd9f0b7-575e-42b9-9069-559c911434b0,38.3688000000,-94.6669000000,WGS84,,,,,,GEOLocate
414e6275-a0b8-11ed-803c-6c2b597b15e2,c2146e53-6936-441c-b0be-40eab7201dc2,35.5939500000,-95.0535800000,WGS84,,,"Bentley, Andrew C",04/16/2014,,GEOLocate
,bbc30ebe-2318-4fd1-b1a2-2dc29fcf500d,38.3398000000,-94.6484000000,WGS84,,,,,,GEOLocate
,abb2d29c-fc0e-41cc-80cd-056294717124,34.7171173096,-76.6735076904,WGS84,,,,,,GEOLocate
,879f7957-8602-4c22-b080-20cc934a54e3,36.0671320000,-92.5773730000,WGS84,,,,,,GEOLocate
,52489f2a-b29f-46ef-976d-9224a39fb870,31.8865337372,-89.9938125610,WGS84,,,,,,GEOLocate
,b7929f81-0e46-4947-997e-4f975d1d9368,,,WGS84,,,,,,
,3951b5be-0114-494b-b915-a8a34b7c5c31,35.9795265198,-83.1422882080,WGS84,,,,,,GEOLocate
414e6647-a0b8-11ed-803c-6c2b597b15e2,86d55596-3952-4ed8-8ebf-e3df640a1bf2,34.8577500000,-94.6292600000,WGS84,16657.0000000000,,"Bentley, Andrew C",04/22/2014,,GEOLocate
,c4404d56-cdfb-493b-9d15-b34540b22a63,34.1344642639,-97.1029510498,WGS84,,,,,,GEOLocate
41505a60-a0b8-11ed-803c-6c2b597b15e2,27f44614-95c6-496c-894a-98219a94ec0d,41.5890600000,-83.6996090000,WGS84,15436.0000000000,,"McInnes, Theresa L",,,GEOLocate
,fb9318ac-7a51-47ac-b338-27530e5c8c10,29.9195652008,-90.1349792480,WGS84,,,,,,GEOLocate
,6d841e48-ff3c-4558-a2e4-7f26e99ea8e0,36.1259422302,-96.5751113892,WGS84,,,,,,GEOLocate
,461e14b3-f768-41ee-accd-2a985aa6567c,35.0587768555,-93.3955612183,WGS84,,,,,,GEOLocate
