"2,123-geocoorddetails.geocoorddetail.text1",location_id,decimal_latitude,decimal_longitude,geodetic_datum,coordinate_uncertainty_in_meters,coordinate_precision,point_radius_spatial_fit,footprint_wkt,footprint_srs,footprint_spatial_fit,georeferenced_by,georeferenced_date,georeference_protocol,georeference_source,georeference_remarks,preferred_spatial_representation
,db0c3e26-eba5-4b7e-8a6d-e0d060bde921,35.52069855,-95.12460327,WGS84,,,,,,,,,,GEOLocate,,
41503ea8-a0b8-11ed-803c-6c2b597b15e2,66a81f10-fb02-40b7-851f-0e4233f709af,36.151107,-95.649548,WGS84,2880,,,,,,"Wichman, Katy ",,,GEOLocate,,
,0b108ece-5660-4d84-98a3-024ec6f6cc8c,34.4482,-96.0335,WGS84,,,,,,,,,,GEOLocate,,
,644d6eeb-5ecd-4d63-9d3b-be542d6e2b76,29.6483002,81.8050003,WGS84,,,,,,,,,,GEOLocate,,
,ed306ddc-6634-4209-86c8-f237c4023d4c,36.39469,-85.30667,WGS84,,,,,,,,,,GEOLocate,,
,b95f5333-23df-42af-9034-61b6d832e2f0,25.25,-80.1666667,WGS84,,,,,,,,,,GEOLocate,,
,658d43ea-414c-4896-8e61-7d0ef7709d8a,37.2275,-95.585,WGS84,,,,,,,,,,GEOLocate,,
,66a293c7-e312-49ea-a99f-bf7e0b950bb4,25.4236,-80.1269,WGS84,,,,,,,,,,GEOLocate,,
,7f491f33-350c-4602-92b8-7ac297ce903e,39.8575,-66.92861111,WGS84,,,,,,,,,,Provided georef,,
,205fd6d6-661e-4a38-ab8b-ae71f4266dc4,36.1171989,-74.8217011,WGS84,,,,,,,,,,GEOLocate,,
,84d7a24c-613b-4db3-aae9-8d4b3c8388df,37.9631,-98.3516,WGS84,,,,,,,,,,GEOLocate,,
,39b9075e-1662-4dc4-8442-e1609c6ac165,27.82847222,85.57697222,WGS84,,,,,,,,,,Provided georef,,
,89de0783-7a2d-48c3-93f2-1ea464c406cb,59.5452003,-144.2142029,WGS84,,,,,,,,,,GEOLocate,,
,1dc25adb-b74e-4e70-85d7-ea8cff7ba8c8,37.20555496,-99.41278076,WGS84,,,,,,,,,,Provided georef,,
,58fc1b1b-bcb2-4bc1-9f15-aedc09f8b974,26.61072222,87.12744444,WGS84,,,,,,,,,,Provided georef,,
,e205ed00-37ec-4ec9-8d4d-d1e4183fa863,35,-72.0500031,WGS84,,,,,,,,,,GEOLocate,,
,e0644f5a-3d99-41f8-927f-1c37a6536196,38.72,-100.86,WGS84,,,,,,,,,,GEOLocate,,
,f24744b2-9b67-4c50-91fb-7b6b48b7cabb,11.6225,37.3808333,WGS84,,,,,,,,,,GEOLocate,,
,1a564d02-7d59-4a50-aa76-e56495d3da78,38.1843987,-99.2192001,WGS84,,,,,,,,,,GEOLocate,,
,24d29f39-8f11-4622-a03b-6aa603f9928a,38.9409,-95.27439,WGS84,,,,,,,,,,GEOLocate,,
,61206581-61f9-4ecc-ab55-cc146e2a908b,34.0052,-96.1929,WGS84,,,,,,,,,,GEOLocate,,
,5b6e98ca-def3-4f5d-8f7a-db2b0128ec8d,39.95805556,-96.53666667,WGS84,,,,,,,,,,Provided georef,,
,08f6a722-adb5-4d7a-8e77-4e8c00d5fa91,-35.13333511,19.36666679,WGS84,,,,,,,,,,Provided georef,,
,e2087910-0a2f-4644-9ee6-0edc1909a640,24.85,-80.6167,WGS84,,,,,,,,,,GEOLocate,,
,df73a20c-dedf-4dbb-b482-ca9d6438148d,-6.608456,-76.154374,WGS84,,,,,,,,,,GEOLocate,,
,27868ebf-3623-4202-b66a-efa33d04afd6,29.5333004,82.0667038,WGS84,,,,,,,,,,GEOLocate,,
,633983f0-6a45-4e87-8d28-372b3b600f96,36.5337,-96.162,WGS84,,,,,,,,,,GEOLocate,,
,3cc9a6db-031d-4c62-a758-51a9c8914953,36.0922,-94.8306,WGS84,,,,,,,,,,GEOLocate,,
,a70e6060-f846-4d09-8d52-bc1d9fbe273c,36.75021,-88.29528,WGS84,,,,,,,,,,GEOLocate,,
,f5172621-1e67-4653-8907-5911df25fcc0,-12.578053,-69.06729,WGS84,,,,,,,,,,GEOLocate,,
,5ac94776-35e1-49f9-a938-57356542e4e2,26.5249996,86.9349976,WGS84,,,,,,,,,,GEOLocate,,
,61787bb3-5901-4aad-aa74-3145b207a04f,39.2205833,-96.1254333,WGS84,,,,,,,,,,GEOLocate,,
,e2df7230-723e-4590-8b53-302be2a54c3b,59.5611992,-143.6269073,WGS84,,,,,,,,,,GEOLocate,,
,87921e86-89ab-4580-a49d-8ae467592e50,36.9278,-96.0877,WGS84,,,,,,,,,,GEOLocate,,
,65250976-e601-4318-96ec-98e8175bb240,,,WGS84,,,,,,,,,,,,
,5c547063-e3e5-4cfc-93a5-cd489125abd3,59.8633995,-146.1896973,WGS84,,,,,,,,,,GEOLocate,,
,b1034efc-206c-4279-8620-e9cf755abaf2,-17.625001,-65.243032,WGS84,,,,,,,,,,GEOLocate,,
,b0919aed-be4a-4714-b878-835a1279d73c,37.00138855,-100.3958359,WGS84,,,,,,,,,,Provided georef,,
,4342b520-3f37-4b0c-885c-0cf1d558c7c9,-17.251,178.2241667,WGS84,,,,,,,,,,GEOLocate,,
,276bb16b-0d08-43a4-9f60-3c1de1cc6e48,26.56,87.2783,WGS84,,,,,,,,,,GEOLocate,,
,2d69d52f-dfbb-4951-a70e-cd3f197c5a73,39.40916824,-96.40166473,WGS84,,,,,,,,,,Provided georef,,
,37ee8e1c-bea0-4a70-bea8-cde8dc7bc2c2,40.8027992,-124.452301,WGS84,,,,,,,,,,GEOLocate,,
41510bfe-a0b8-11ed-803c-6c2b597b15e2,8bb2ed00-765d-4586-89f7-12e9070e80a4,29.049,-95.16486,WGS84,,,,,,,"Bentley, Andrew C",4/20/2022,,GEOLocate,,
,2c78ae3a-1493-4226-80a0-f53b3b1cb79c,,,WGS84,,,,,,,,,,,,
,26d3fb59-351b-402d-81c9-e7c1b1708a73,39.52133179,-96.33016968,WGS84,,,,,,,,,,Provided georef,,
,379b262a-4c1c-4e4b-bef8-dfca9669567e,36.1769,-83.1858,WGS84,,,,,,,,,,GEOLocate,,
,aeda5f14-2cfb-4c93-9e28-4e062de40b41,28.10809326,-97.04356384,WGS84,,,,,,,,,,GEOLocate,,
,15d7b6d6-a056-4304-a03c-7b278e8f4382,28.83737222,83.78223056,WGS84,,,,,,,,,,Provided georef,,
,b179da8a-223a-489f-af25-dee775080099,-5.98333,-81.2,WGS84,,,,,,,,,,GEOLocate,,
,8b30b9aa-e078-4173-892c-7de6112c7933,29.11666679,-88.56666565,WGS84,,,,,,,,,,Provided georef,,
,1dc58d74-9cd3-490a-a4de-da4f213e06b9,37.2485,-96.7188,WGS84,,,,,,,,,,GEOLocate,,
,06d4f62a-aeb2-4b11-ac5c-375eac59a88f,34.3962,-93.6296,WGS84,,,,,,,,,,GEOLocate,,
,5beeb877-6e7e-4406-b5a9-78902c06c4fa,40.3167,-67.9693985,WGS84,,,,,,,,,,GEOLocate,,
,2efe11ab-1f4d-4238-9332-4f46720b6e06,35.0008,-84.7533,WGS84,,,,,,,,,,GEOLocate,,
,56fe77c7-8ae2-4be7-8832-359eb61d8173,36.13,-94.5716,WGS84,,,,,,,,,,GEOLocate,,
,3c3a355e-7522-4419-b4d5-d1a854fe8abe,38.22333145,-100.1269455,WGS84,,,,,,,,,,Provided georef,,
,a667193c-3185-41b6-9770-fa35f5e0f28a,27.44981667,83.92536667,WGS84,,,,,,,,,,Provided georef,,
,0402f93c-ccc7-423f-86a9-04716222adf7,60.4711113,-147.734726,WGS84,,,,,,,,,,Provided georef,,
,6cf6174d-61fb-413a-a98d-88518f5e4de7,29.03333,-100.71639,WGS84,,,,,,,,,,GEOLocate,,
,0ce5b719-9342-4316-8e0f-8da7f7656432,33.9534,-95.782,WGS84,,,,,,,,,,GEOLocate,,
,16ed0aae-40e3-41f0-bd98-acffea64f86d,38.345829,-80.169441,WGS84,,,,,,,,,,GEOLocate,,
,67cee24a-cdad-4560-bd77-8168fd187996,38.35867,-95.13114,WGS84,,,,,,,,,,GEOLocate,,
,f86e8818-fb24-4c09-a007-78355a9b4f31,42.38361,-96.99784,WGS84,,,,,,,,,,GEOLocate,,
,3f3db6e5-c5be-4f91-80e2-c5185e871fb9,37.69569,-97.99483,WGS84,,,,,,,,,,Provided georef,,
,197b1fd0-3771-4096-aa88-22a92545e73e,34.8517,-87.6608,WGS84,,,,,,,,,,GEOLocate,,
,90d1120c-8b28-4f9f-8740-aafad40d957b,26.8017,87.15,WGS84,,,,,,,,,,GEOLocate,,
,1a3ca033-351f-4fd5-9b92-28d9618582ce,38.844132,-95.380834,WGS84,,,,,,,,,,GEOLocate,,
,443eb241-b137-44fa-9f06-c5eda1701696,35.4636,-94.862,WGS84,,,,,,,,,,GEOLocate,,
,9c09a777-531f-4d25-8933-a112a1454640,39.1689353,-96.4940865,WGS84,,,,,,,,,,GEOLocate,,
,23ce430d-4f2d-49c5-905a-7ef4c1290adf,36.2118,-95.086,WGS84,,,,,,,,,,GEOLocate,,
,a1344d54-f9d9-46ea-b8e2-b58fc17df6ae,51.7131996,-177.9389038,WGS84,,,,,,,,,,GEOLocate,,
,d6a417e1-405d-4483-8518-f03b44eb6f96,39.5377007,-124.1875,WGS84,,,,,,,,,,GEOLocate,,
,b5dd031b-d745-43d0-ab84-452b3dffbcf4,52.5980988,-173.4263,WGS84,,,,,,,,,,GEOLocate,,
,63a588e9-a163-4557-8cd0-b4a80b3120db,36.274,-95.9555,WGS84,,,,,,,,,,GEOLocate,,
,e5fb5b61-4782-4e24-8230-e421e07aec64,31.2594,-87.4898,WGS84,,,,,,,,,,GEOLocate,,
,57225e48-ff47-465f-9b60-6c7c9df0dd26,-12.578053,-69.06729,WGS84,,,,,,,,,,GEOLocate,,
,dc3c306f-8228-4b20-af62-e5db25e3778e,24.4330556,-77.9497222,WGS84,,,,,,,,,,GEOLocate,,
,bb932f16-42ee-4fd2-9e88-03761e8f7119,38.04116821,-96.52883148,WGS84,,,,,,,,,,Provided georef,,
,e14b0d72-1f7a-45e5-a531-55a00d51d07c,35.7006,-95.1542,WGS84,,,,,,,,,,GEOLocate,,
,27bf2fac-5715-484a-af57-d35268522395,43.3167,-69.8833,WGS84,,,,,,,,,,GEOLocate,,
,6e653f78-1540-428f-aa08-2f4aa161a5ad,32.8925,-117.2608333,WGS84,,,,,,,,,,GEOLocate,,
,ec23c0ae-18c7-4244-adf6-72ec80b1cdf2,37.3047981,-122.5175018,WGS84,,,,,,,,,,GEOLocate,,
,74123cad-9c9b-4746-b2c7-67a62bdabd5e,,,WGS84,,,,,,,,,,,,
,960c1b51-db52-424a-a412-a3c899bc0926,26.6166992,87.2833023,WGS84,,,,,,,,,,GEOLocate,,
,eb248d07-e692-4dbd-b907-e78f1c8fe70f,32.5377998,-117.1719971,WGS84,,,,,,,,,,GEOLocate,,
,0fd843bf-3787-4337-b7d4-fdc8dda810c9,28.75,81.5199966,WGS84,,,,,,,,,,GEOLocate,,
,599ffb2f-da73-45f8-891f-f2d7bfb289ce,30.329,-87.299,WGS84,,,,,,,,,,GEOLocate,,
,3d78b82e-7aec-42ca-b72d-63aeb618c880,38.96888733,-98.87000275,WGS84,,,,,,,,,,Provided georef,,
,6bd8b08f-4b03-466f-8412-12541951b8c8,37.25083,-92.49213,WGS84,,,,,,,,,,GEOLocate,,
,56268646-8a05-4e08-b209-89ae786c8dd9,20.116667,-88.849998,WGS84,,,,,,,,,,GEOLocate,,
,7563c0db-61a1-4ca0-aba0-62ce04636809,9.21667,37.03333,WGS84,,,,,,,,,,GEOLocate,,
,e47531ee-a946-45d4-8ef6-537775f8d1cb,37.85666656,-99.85722351,WGS84,,,,,,,,,,Provided georef,,
,8308b7f4-232c-4a72-8ab5-6c369cbae7bc,37.71250153,-98.11916351,WGS84,,,,,,,,,,Provided georef,,
,27841f3f-0796-4d80-95e2-3b3f02c46e70,-17.2736,-179.3600833,WGS84,,,,,,,,,,Provided georef,,
,3e471019-2b90-4840-96c6-c992f65907f2,39.98611111,-96.55861111,WGS84,,,,,,,,,,Provided georef,,
,e3ee2f72-b5f1-4fd4-a43d-1c5dfab5f48a,34.2443008,-119.3752975,WGS84,,,,,,,,,,GEOLocate,,
,8a56cb15-dd4f-4374-a51c-131f98fa4434,37.35833359,-99.76305389,WGS84,,,,,,,,,,Provided georef,,
,030cbddb-5a00-4dff-96f6-3b402093c20d,35.4978,-88.08778,WGS84,,,,,,,,,,GEOLocate,,
,76e26d02-b825-4e25-b9c0-741306e83340,34.2937,-94.9544,WGS84,,,,,,,,,,GEOLocate,,
,de6700bf-5091-4def-9180-38b0e1a36642,34.7237,-96.4691,WGS84,,,,,,,,,,GEOLocate,,
,f5c3f7ab-7219-4c08-a695-d11914b88126,34.6946,-96.3349,WGS84,,,,,,,,,,GEOLocate,,
,ca13fe5e-3d4c-415a-bbdd-33ae31e2d692,-16.8176667,178.3725,WGS84,,,,,,,,,,GEOLocate,,
,5fe02343-e2a3-4dd6-ba65-dc11df404106,44.27639,-84.23861,WGS84,,,,,,,,,,GEOLocate,,
4150a857-a0b8-11ed-803c-6c2b597b15e2,c66a793c-2421-4da0-bfbd-c7fd6be0c7ac,25.731617,-80.163606,WGS84,187,,,,,,"Vanderwel, Michelle ",,,GEOLocate,,
,8cf8c088-3efd-401b-9f4d-2bafdc7ec538,38.5833017,-73.2332992,WGS84,,,,,,,,,,GEOLocate,,
,2c315735-30fe-469e-892a-bfaf21069923,34.3145,-96.2898,WGS84,,,,,,,,,,GEOLocate,,
,7d98f7db-45e0-4f91-8ac7-e6c491ae81b9,37.0134,-96.6943,WGS84,,,,,,,,,,GEOLocate,,
,43581e63-6a5e-4ea2-a25b-f8214da3b4df,39.29783,-87.61194,WGS84,,,,,,,,,,GEOLocate,,
,67b2eb8a-9128-4277-b4c6-c793ecd1a29b,31.915,-87.4511,WGS84,,,,,,,,,,GEOLocate,,
,0ce6980f-312f-4d77-8aeb-50defc302bd2,29.3795,-88.1487,WGS84,,,,,,,,,,GEOLocate,,
,fbba184c-3e7d-4a53-b693-cb213ee060b3,39.9166983,-70.5832978,WGS84,,,,,,,,,,GEOLocate,,
,f7550d56-f831-47a2-a9f4-e6c61373ff11,38.0633316,-100.0455551,WGS84,,,,,,,,,,Provided georef,,
,b71216c4-2300-4ae1-bf87-167b1ad26533,26.65880556,87.44638889,WGS84,,,,,,,,,,Provided georef,,
,1b91a4ca-7b9f-4978-b481-8b4b18989027,40.65724,-124.1625,WGS84,,,,,,,,,,GEOLocate,,
,b14c8d9f-c0b3-42f7-bdc0-5c3c932950f5,36.13,-94.5716,WGS84,,,,,,,,,,GEOLocate,,
,44d5cd4d-2f5f-4e82-a9be-06e78bd14dd5,35.7785,-95.2477,WGS84,,,,,,,,,,GEOLocate,,
,e9414ca7-1e4f-4a10-b3db-e79742e21ac2,38.72,-100.86,WGS84,,,,,,,,,,GEOLocate,,
,1c7c5911-edf5-4b38-b7e8-8bf8a8e3e22e,39.53466797,-96.34983063,WGS84,,,,,,,,,,Provided georef,,
,062e9ee4-74da-41ca-8efc-fa7b07f93b23,38.31750107,-98.83000183,WGS84,,,,,,,,,,Provided georef,,
,52487ace-a551-4922-85f9-7f6a3f5c5d7b,33.8846,-80.717,WGS84,,,,,,,,,,GEOLocate,,
,a3f4ee8d-eb52-4b2b-adbf-98320009fa2c,56.7659988,-135.2810974,WGS84,,,,,,,,,,GEOLocate,,
,12e6493c-3cc8-4374-aa43-863bc2653a5e,37.89166641,-96.42055511,WGS84,,,,,,,,,,Provided georef,,
,5691ca71-4039-40dc-8764-062cb8bd0e7c,39.1958329,-96.3067361,WGS84,,,,,,,,,,GEOLocate,,
,725c6b5c-c5a0-42ee-8611-23510615d8e0,48.28333333,-80.58333333,WGS84,,,,,,,,,,Provided georef,,
,09d7d0d6-abaa-4610-8386-9563f10680b9,39.538059,-81.719719,WGS84,,,,,,,,,,GEOLocate,,
,b6091601-73d8-433e-819b-7d68113ebea3,39.0038986,-96.2810974,WGS84,,,,,,,,,,GEOLocate,,
,c9b9e54b-863d-4954-8de0-9b6e44a8f197,37.2288889,-81.3758333,WGS84,,,,,,,,,,GEOLocate,,
,b4b668e4-edd0-438d-8de9-34903831d733,51.6333,85.75,WGS84,,,,,,,,,,GEOLocate,,
,5663ad91-8d2e-464c-a33e-7057a0a0b884,,,WGS84,,,,,,,,,,,,
,ced44c4e-8ac8-41d5-8fd5-3e066443e6ce,37.23944473,-99.34889221,WGS84,,,,,,,,,,Provided georef,,
,6d6b6b59-9af1-479f-b28e-690270f87091,28.675,83.6017,WGS84,,,,,,,,,,Provided georef,,
,c1665688-0ec1-4ffb-af9c-0201936c5046,52.353199,-176.3665924,WGS84,,,,,,,,,,GEOLocate,,
,4ae20ac6-0091-4585-84a6-e31e567bf355,45.67222,-118.7875,WGS84,,,,,,,,,,GEOLocate,,
,a2e49e57-478b-42d9-8074-f21afbf628c5,35.4500008,-75.3000031,WGS84,,,,,,,,,,GEOLocate,,
,c4090140-4eb5-4d23-921a-ae321618dbce,38.9580556,-98.4944444,WGS84,,,,,,,,,,GEOLocate,,
,d945293b-b816-45e1-b51c-76bca7f1664f,39.79257,-101.82266,WGS84,,,,,,,,,,Provided georef,,
,5ea73db1-44ca-4d0b-92af-197f1a62ab24,39.084295,-94.6543712,WGS84,,,,,,,,,,GEOLocate,,
,ee144519-631e-4c41-a33e-9610cdfaf350,38.8997222,-95.03,WGS84,,,,,,,,,,GEOLocate,,
,749b15cc-9445-4fca-812e-ecc471f3c336,38.8519444,-96.1083333,WGS84,,,,,,,,,,GEOLocate,,
,3ea14185-fdaf-4be1-8b30-ab657087bfaf,38.86,-95.43,WGS84,,,,,,,,,,GEOLocate,,
,edb6362d-a1cb-47ad-b761-afb7b151e935,-26.86667,32.28333,WGS84,,,,,,,,,,GEOLocate,,
41506595-a0b8-11ed-803c-6c2b597b15e2,262ff42b-9c00-42c4-b20e-c534087c93ae,4.08019,-73.110626,WGS84,1500,,,,,,"Hernandez, Mariangeles A",,,GEOLocate,,
,38808551-ca19-4fa6-85a7-2946776ee211,34.06430054,-94.21170044,WGS84,,,,,,,,,,GEOLocate,,
,b733a52f-c964-4930-864b-56deeb03979f,39.27733231,-96.44333649,WGS84,,,,,,,,,,Provided georef,,
,3dc8369a-e29e-4125-880b-afd0f5325c77,36.895,-113.9194444,WGS84,,,,,,,,,,GEOLocate,,
,0ad3e7a3-8df9-4805-8184-bf0f7b74ca7f,36.1887,-93.8621,WGS84,,,,,,,,,,GEOLocate,,
,b48f15c6-2c5d-4b04-8e2e-12a92b0c9580,28.3633003,81.1917038,WGS84,,,,,,,,,,GEOLocate,,
,ecb8c66c-14d3-4cb5-a228-7056745c5419,37.41249847,-94.76083374,WGS84,,,,,,,,,,Provided georef,,
,f9d1dbb4-6de6-4bbf-920c-44d54e5eed3d,35.867,-93.367,WGS84,,,,,,,,,,GEOLocate,,
414ebe71-a0b8-11ed-803c-6c2b597b15e2,57d5cc84-9517-4753-8136-f9fbd37433d8,-16.184339,-68.659941,WGS84,3036,,,,,,"Benito, Lorenzo ",,,GEOLocate,,
,0babed96-558f-4e72-b9d4-3a41e4051be7,34.5532,-92.6213,WGS84,,,,,,,,,,GEOLocate,,
,04a2920d-e4f6-411b-b9c6-3c49c928ccee,37.0101,-98.3761,WGS84,,,,,,,,,,GEOLocate,,
,6bb89604-ff7f-4cb9-8d85-4e9f895bf925,,,WGS84,,,,,,,,,,,,
,a5c116e6-bea8-4092-b2e6-2f9aed00c042,39.863,-95.0118,WGS84,,,,,,,,,,GEOLocate,,
,40454ae6-c0f7-4faa-b13a-6fccbfb6805d,39.9143982,-67.4424973,WGS84,,,,,,,,,,GEOLocate,,
,723a46b4-b00b-4286-9daa-a34f94d53715,37.7492,-97.829,WGS84,,,,,,,,,,GEOLocate,,
,c4b75789-a33d-4646-b76a-5df98c28e40e,32.3983002,-64.1549988,WGS84,,,,,,,,,,GEOLocate,,
,e87cf8d0-3dcd-4951-998d-8bd848fa714f,36.695,-96.7217,WGS84,,,,,,,,,,GEOLocate,,
,96aaf0d1-48d4-41f5-a532-fc8df0539d17,34.688332,-99.911667,WGS84,,,,,,,,,,GEOLocate,,
,dba1ef72-709a-46dd-a607-d3ccbfc41463,37.0447,-99.7701,WGS84,,,,,,,,,,GEOLocate,,
,d96e1824-15be-4831-92d3-1e43b82c3fa7,39.0594,-94.868017,WGS84,,,,,,,,,,GEOLocate,,
,8904ee24-84cf-4010-bd82-9bef82508d89,34.5559006,-121.0248032,WGS84,,,,,,,,,,GEOLocate,,
,bf9ef82a-7bcf-4d60-ac7d-15516a4ee5e9,41.72083333,-81.17611111,WGS84,,,,,,,,,,Provided georef,,
,8cfa3560-35ff-4e5c-9930-600263242cf8,35.5613,-92.555,WGS84,,,,,,,,,,GEOLocate,,
,d42a986d-cb14-4b35-9ec7-d6c7704532f5,39.58333,-71.11667,WGS84,,,,,,,,,,GEOLocate,,
,bb9a56c1-2fb9-420e-a59a-a67adb3464da,27.44471944,83.91200833,WGS84,,,,,,,,,,Provided georef,,
,b361bfa2-4e28-4dd2-bf16-c1b2a4d99684,28.31818889,83.59184444,WGS84,,,,,,,,,,Provided georef,,
,d53b13d4-339d-4637-8232-550084777611,36.7486,-95.5311,WGS84,,,,,,,,,,GEOLocate,,
,e39dfd38-983b-4fc5-b841-af0ef4cbf67a,28.5228333,-94.2046667,WGS84,,,,,,,,,,GEOLocate,,
,5acd93a1-24ff-46e3-baf6-810ecf9188b9,31.93333,-79.8341667,WGS84,,,,,,,,,,GEOLocate,,
,95f639bc-1afa-44fd-81e9-2eaa01dec14f,37.62,-96.05,WGS84,,,,,,,,,,GEOLocate,,
,c5351590-4fe7-489f-8acc-700662353276,15.20079994,145.6831,WGS84,,,,,,,,,,Provided georef,,
,4fec504f-da89-4283-802a-20f558ad7d4d,40.90000153,-124.4832993,WGS84,,,,,,,,,,Provided georef,,
,795b908a-1da0-47f3-8da0-3b2a938ff42c,37.59109879,-97.86419678,WGS84,,,,,,,,,,Provided georef,,
,048a59ea-f246-4c7c-8f28-caeb0c2b30c8,37.6561,-97.7633,WGS84,,,,,,,,,,GEOLocate,,
,7d5c0d5d-d121-483d-a03f-c662c5e39f59,-27.21666718,32.20000076,WGS84,,,,,,,,,,Provided georef,,
,fe72a87e-0a97-4b25-97be-35b0e6980dde,-12.7333,55,WGS84,,,,,,,,,,GEOLocate,,
,9aeb6a43-72bf-4413-944c-3380d21f7d4a,38.0569458,-100.059166,WGS84,,,,,,,,,,Provided georef,,
,22b8e5f5-47be-49fc-8106-a2f5c045295d,35.3998,-94.865,WGS84,,,,,,,,,,GEOLocate,,
,b47cda55-7dde-4dc8-b849-26fe70aa50b2,39.3102989,-74.2902983,WGS84,,,,,,,,,,GEOLocate,,
41506bcd-a0b8-11ed-803c-6c2b597b15e2,658ecc51-2cb9-431b-920c-c179b8e100e0,-1.732089,-77.520884,WGS84,3036,,,,,,"Hernandez, Mariangeles A",,,GEOLocate,,
,9111061b-ed15-4107-ad8f-eca1e82ddc85,39.0590494,-96.7891117,WGS84,,,,,,,,,,GEOLocate,,
,9b2f8c7a-0abe-46d1-9910-0b708e0164c2,39.98555374,-95.47583008,WGS84,,,,,,,,,,Provided georef,,
,839d3fec-fc99-462b-9a39-2cfeebbae731,34.43330002,-95,WGS84,,,,,,,,,,GEOLocate,,
,49691d02-b4d1-4d41-9a42-20845a1e3d9f,38.142947,-96.522317,WGS84,,,,,,,,,,GEOLocate,,
414e9ef5-a0b8-11ed-803c-6c2b597b15e2,8219f003-c57f-4b3e-971c-6119116f971c,36.04632,-94.16451,WGS84,,,,,,,"Bentley, Andrew C",,,GEOLocate,,
,cefc8c75-36d0-4e19-9819-db4cd5e12876,52.0635986,-177.3708954,WGS84,,,,,,,,,,GEOLocate,,
,c5e9abca-8818-467c-add5-77a17e5137e6,25.27261,-82.57393,WGS84,,,,,,,,,,GEOLocate,,
,5c4d66e6-9972-4fb6-a67d-5dfb82b86a54,39.1013333,-95.06555,WGS84,,,,,,,,,,GEOLocate,,
,3a58fefc-773a-4eb0-8522-a089bc50d14d,37.09027863,-99.95111084,WGS84,,,,,,,,,,Provided georef,,
41506e18-a0b8-11ed-803c-6c2b597b15e2,3d0b2d16-6fe5-43c5-aa2a-af0daa91007d,33.830295,-108.628651,WGS84,22291,,,,,,"McInnes, Theresa L",,,GEOLocate,,
,2620f04f-5841-4fcd-b163-174ef33ea8b1,28.0188179,-97.04954529,WGS84,,,,,,,,,,GEOLocate,,
,e1f317b1-149f-4ac1-9ebd-2d18170a3fae,26.0808333,-96.5771667,WGS84,,,,,,,,,,GEOLocate,,
,47416981-afba-4284-bdf9-480b3d0808a3,37.3496,-90.9706,WGS84,,,,,,,,,,GEOLocate,,
,1c83d2d1-6616-46d6-ba47-cfec9e758798,33.83419,-94.13623,WGS84,,,,,,,,,,GEOLocate,,
,9e0bbb84-546c-46a9-98ac-3cb9aa7532d0,0.067408,-77.001889,WGS84,,,,,,,,,,GEOLocate,,
,ffe5d726-af97-4e5c-a9bf-d82f4199d874,32.8785,-86.2689,WGS84,,,,,,,,,,GEOLocate,,
,3727458f-ceca-401c-bcd3-9d443808fc88,39.0674167,-94.7719,WGS84,,,,,,,,,,GEOLocate,,
,cee9cde4-b426-472e-9755-ee171f02d8ce,36.09,-94.8466,WGS84,,,,,,,,,,GEOLocate,,
,a5b6ec2f-7cc4-43e9-a6bc-f53d8bb43b12,38.1833,-73.6333008,WGS84,,,,,,,,,,GEOLocate,,
,e4152c24-25ea-4e8f-83bc-e097495a6783,39.8774,-94.9556,WGS84,,,,,,,,,,GEOLocate,,
414f0676-a0b8-11ed-803c-6c2b597b15e2,105629c1-ee5d-46a7-a99f-a905277247ff,24.328306,-76.090942,WGS84,169361,,,,,,"Benito, Lorenzo ",,,GEOLocate,,
,544ca861-493a-4f0c-9113-c83fd12ce086,38.9761,-95.2354,WGS84,,,,,,,,,,GEOLocate,,
,bc591652-b212-4570-8942-016939e18f3a,17.45,-78.16667,WGS84,,,,,,,,,,GEOLocate,,
,8a0fc63d-bd38-4d3f-acac-632d1dce996e,40.1291667,-97.2047222,WGS84,,,,,,,,,,GEOLocate,,
,2dc5e81f-6f86-4210-854c-bf90421e1900,36.7719,-82.1158,WGS84,,,,,,,,,,GEOLocate,,
,2278929f-940e-4d5c-b120-bf9fb863b095,37.7474,-100.0194,WGS84,,,,,,,,,,GEOLocate,,
,5139a883-664d-4732-a5d2-61806db00f89,37.1163889,-96.5391667,WGS84,,,,,,,,,,GEOLocate,,
,990837fd-d124-44fb-b710-5b910eb41c81,38.4464,-98.5004,WGS84,,,,,,,,,,GEOLocate,,
,07960d89-2cf0-4b4e-b705-ac6af0eef877,4.866700172,-51.81669998,WGS84,,,,,,,,,,Provided georef,,
,d7cbbb1f-6326-4c7c-b57e-4ae07f1829fe,27.44981667,83.92536667,WGS84,,,,,,,,,,Provided georef,,
,8d00bf24-da7c-458b-85a3-4f4c40adcc6e,36.0041,-95.2147,WGS84,,,,,,,,,,GEOLocate,,
,abc92b9a-7d78-4fd3-8821-02dfdf2fb5c0,58.9075012,-138.7821045,WGS84,,,,,,,,,,GEOLocate,,
,069a3fdc-fcbc-466b-8ecc-4d90afd12a2f,37.43444443,-99.78888702,WGS84,,,,,,,,,,Provided georef,,
,0559ca21-a918-420a-8dba-bc4d548b5c0c,37.8151016,-95.4421997,WGS84,,,,,,,,,,GEOLocate,,
,f634d091-86b2-4a38-87e9-d9041f54c919,37.513683,-95.253501,WGS84,,,,,,,,,,GEOLocate,,
,0b853d4a-98ec-40de-9a3a-4a9541b7af7c,37.9333,-73.9167023,WGS84,,,,,,,,,,GEOLocate,,
