4.taxon.guid,4.taxon.fullName,4.taxon.author,4.taxon.rankId,4.taxon.source
91f25ca0-9e58-11ed-803c-6c2b597b15e2,Zalanthias,"Jordan & Richardson, 1910",180,Eschmeyer 1990
91f25d8f-9e58-11ed-803c-6c2b597b15e2,Zalembius,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91f25e78-9e58-11ed-803c-6c2b597b15e2,Zalescopus,"Jordan & Hubbs, 1925",180,Eschmeyer 1990
91f25f69-9e58-11ed-803c-6c2b597b15e2,Zalieutes,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91f26055-9e58-11ed-803c-6c2b597b15e2,Zalises,"Jordan & Snyder, 1901",180,Eschmeyer 1990
91f26141-9e58-11ed-803c-6c2b597b15e2,Zalocys,"Jordan & McGregor in Jordan & Evermann, 1898",180,Eschmeyer 1990
91f26233-9e58-11ed-803c-6c2b597b15e2,Zalopyr,"Jordan & Evermann, 1898",180,Eschmeyer 1990
91f26324-9e58-11ed-803c-6c2b597b15e2,Zalypnus,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91f26410-9e58-11ed-803c-6c2b597b15e2,Zameus,"Jordan & Fowler, 1903",180,Eschmeyer 1990
91f264fe-9e58-11ed-803c-6c2b597b15e2,Zamora,"Whitley, 1931",180,Eschmeyer 1990
91f265ed-9e58-11ed-803c-6c2b597b15e2,Zanchus,"Commerson in Lacepède, 1802",180,Eschmeyer 1990
91f266e0-9e58-11ed-803c-6c2b597b15e2,Zanclistius,"Jordan, 1907",180,Eschmeyer 1990
91f269ad-9e58-11ed-803c-6c2b597b15e2,Zanclorhynchus,"Günther, 1880",180,Eschmeyer 1990
91f26aa3-9e58-11ed-803c-6c2b597b15e2,Zanclurus,"Swainson, 1839",180,Eschmeyer 1990
91f26b8e-9e58-11ed-803c-6c2b597b15e2,Zanclus,"Cuvier (ex Commerson) in Cuvier & Valenc, 1831",180,Eschmeyer 1990
91f26c84-9e58-11ed-803c-6c2b597b15e2,Zaniolepis,"Girard, 1858",180,Eschmeyer 1990
91f26d78-9e58-11ed-803c-6c2b597b15e2,Zanobatus,"Garman, 1913",180,Eschmeyer 1990
91f26e70-9e58-11ed-803c-6c2b597b15e2,Zanotacanthus,"Gill, 1876",180,Eschmeyer 1990
91f26f5f-9e58-11ed-803c-6c2b597b15e2,Zantecla,"Castelnau, 1873",180,Eschmeyer 1990
91f27050-9e58-11ed-803c-6c2b597b15e2,Zaphotias,"Goode & Bean in Jordan & Evermann, 1898",180,Eschmeyer 1990
91f27140-9e58-11ed-803c-6c2b597b15e2,Zapogon,"Fraser, 1972",180,Eschmeyer 1990
91f2722e-9e58-11ed-803c-6c2b597b15e2,Zappa,"Murdy, 1989",180,Eschmeyer 1990
91f2770f-9e58-11ed-803c-6c2b597b15e2,Zaprora,"Jordan, 1896",180,Eschmeyer 1990
91f27808-9e58-11ed-803c-6c2b597b15e2,Zapteryx,"Jordan & Gilbert, 1880",180,Eschmeyer 1990
91f278f8-9e58-11ed-803c-6c2b597b15e2,Zastomias,"Gilbert, 1915",180,Eschmeyer 1990
91f279e6-9e58-11ed-803c-6c2b597b15e2,Zathorax,"Cope, 1871",180,Eschmeyer 1990
91f27ad3-9e58-11ed-803c-6c2b597b15e2,Zeablennius,"Whitley, 1930",180,Eschmeyer 1990
91f27f04-9e58-11ed-803c-6c2b597b15e2,Zearaja,"Whitley, 1939",180,Eschmeyer 1990
91f27ffc-9e58-11ed-803c-6c2b597b15e2,Zebrasoma,"Swainson, 1839",180,Eschmeyer 1990
91f2810b-9e58-11ed-803c-6c2b597b15e2,Zebreleotris,"Herre, 1953",180,Eschmeyer 1990
91f281f8-9e58-11ed-803c-6c2b597b15e2,Zebrias,"Jordan & Snyder, 1900",180,Eschmeyer 1990
91f2862f-9e58-11ed-803c-6c2b597b15e2,Zebrus,"de Buen, 1930",180,Eschmeyer 1990
91f2871b-9e58-11ed-803c-6c2b597b15e2,Zeluco,"Whitley, 1931",180,Eschmeyer 1990
91f28801-9e58-11ed-803c-6c2b597b15e2,Zen,"Jordan, 1903",180,Eschmeyer 1990
91f288e7-9e58-11ed-803c-6c2b597b15e2,Zenarchopterus,"Gill, 1864",180,Eschmeyer 1990
91f28cd7-9e58-11ed-803c-6c2b597b15e2,Zenion,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91f28e3c-9e58-11ed-803c-6c2b597b15e2,Zenodon,"Swainson, 1839",180,Eschmeyer 1990
91f292b3-9e58-11ed-803c-6c2b597b15e2,Zenopsis,"Gill, 1862",180,Eschmeyer 1990
91f293e2-9e58-11ed-803c-6c2b597b15e2,Zeodrius,"Castelnau, 1879",180,Eschmeyer 1990
91f29837-9e58-11ed-803c-6c2b597b15e2,Zesticelus,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91f29969-9e58-11ed-803c-6c2b597b15e2,Zestichthys,"Jordan & Hubbs, 1925",180,Eschmeyer 1990
91f29e10-9e58-11ed-803c-6c2b597b15e2,Zestidium,"Gilbert in Jordan & Evermann, 1898",180,Eschmeyer 1990
91f2a24a-9e58-11ed-803c-6c2b597b15e2,Zestis,"Gilbert in Jordan & Evermann, 1898",180,Eschmeyer 1990
91f2a6e3-9e58-11ed-803c-6c2b597b15e2,Zetaraia,"Leigh-Sharpe, 1924",180,Eschmeyer 1990
91f2ab12-9e58-11ed-803c-6c2b597b15e2,Zeugopterus,"Gottsche, 1835",180,Eschmeyer 1990
91f2b30e-9e58-11ed-803c-6c2b597b15e2,Zeus,"Linnaeus, 1758",180,Eschmeyer 1990
91f2b421-9e58-11ed-803c-6c2b597b15e2,Zev,"Whitley, 1927",180,Eschmeyer 1990
91f2b51c-9e58-11ed-803c-6c2b597b15e2,Zevaia,"Chabanaud, 1943",180,Eschmeyer 1990
91f2b616-9e58-11ed-803c-6c2b597b15e2,Zezera,"Jordan & Fowler, 1903",180,Eschmeyer 1990
91f2b70c-9e58-11ed-803c-6c2b597b15e2,Zingel,"Cloquet, 1817",180,Eschmeyer 1990
91f2b7fd-9e58-11ed-803c-6c2b597b15e2,Ziphotheca,"Montagu, 1811",180,Eschmeyer 1990
91f2b95a-9e58-11ed-803c-6c2b597b15e2,Zisius,"Oken, 1816",180,0
91f2ba4e-9e58-11ed-803c-6c2b597b15e2,Zoarces,"Cuvier, 1829",180,Eschmeyer 1990
91f2bb3c-9e58-11ed-803c-6c2b597b15e2,Zoarchias,"Jordan & Snyder, 1902",180,Eschmeyer 1990
91f2bc2c-9e58-11ed-803c-6c2b597b15e2,Zoarcites,"Zugmayer, 1914",180,Eschmeyer 1990
91f2bd1b-9e58-11ed-803c-6c2b597b15e2,Zonichthys,"Swainson, 1839",180,Eschmeyer 1990
91f2be07-9e58-11ed-803c-6c2b597b15e2,Zonogobius,"Bleeker, 1874",180,Eschmeyer 1990
91f2bfa9-9e58-11ed-803c-6c2b597b15e2,Zononothobranchius,"Radda, 1969",180,Eschmeyer 1990
91f2c0ae-9e58-11ed-803c-6c2b597b15e2,Zonophichthus,"Whitley, 1930",180,Eschmeyer 1990
91f2c19e-9e58-11ed-803c-6c2b597b15e2,Zonoscion,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91f2c292-9e58-11ed-803c-6c2b597b15e2,Zoogoneticus,"Meek, 1902",180,Eschmeyer 1990
91f2c382-9e58-11ed-803c-6c2b597b15e2,Zopa,"Fitzinger, 1873",180,Eschmeyer 1990
91f2c470-9e58-11ed-803c-6c2b597b15e2,Zophendum,"Jordan, 1878",180,Eschmeyer 1990
91f2c55f-9e58-11ed-803c-6c2b597b15e2,Zoramia,"Jordan, 1917",180,Eschmeyer 1990
91f2c651-9e58-11ed-803c-6c2b597b15e2,Zostericola,"Iljin, 1927",180,Eschmeyer 1990
91f2c742-9e58-11ed-803c-6c2b597b15e2,Zosterisessor,"Whitley, 1935",180,Eschmeyer 1990
91f2c831-9e58-11ed-803c-6c2b597b15e2,Zu,"Walters & Fitch, 1960",180,Eschmeyer 1990
91f2c92a-9e58-11ed-803c-6c2b597b15e2,Zunasia,"Jordan & Metz, 1913",180,Eschmeyer 1990
91f2ca69-9e58-11ed-803c-6c2b597b15e2,Zungaro,"Bleeker, 1858",180,Eschmeyer 1990
91f2cbb2-9e58-11ed-803c-6c2b597b15e2,Zungaropsis,"Steindachner, 1908",180,Eschmeyer 1990
91f2cce8-9e58-11ed-803c-6c2b597b15e2,Zygaena,"Cuvier, 1816",180,Eschmeyer 1990
91f2cde1-9e58-11ed-803c-6c2b597b15e2,Zygana,"Swainson, 1838",180,Eschmeyer 1990
91f2ced3-9e58-11ed-803c-6c2b597b15e2,Zygoena,"Risso, 1826",180,Eschmeyer 1990
91f2cfc0-9e58-11ed-803c-6c2b597b15e2,Zygogaster,"Eigenmann, 1913",180,Eschmeyer 1990
91f2d0ad-9e58-11ed-803c-6c2b597b15e2,Zygonectes,"Agassiz, 1854",180,Eschmeyer 1990
91f2d19f-9e58-11ed-803c-6c2b597b15e2,Zyphothyca,"Swainson, 1839",180,Eschmeyer 1990
91f2d28e-9e58-11ed-803c-6c2b597b15e2,Crossostoma,,180,
91f2d38a-9e58-11ed-803c-6c2b597b15e2,Dormitator,,180,Nelson 1984
91f2d47c-9e58-11ed-803c-6c2b597b15e2,Erpetoichthys,,180,Primary
91f2d56f-9e58-11ed-803c-6c2b597b15e2,Akko,,180,Primary
91f2d662-9e58-11ed-803c-6c2b597b15e2,Doratonotus,,180,Nelson 1984
91f2d751-9e58-11ed-803c-6c2b597b15e2,Doryrhamphus,,180,Nelson 1984
91f2d841-9e58-11ed-803c-6c2b597b15e2,Eurycephalus,,180,
91f2d93b-9e58-11ed-803c-6c2b597b15e2,Dolichopteryx,,180,
91f2da2c-9e58-11ed-803c-6c2b597b15e2,Neoglyphidodon,,180,
91f2db1b-9e58-11ed-803c-6c2b597b15e2,Symbolophorus californiensis,,220,
91f2dc24-9e58-11ed-803c-6c2b597b15e2,Ablennes hians,"(Valenciennes, 1846)",220,AFS Names List
91f2dd27-9e58-11ed-803c-6c2b597b15e2,Abudefduf saxatilis,"(Linnaeus, 1758)",220,AFS Names List
91f2de28-9e58-11ed-803c-6c2b597b15e2,Abudefduf taurus,"(Muller & Troschel, 1848)",220,AFS Names List
91f2df20-9e58-11ed-803c-6c2b597b15e2,Acantharchus pomotis,"(Baird, 1855)",220,AFS Names List
91f2e017-9e58-11ed-803c-6c2b597b15e2,Acanthemblemaria aspera,"(Longley, 1927)",220,AFS Names List
91f2e111-9e58-11ed-803c-6c2b597b15e2,Acanthemblemaria chaplini,"Böhlke, 1957",220,AFS Names List
91f2e20c-9e58-11ed-803c-6c2b597b15e2,Acanthocybium solandri,"(Cuvier, 1832)",220,AFS Names List
91f2e302-9e58-11ed-803c-6c2b597b15e2,Acanthogobius flavimanus,"(Temminck & Schlegel, 1845)",220,AFS Names List
91f2e3f4-9e58-11ed-803c-6c2b597b15e2,Acantholumpenus mackayi,"(Gilbert, 1893)",220,AFS Names List
91f2e4e8-9e58-11ed-803c-6c2b597b15e2,Acanthurus bahianus,"Castelnau, 1855",220,AFS Names List
91f2e5d8-9e58-11ed-803c-6c2b597b15e2,Acanthurus chirurgus,"(Bloch, 1787)",220,AFS Names List
91f2e6cc-9e58-11ed-803c-6c2b597b15e2,Acanthurus coeruleus,"Schneider, 1801",220,AFS Names List
91f2e7be-9e58-11ed-803c-6c2b597b15e2,Acanthurus randalli,"Briggs & Caldwell, 1957",220,AFS Names List
91f2e8ad-9e58-11ed-803c-6c2b597b15e2,Amphelikturus dendriticus,"(Barbour, 1905)",220,AFS Names List
91f2e99e-9e58-11ed-803c-6c2b597b15e2,Achirus lineatus,"(Linnaeus, 1758)",220,AFS Names List
91f2ea8f-9e58-11ed-803c-6c2b597b15e2,Acipenser brevirostrum,"Lesueur, 1818",220,AFS Names List
91f2eb7d-9e58-11ed-803c-6c2b597b15e2,Acipenser fulvescens,"Rafinesque, 1817",220,AFS Names List
91f2ec6d-9e58-11ed-803c-6c2b597b15e2,Acipenser medirostris,"Ayres, 1854",220,AFS Names List
91f2ed5e-9e58-11ed-803c-6c2b597b15e2,Acipenser oxyrhynchus,"Mitchill, 1814",220,AFS Names List
91f2ee4f-9e58-11ed-803c-6c2b597b15e2,Acipenser transmontanus,"Richardson, 1836",220,AFS Names List
91f2ef40-9e58-11ed-803c-6c2b597b15e2,Acrocheilus alutaceus,"Agassiz & Pickering, 1855",220,AFS Names List
91f2f030-9e58-11ed-803c-6c2b597b15e2,Acyrtops beryllinus,"(Hildebrand & Ginsburg, 1927)",220,AFS Names List
91f2f129-9e58-11ed-803c-6c2b597b15e2,Adinia xenica,"(Jordan & Gilbert, 1882)",220,AFS Names List
91f2f22e-9e58-11ed-803c-6c2b597b15e2,Agonomalus mozinoi,"Wilimovsky & Wilson, 1979",220,AFS Names List
91f2f4f9-9e58-11ed-803c-6c2b597b15e2,Agonopsis sterletus,"(Gilbert, 1898)",220,AFS Names List
91f2f5f3-9e58-11ed-803c-6c2b597b15e2,Agonopsis vulsa,"(Jordan & Gilbert, 1880)",220,AFS Names List
91f2f6e6-9e58-11ed-803c-6c2b597b15e2,Agonostomus monticola,"(Bancroft, 1836)",220,AFS Names List
91f2f7db-9e58-11ed-803c-6c2b597b15e2,Agosia chrysogaster,"Girard, 1856",220,AFS Names List
91f2f8d1-9e58-11ed-803c-6c2b597b15e2,Ahlia egmontis,"(Jordan, 1884)",220,AFS Names List
91f2f9c5-9e58-11ed-803c-6c2b597b15e2,Albatrossia pectoralis,"(Gilbert, 1892)",220,AFS Names List
91f2fab8-9e58-11ed-803c-6c2b597b15e2,Albula vulpes,"(Linnaeus, 1758)",220,AFS Names List
91f2fbab-9e58-11ed-803c-6c2b597b15e2,Alectis ciliaris,"(Bloch, 1787)",220,AFS Names List
91f2fca1-9e58-11ed-803c-6c2b597b15e2,Alectrias alectrolophus,"(Pallas, 1814)",220,AFS Names List
91f2fd9d-9e58-11ed-803c-6c2b597b15e2,Alectridium aurantiacum,"Gilbert & Burke, 1912",220,AFS Names List
91f2fe93-9e58-11ed-803c-6c2b597b15e2,Alepisaurus brevirostris,"Gibbs, 1960",220,AFS Names List
91f2ff84-9e58-11ed-803c-6c2b597b15e2,Alepisaurus ferox,"Lowe, 1833",220,AFS Names List
91f30076-9e58-11ed-803c-6c2b597b15e2,Alloclinus holderi,"(Lauderbach, 1907)",220,AFS Names List
91f30166-9e58-11ed-803c-6c2b597b15e2,Allolumpenus hypochromus,"Hubbs & Schultz, 1932",220,AFS Names List
91f305c6-9e58-11ed-803c-6c2b597b15e2,Allosmerus elongatus,"(Ayres, 1854)",220,AFS Names List
91f306bc-9e58-11ed-803c-6c2b597b15e2,Allothunnus fallai,"Serventy, 1948",220,AFS Names List
91f307a9-9e58-11ed-803c-6c2b597b15e2,Alopias superciliosus,"(Lowe, 1839)",220,AFS Names List
91f30899-9e58-11ed-803c-6c2b597b15e2,Alopias vulpinus,"(Bonnaterre, 1788)",220,AFS Names List
91f30986-9e58-11ed-803c-6c2b597b15e2,Alosa aestivalis,"(Mitchill, 1814)",220,AFS Names List
91f30d3a-9e58-11ed-803c-6c2b597b15e2,Alosa alabamae,"Jordan & Evermann, 1896",220,AFS Names List
91f30e56-9e58-11ed-803c-6c2b597b15e2,Alosa chrysochloris,"(Rafinesque, 1820)",220,AFS Names List
91f30f51-9e58-11ed-803c-6c2b597b15e2,Alosa mediocris,"(Mitchill, 1814)",220,AFS Names List
91f31041-9e58-11ed-803c-6c2b597b15e2,Alosa pseudoharengus,"(Wilson, 1811)",220,AFS Names List
91f313f9-9e58-11ed-803c-6c2b597b15e2,Alosa sapidissima,"(Wilson, 1811)",220,AFS Names List
91f314e4-9e58-11ed-803c-6c2b597b15e2,Aluterus heudelotii,"Hollard, 1855",220,AFS Names List
91f315d2-9e58-11ed-803c-6c2b597b15e2,Aluterus monoceros,"(Linnaeus, 1758)",220,AFS Names List
91f3196f-9e58-11ed-803c-6c2b597b15e2,Aluterus schoepfii,"(Walbaum, 1792)",220,AFS Names List
91f31a62-9e58-11ed-803c-6c2b597b15e2,Aluterus scriptus,"(Osbeck, 1765)",220,AFS Names List
91f31b51-9e58-11ed-803c-6c2b597b15e2,Ambloplites ariommus,"Viosca, 1936",220,AFS Names List
91f31f05-9e58-11ed-803c-6c2b597b15e2,Ambloplites cavifrons,"Cope, 1868",220,AFS Names List
91f31feb-9e58-11ed-803c-6c2b597b15e2,Ambloplites constellatus,"Cashner & Suttkus, 1977",220,AFS Names List
91f32369-9e58-11ed-803c-6c2b597b15e2,Ambloplites rupestris,"(Rafinesque, 1817)",220,AFS Names List
91f324e4-9e58-11ed-803c-6c2b597b15e2,Amblycirrhitus pinos,"(Mowbray, 1927)",220,AFS Names List
91f328e5-9e58-11ed-803c-6c2b597b15e2,Amblyopsis rosae,"(Eigenmann, 1899)",220,AFS Names List
91f32a14-9e58-11ed-803c-6c2b597b15e2,Amblyopsis spelaea,"DeKay, 1842",220,AFS Names List
91f32f3d-9e58-11ed-803c-6c2b597b15e2,Ameiurus brunneus,"(Jordan, 1877)",220,AFS Names List
91f332f5-9e58-11ed-803c-6c2b597b15e2,Ameiurus catus,"(Linnaeus, 1758)",220,AFS Names List
91f336ba-9e58-11ed-803c-6c2b597b15e2,Ameiurus melas,"(Rafinesque, 1820)",220,AFS Names List
91f33aff-9e58-11ed-803c-6c2b597b15e2,Ameiurus natalis,"(Lesueur, 1819)",220,AFS Names List
91f33ec5-9e58-11ed-803c-6c2b597b15e2,Ameiurus nebulosus,"(Lesueur, 1819)",220,AFS Names List
91f345dc-9e58-11ed-803c-6c2b597b15e2,Ameiurus platycephalus,"(Girard, 1859)",220,AFS Names List
91f346e8-9e58-11ed-803c-6c2b597b15e2,Ameiurus serracanthus,"(Yerger & Relyea, 1968)",220,AFS Names List
91f34845-9e58-11ed-803c-6c2b597b15e2,Amia calva,"Linnaeus, 1766",220,AFS Names List
91f34a08-9e58-11ed-803c-6c2b597b15e2,Ammocrypta asprella,"(Jordan, 1878)",220,AFS Names List
91f34b15-9e58-11ed-803c-6c2b597b15e2,Ammocrypta beanii,"Jordan, 1877",220,AFS Names List
91f34c12-9e58-11ed-803c-6c2b597b15e2,Ammocrypta bifascia,"Williams, 1975",220,AFS Names List
91f34d0d-9e58-11ed-803c-6c2b597b15e2,Ammocrypta clara,"Jordan & Meek, 1885",220,AFS Names List
91f34e00-9e58-11ed-803c-6c2b597b15e2,Ammocrypta meridiana,"Williams, 1975",220,AFS Names List
91f34ef4-9e58-11ed-803c-6c2b597b15e2,Ammocrypta pellucida,"(Putnam, 1863)",220,AFS Names List
91f34fe8-9e58-11ed-803c-6c2b597b15e2,Ammocrypta vivax,"Hay, 1882",220,AFS Names List
91f350d6-9e58-11ed-803c-6c2b597b15e2,Ammodytes americanus,"DeKay, 1842",220,AFS Names List
91f351c7-9e58-11ed-803c-6c2b597b15e2,Ammodytes dubius,"Reinhardt, 1838",220,AFS Names List
91f352bb-9e58-11ed-803c-6c2b597b15e2,Ammodytes hexapterus,"Pallas, 1811",220,AFS Names List
91f35408-9e58-11ed-803c-6c2b597b15e2,Amphistichus argenteus,"Agassiz, 1854",220,AFS Names List
91f3555f-9e58-11ed-803c-6c2b597b15e2,Amphistichus koelzi,"(Hubbs, 1933)",220,AFS Names List
91f35696-9e58-11ed-803c-6c2b597b15e2,Amphistichus rhodoterus,"(Agassiz, 1854)",220,AFS Names List
91f357ca-9e58-11ed-803c-6c2b597b15e2,Anarchias similis,"(Lea, 1913)",220,AFS Names List
91f35901-9e58-11ed-803c-6c2b597b15e2,Anarchopterus criniger,"(Bean & Dresel, 1884)",220,AFS Names List
91f35a32-9e58-11ed-803c-6c2b597b15e2,Anarchopterus tectus,"(Dawson, 1978)",220,AFS Names List
91f35b61-9e58-11ed-803c-6c2b597b15e2,Anarhichas denticulatus,"Kroyer, 1844",220,AFS Names List
91f35c94-9e58-11ed-803c-6c2b597b15e2,Anarhichas lupus,"Linnaeus, 1758",220,AFS Names List
91f35dc6-9e58-11ed-803c-6c2b597b15e2,Anarhichas minor,"Olafsen, 1772",220,AFS Names List
91f35ef8-9e58-11ed-803c-6c2b597b15e2,Anarhichas orientalis,"Pallas, 1811",220,AFS Names List
91f3602a-9e58-11ed-803c-6c2b597b15e2,Anarrhichthys ocellatus,"Ayres, 1855",220,AFS Names List
91f3615d-9e58-11ed-803c-6c2b597b15e2,Anchoa cayorum,"(Fowler, 1906)",220,AFS Names List
91f36291-9e58-11ed-803c-6c2b597b15e2,Anchoa compressa,"(Girard, 1858)",220,AFS Names List
91f363d0-9e58-11ed-803c-6c2b597b15e2,Anchoa cubana,"(Poey, 1868)",220,AFS Names List
91f36505-9e58-11ed-803c-6c2b597b15e2,Anchoa delicatissima,"(Girard, 1854)",220,AFS Names List
91f36637-9e58-11ed-803c-6c2b597b15e2,Anchoa hepsetus,"(Linnaeus, 1758)",220,AFS Names List
91f3676c-9e58-11ed-803c-6c2b597b15e2,Anchoa lamprotaenia,"Hildebrand, 1943",220,AFS Names List
91f3689d-9e58-11ed-803c-6c2b597b15e2,Anchoa lyolepis,"(Evermann & Marsh, 1900)",220,AFS Names List
91f36991-9e58-11ed-803c-6c2b597b15e2,Anchoa mitchilli,"(Valenciennes, 1848)",220,AFS Names List
91f36a83-9e58-11ed-803c-6c2b597b15e2,Anchoa nasuta,"Hildebrand & Carvalho, 1948",220,AFS Names List
91f36b77-9e58-11ed-803c-6c2b597b15e2,Anchoviella perfasciata,"(Poey, 1860)",220,AFS Names List
91f36c6a-9e58-11ed-803c-6c2b597b15e2,Ancylopsetta dilecta,"(Goode & Bean, 1883)",220,AFS Names List
91f36d5a-9e58-11ed-803c-6c2b597b15e2,Ancylopsetta quadrocellata,"Gill, 1884",220,AFS Names List
91f36e4c-9e58-11ed-803c-6c2b597b15e2,Anguilla rostrata,"(Lesueur, 1817)",220,AFS Names List
91f36f46-9e58-11ed-803c-6c2b597b15e2,Anisotremus davidsoni,"(Steindachner, 1875)",220,AFS Names List
91f3703a-9e58-11ed-803c-6c2b597b15e2,Anisotremus surinamensis,"(Bloch, 1790)",220,AFS Names List
91f37128-9e58-11ed-803c-6c2b597b15e2,Anisotremus virginicus,"(Linnaeus, 1758)",220,AFS Names List
91f37217-9e58-11ed-803c-6c2b597b15e2,Anoplagonus inermis,"(Günther, 1860)",220,AFS Names List
91f37309-9e58-11ed-803c-6c2b597b15e2,Anoplarchus insignis,"Gilbert & Burke, 1912",220,AFS Names List
91f373f6-9e58-11ed-803c-6c2b597b15e2,Anoplarchus purpurescens,"Gill, 1861",220,AFS Names List
91f374e6-9e58-11ed-803c-6c2b597b15e2,Anoplopoma fimbria,"(Pallas, 1814)",220,AFS Names List
91f375d5-9e58-11ed-803c-6c2b597b15e2,Anotopterus pharao,"Zugmayer, 1911",220,AFS Names List
91f376c5-9e58-11ed-803c-6c2b597b15e2,Fowlerichthys avalonis,"Jordan & Starks, 1907",220,AFS Names List
91f377b4-9e58-11ed-803c-6c2b597b15e2,Antennarius multiocellatus,"(Valenciennes, 1837)",220,AFS Names List
91f378a0-9e58-11ed-803c-6c2b597b15e2,Fowlerichthys ocellatus,"(Bloch & Schneider, 1801)",220,AFS Names List
91f3799d-9e58-11ed-803c-6c2b597b15e2,Antennarius pauciradiatus,"Schultz, 1957",220,AFS Names List
91f37a92-9e58-11ed-803c-6c2b597b15e2,Antennarius radiosus,"Garman, 1896",220,AFS Names List
91f37b86-9e58-11ed-803c-6c2b597b15e2,Antennarius striatus,"(Shaw & Nodder, 1794)",220,AFS Names List
91f37c74-9e58-11ed-803c-6c2b597b15e2,Anthias nicholsi,"Firth, 1933",220,AFS Names List
91f37d66-9e58-11ed-803c-6c2b597b15e2,Anthias tenuis,"Nichols, 1920",220,AFS Names List
91f37e5a-9e58-11ed-803c-6c2b597b15e2,Antigonia capros,"Lowe, 1843",220,AFS Names List
91f380da-9e58-11ed-803c-6c2b597b15e2,Antigonia combatia,"Berry & Rathjen, 1959",220,AFS Names List
91f381d7-9e58-11ed-803c-6c2b597b15e2,Antimora microlepis,"Bean, 1890",220,AFS Names List
91f382cc-9e58-11ed-803c-6c2b597b15e2,Apeltes quadracus,"(Mitchill, 1815)",220,AFS Names List
91f383c6-9e58-11ed-803c-6c2b597b15e2,Aphredoderus sayanus,"(Gilliams, 1824)",220,AFS Names List
91f384bc-9e58-11ed-803c-6c2b597b15e2,Aplatophis chauliodus,"Böhlke, 1956",220,AFS Names List
91f385b5-9e58-11ed-803c-6c2b597b15e2,Aplodinotus grunniens,"Rafinesque, 1819",220,AFS Names List
91f38a41-9e58-11ed-803c-6c2b597b15e2,Apodichthys flavidus,"Girard, 1854",220,AFS Names List
91f38b3b-9e58-11ed-803c-6c2b597b15e2,Paroncheilus affinis,"(Poey, 1875)",220,AFS Names List
91f38c2a-9e58-11ed-803c-6c2b597b15e2,Apogon aurolineatus,"(Mowbray, 1927)",220,AFS Names List
91f38d1a-9e58-11ed-803c-6c2b597b15e2,Apogon binotatus,"(Poey, 1867)",220,AFS Names List
91f38e0b-9e58-11ed-803c-6c2b597b15e2,Apogon guadalupensis,"(Osburn & Nichols, 1916)",220,AFS Names List
91f391c6-9e58-11ed-803c-6c2b597b15e2,Apogon lachneri,"Böhlke, 1959",220,AFS Names List
91f392de-9e58-11ed-803c-6c2b597b15e2,Apogon leptocaulus,"Gilbert, 1972",220,AFS Names List
91f393d1-9e58-11ed-803c-6c2b597b15e2,Apogon maculatus,"(Poey, 1860)",220,AFS Names List
91f394c0-9e58-11ed-803c-6c2b597b15e2,Apogon phenax,"Böhlke & Randall, 1968",220,AFS Names List
91f3987e-9e58-11ed-803c-6c2b597b15e2,Apogon pillionatus,"Böhlke & Randall, 1968",220,AFS Names List
91f3997c-9e58-11ed-803c-6c2b597b15e2,Apogon planifrons,"Longley & Hildebrand, 1940",220,AFS Names List
91f39a6a-9e58-11ed-803c-6c2b597b15e2,Apogon pseudomaculatus,"Longley, 1932",220,AFS Names List
91f39e09-9e58-11ed-803c-6c2b597b15e2,Apogon quadrisquamatus,"Longley, 1934",220,AFS Names List
91f39efd-9e58-11ed-803c-6c2b597b15e2,Apogon townsendi,"(Breder, 1927)",220,AFS Names List
91f3a2b6-9e58-11ed-803c-6c2b597b15e2,Apristurus brunneus,"(Gilbert, 1892)",220,AFS Names List
91f3a3a8-9e58-11ed-803c-6c2b597b15e2,Aprognathodon platyventris,"Böhlke, 1967",220,AFS Names List
91f3a774-9e58-11ed-803c-6c2b597b15e2,Apsilus dentatus,"Guichenot, 1853",220,AFS Names List
91f3a8d0-9e58-11ed-803c-6c2b597b15e2,Apterichtus ansp,"(Böhlke, 1968)",220,AFS Names List
91f3acd7-9e58-11ed-803c-6c2b597b15e2,Apterichtus kendalli,"(Gilbert, 1891)",220,AFS Names List
91f3b092-9e58-11ed-803c-6c2b597b15e2,Aptocyclus ventricosus,"(Pallas, 1770)",220,AFS Names List
91f3b4ab-9e58-11ed-803c-6c2b597b15e2,Archaulus biseriatus,"Gilbert & Burke, 1912",220,AFS Names List
91f3b86c-9e58-11ed-803c-6c2b597b15e2,Archoplites interruptus,"(Girard, 1854)",220,AFS Names List
91f3bc25-9e58-11ed-803c-6c2b597b15e2,Archosargus probatocephalus,"(Walbaum, 1792)",220,AFS Names List
91f3c03b-9e58-11ed-803c-6c2b597b15e2,Archosargus rhomboidalis,"(Linnaeus, 1758)",220,AFS Names List
91f3c715-9e58-11ed-803c-6c2b597b15e2,Arctogadus borisovi,"Drjagin, 1932",220,AFS Names List
91f3c821-9e58-11ed-803c-6c2b597b15e2,Arctogadus glacialis,"(Peters, 1874)",220,AFS Names List
