"georreference_id"	"location_id"	"decimal_latitude"	"decimal_longitude"	"geodetic_datum"	"coordinate_uncertainty_in_meters"	"coordinate_precision"	"point_radius_spacial_fit"	"footprint_wkt"	"footprint_srs"	"footprint_spatial_fit"	"georreferenced_by"	"georreference_date"	"georreference_protocol"	"georreference_sources"	"georreference_remarks"	"preferred_spatial_representation"
e59af69c080a8e30a8e00149f4434dbe	"6785e2f1953ea87c11698d495cd262de"	17.2013608	-93.2027205	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8de70d69ab1bd64a7fd063d7f0c298b2"	"65682439d45dceea8d3c89b487b7c476"	17.482195	-98.6181105	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2ddd88b6b6ca8050c6dd4962705bd8fe"	"0860e8e6279402d7b999f93d42e54ea9"	17.6355286	-99.2966688	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9936877372d5c3cf774849fc4c22475d"	b15c538705b635ca0a91d0fac7873188	17.3180561	-92.0722197	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6c583f0dc0c126f39573db0e39dd5f4e"	"4300c9f6eada069c9f2164dfbc63d555"	16.0335997	-93.6168519	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"518a68a9273ec69cec149920ec9291e1"	"6449ee0c8f0abd9f7c8524d98b93bb8a"	18.9760972	-98.914383	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ce208bb3742f2d5a1dae9416ef66b3f9	"4da4e22ebe27e8414dc0ebdc932229c1"	18.4967213	-99.8359986	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"60027282f80ae1d01a144f5765bcdf6b"	f7b8ef9e8e7ed8bc927b0822b32b1b18	16.8541661	-93.0702744	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b9b8bcc96eb2e6fb55777759c3a2c210	"71091caba07d12e87c44996a30224fba"	16.7999172	-98.6457213	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
dad38ae1535a9fad7f01b3b3d8d6bd5c	"63ddc7603ffcbdf2c2a1d264405b6542"	18.9710827	-99.0276108	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ddaf402f4b04adb3e0a60a21892c14ec	"3ce694a5e9d9266782b58f21a58a18c1"	18.4524994	-99.744438	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4e0be87d1df6b9ce7494e66b6ecf98a0"	"396bc1db67137d76d329a4d61e91a086"	18.9489175	-98.8289413	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"10a6ea32bf031d4b9e8848845aac75e9"	e12cc91bfd268288e9fafc96d9615fb1	16.3640327	-93.001953	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7fb69076fb7ceb0cffc72fdebc536611"	a15c1f6e1c8585debdcb0c0385a9c590	15.3627833	-92.2864838	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9d5ae2a578eb204a7debdc5a0f85b057"	"77a4e67cf92f3778b7e5247175bf1236"	16.7068672	-92.4678344	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"060645df3ab8628ee406628ee93dc056"	"211eff1af412837d923e47f760114c13"	15.4524497	-92.3247527	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"370c3a95820b1fbc728ea7810fd2e172"	"6478004281f26ed1ce9f0ae2551e2cb9"	18.7121658	-99.1811675	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3b85a3a724d67db163569f91d542679a"	"0877ae6f9131baf4b7e356063dfbd2c5"	18.9440555	-99.310028	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"89d99c9f0f156a0c1aa8c30c28567983"	cef6c541390a6cbf6f9bdb3fcfcdcd87	18.6927222	-99.2558594	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"21d418591a5f17c9700a4474f4d2c714"	"496a8f270d6a2e6747360ea3e643e565"	16.4783325	-93.9290008	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f38e6cc5ba4c1e80e0dac23f4648cf06	b1caf72653b95242c2745aa1b273562c	18.2216702	-99.7547225	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"28ce8eb3f6c1657b6de24ddf1ff9b001"	aaf3c0fc505cc9f48093d367d61812a0	18.4972227	-99.8789444	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"498919b527166be5249a6e3a6dc42c4d"	"8a561aa02000ea2adb9d7f0528473126"	15.4555663	-92.1821975	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e8bdd4821ec3d57d39928f5d53330e6b	"741b2a8b13c3841cab3bcacf974b45d4"	17.6693325	-99.8635863	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0d41cf57b4e559d0d9a0e37395bfc5fd"	f6b3065bbebe5eb847eb93e8fec04838	18.5199719	-99.1892241	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"493c558aa187e5e991646bd5164673b4"	"381eae711dff049e8d8abf98d84e319d"	17.9859713	-101.8150558	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1743ed10c84848b72f7afd4259ea9e81"	"1fc9e8ead798cda7ac95805fbd048e53"	17.7063886	-99.9001922	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4f9effbab92745ce86b2fed78430a2a1"	c9ca2741021ed5183afd9d3b20d3598d	17.4789161	-99.8276672	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8765b61743d2e392a172c0c9a2cdf3fe"	e4f7c7fbdf7fae41cd400b57654d62ba	17.0849991	-98.7572175	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5d14b310d4e2cabec36ff7cd2a06ed57"	"1ae47babdf952e9623ef98e6d9568fa7"	18.9154452	-98.7419738	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"79bafe17be7b35deefbbd3a1540fdfee"	"9b71ab0151fccc198f13aab5c4306806"	17.7413902	-98.6972197	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0ea4b5643a9b582bd0674eef563256c3"	"9bfb901a202227a62f2fedf9765f7110"	16.7743338	-92.7023697	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c08e12bebca30faa741df650bf05baa0	"49af8b4f594afc2707f3c310d056a7cb"	17.4786397	-99.828308	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8d35f39a01cb09c5d9e1a5cb2641da38"	"3c8c10b4c1b12210dc5eeb52279f5861"	18.9453336	-99.308365	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c5d4dd489ca0692141f31f7ee868aab9	"517e14a30cc6889bd829a381448a71dd"	17.6715277	-99.1905288	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ea0306030f40bb6bd5870d27a49b6b9b	e07dd4b923a3eed3eeaf7b8c4d9c5b95	18.6134452	-98.7682494	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"604d7bedfc98e52cdb1e7c62d5602680"	dc24356d9c1c43435fce6211fd8a97f6	16.8170661	-90.8835297	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0dd3236b29b2785b7cf25cd2509217c0"	b75ec275af668b7c90e5a5ca264d4140	18.9574241	-98.9847716	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"367862a7286547afdd8e6319df835efb"	"90460cfa7ce4155fd451406b3547b344"	17.5718613	-98.779335	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d02d61f0a2aa1b9c04be5a4639bd854f	"6e51598aa313ea565e59cf8b2ac8db22"	18.1578883	-99.5765	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f56e113547e91584c1031bad59b502b5	"31fcf2c27b6cce4f26a548f2d9ea1fcd"	17.5342502	-98.5936355	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"17ab5f100c0c8cba95adefc48a07ae07"	"5ec8f3492b3a1876c880ef92384c9bdd"	17.9349994	-101.8055572	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f57ab41058223db97f2221bfa3eeaf2e	"44314557a6358e331aa18fd74979a723"	17.9766944	-101.1981111	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"173d480cc198f14ddc5e3f4015126da9"	a6d0f6fc226f2a9927f96aac13c83a27	16.4388502	-92.709198	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1c84bb41f6cb39822b3e1622c98d80a3"	"7b09293192791524b71c203fb9da0535"	18.9762191	-99.2248611	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"56bf0c3e15d6db7f21c8751c2ce5028f"	"7652cf5467278875287eb76415fb9870"	16.3744163	-93.0041655	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b7af0f2c57038a2f2ad5acbb66198540	"0df698dca5b999a34c0ff2b096a0be0b"	17.5254994	-98.7654188	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b7997e0cfe1d0f2b087c6088ab47f2cd	"6679c328fe91746edb4ec273c02a478b"	17.0211658	-99.331665	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7bf81c7d63500aaf4460d4a2628ed575"	"20ad9b98d59cc2b7e0f7241283a1e60b"	19.0200005	-99.2682952	WGS84		"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1727a9df1de1d19a24f98ec9949f5297"	be9bc76b5b7bbe58c0dd7438a7f7274d	17.6518877	-99.1246947	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5117b99afd52cf27584a1c37d43d8072"	"6bd4390abf3d4baf27413be8f41bceb8"	17.3213616	-101.0432205	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e4fbcb390a1715bdac349db5eddd9d22	d47e3b38e7011249ac8a4ac7a64df591	18.2455597	-100.0166702	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a03e4c1ff67cf98b95e7da11dd4a7149	b5f6dbfc2932286db1895a516b4da59d	17.0063611	-99.9649963	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1a1637276a6cde923895a288d8cd9143"	"00b34cbb9346ed6f23ed4e8a0ed63055"	16.6928997	-92.8405302	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a2720661ebd13969316311eaeac3cad2	c09b47bd6f83a5b4766b282bf1a8789e	17.982973	-101.8066941	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5c272e23deadbc05a84a75fe7b375560"	"1050ad14523f79cc2ca136da5267d7b9"	17.2562502	-100.3576125	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"85436b9f49a71140be640cf0e9b9673f"	b94e9043b2e3adbf11bab66d029c927c	16.5817336	-93.355583	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3a6b0c54c65bed5e7d1f18c3579bcee8"	a7797a176ecccf7109b47edecf871a41	16.5146827	-93.1183166	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6a67718de1b1a364b347a2fd58550075"	"29cb92bdff90ed97d8dee48d68ada12c"	18.8865833	-98.7300033	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c5929e07d994f908f6d453f81ce810b5	e0fb396ee4f3fa552980ab5e3abae81c	15.4492997	-92.265503	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e4b31a19518e36b73e220b7db3f9f848	"7af95b832fd48ad172b31cd49b0e436b"	17.7208061	-99.2454758	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fc3a9fb40fc498104d89f2547a6e19ff	"751ca262fa9ec03ab9c535d870136036"	16.2874163	-92.9604491	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1d3824575041d7b26f0b6258603c08fc"	"9aad3f103ed467ac089456c31ded36f1"	18.5091666	-99.8310013	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9a692cb70ee39707bbd5d11c5c98d10c"	"04532948bfdbf449916f6d014d07cfb3"	18.5211944	-98.8382491	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e4fbcb390a1715bdac349db5eddd9d22	"5a771b849ab845160b4a4fd4051c0769"	18.2455597	-100.0166702	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"32c6cc6bce2de18a2633617c93671e9f"	"0c46953f80a5b56b4b77f7502cc57e49"	17.5911102	-98.7616958	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"15a587555005a5769b5532259ea90e24"	c3331e7dbe5d88c412a8c4e3a72dbb1e	18.9699438	-99.2081375	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ac2d0afa059010624a900eda60770033	d24dafd8c2c7830d805163b30e4e7fa9	16.7504997	-93.1831969	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"09872d3b62213f93c3bb5224eb8562e5"	"1cdc52e87d8f107c07ed9f5badc09939"	17.0352497	-98.804863	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"156ba357afaff82cf3cfd570a83f4869"	"66883b7fdf86701bec3171d731f8d337"	18.1897202	-100.0319366	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6f17966abcd4f0a85140a974772110cc"	"92c39d71c64c76b11263dad2abeac262"	17.4366702	-98.7213897	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"07f8f72624bad0917a9de8bd6d9bdb12"	"914824420efdb077a78474a291b091cc"	18.5163611	-99.83358	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"633042a04f5ef2bfbbcc3a3e0e52b0a6"	"4db5983b127056895e9e87638a0037e3"	18.8103619	-98.7501372	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6de0d77c83bbd5c624d161304c3168ba"	"848dd1f89fe107dffc568ed52f7ffb5f"	16.9686108	-98.6808319	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"912c9b37bb782fa6f97343d8f205c658"	"515a0bf929403c526296031f6de543f5"	18.97472	-98.9455566	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2d72d32eaf5fe4088682068ac603112c"	a8c60954531ae078650324b4352182ba	16.2005825	-91.9003297	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fb98e5940283087f3baa69f23c5e2999	"7e406b5eb86f1e9b8b67538c8a4c7a15"	18.6837769	-99.2454758	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"517430f501fdf9c055ac12c7027eb5de"	a5b60a3e7875e84c365219edc3670f5b	18.9469166	-99.3110275	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9676c55e70ff4fa3afe8518611583528"	"74b2b5d31011fdbb8fbfde3970ddf0c4"	17.5503616	-98.877388	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"490f1a38ac4aaa4a49a27a54b6f21ea4"	fe84bfeaeca1e9a63d5d1de79fca81c3	16.1209716	-91.8183058	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3588ca1422eec0e81c86b1580726f34c"	"1b84424709d81f25da36f42b7ded6531"	16.3644333	-92.3774338	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"19ede61cf79c8d308c2d7836a9738f07"	eee1a6e26faf6ced076b175c24314037	17.5113047	-98.7628861	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
d95dcff3846ebde869cf7ad981e1a119	b222529f7aca7c54e76cfc6cff9b269c	16.3297194	-91.2125013	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ecc1d99b112b20755fbb2229e6c501d2	d4fa4eb94973a7801aad005148c2b331	17.7452508	-98.6564177	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a7788944b532de2231a1d9120ee72c38	d569cc4e80fc2a14c260f3ffb0ce96b1	16.758583	-92.5807188	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"614d0d1c1c2cd5c22fa56de7b8f8a392"	"15d06964b2b37d7c906de0d1283556c8"	16.1552791	-92.0800019	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c79096c1bdd0f24ba6af94bc0c2b44fd	"6b25bd324fef2878d1f702d60d95d00e"	17.1000825	-99.9905852	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"711e547b33a2acd2f6171cde56015121"	feb91bea8ef97bbfbc45566182440088	18.1093063	-99.5487519	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3a6b0c54c65bed5e7d1f18c3579bcee8"	"98c1b4f13e8140121554901f84c09cc0"	16.5146827	-93.1183166	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"29db6e51b9d4e16361a8cef654b44412"	b5a88170ccc2e513234b22a54d7d504f	17.5455608	-99.136673	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"12a4cc5d42d1e9b10471c4bf93244598"	c2ccc4ba1f667b20ceb9d917014eedb1	16.3643666	-93.0114363	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7bbb41f163b1f4ce67a16d3b111cdb22"	adecc6cf61ebda2729e3e0aced299a62	18.6160277	-98.7772216	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"277e79e733c16c4464d0c6ffd1ab4fa8"	"1d1ef4b0f78529f64bb7c5c69aaf0134"	16.5131338	-92.4361497	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a4b7d1dbcf308e5207c235b8b2f04e32	"221801c05e856c1138154c16fe7ab04f"	17.2061347	-98.67836	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
cc67e41dc7a1d19a574f2661c706f8ac	e08b13a5255cd6b73bbc7c7392ecd700	16.9863338	-99.2988586	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0bbde5c9022cd50f0e64c11ec78d9d20"	d478acb83143b4488f1050eb5554a476	17.0025005	-99.9660416	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9b649e3d7076556c7380d980e26bdd94"	de28b05c007ad4d277dc8949e99e1c9a	14.8912333	-92.164215	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"60027282f80ae1d01a144f5765bcdf6b"	d3f2f6f0c10af76dc3819c749237f38b	16.8541661	-93.0702744	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"461c64f6ec6f604987884fd69fd3984b"	"73a3b7879f3d12544919757b15cd61aa"	17.2671833	-92.3169633	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fcf99d3099b667c15aebed7b01a9a6c6	b94331feabd42d4d9e556c8381af73aa	18.7778891	-99.3044966	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"729c6b39de9a5f10f4606b232447c047"	f2c27c711dee3dc01eb760a8a9f8531e	16.4420833	-93.1190338	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f6913940477ccb5d25743018470c415e	ad9fb83a32d2647fb369506a2f78ae53	17.464138	-98.5920027	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f1d636897ac3b1de9cf8e14cc99b054e	"57ba6032cc9eb3cbe7da53ddded29a82"	16.8318005	-92.698265	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8d0e5a7d8bd398eb9fb8b9d25361389b"	bda9e6cf126ae26393a0425d21e0df98	17.7070827	-99.8999175	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"58ea94725c27ae3d2422c38d0ce7e12f"	b4571017b95a989744562614e42b7e85	18.1134166	-99.8963852	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"83d98e778a3d0b611f43598b2a07b7b0"	"52d61330827438dfa2c62016a3492e38"	16.6691341	-93.6456527	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"51ba2060dfb90e542c964244928e91cb"	ce4cd0c929e549982b866b03838a6417	17.2298602	-98.7147216	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4d835c4c209786410717f69f30e0d66f"	a07dcf1dcc04cb9a019584ea842bda29	17.597473	-98.9723586	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"563d80fec0c51464ddaa1f204884baff"	"3a292efb1a8c124bdefe88576ee4c267"	16.6897658	-92.8328627	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"78531659eda0d5e58aed6dc1fccf3f89"	"093cd05d89b161c6a44381d335ed62e5"	16.7731341	-92.7001341	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0627032b8aca30076fa0919948bbc3fd"	"48695917d72a9df92a62965bd9999a9f"	18.900278	-98.7564163	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
cdc2a931765b0b413b1ec2922dd4fc1a	"2b33929b5f686719080f860a77064fe6"	18.3318613	-99.9180527	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b6533019c52f0c6bbfcef1daeaff4c1b	"58f35430415510b3b2cb21c59b0d2103"	18.9352494	-98.7941361	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"737130181e74c6be56f5b3701c7d7928"	"17cda173e82d2a71dee7d8d32e89253d"	18.9709719	-99.1388855	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"60b75f07db386e184ef87938f8a83ed4"	d76dd3593c0db1c2d81df0ebc9983efc	16.2132777	-91.9901352	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"49889dd3dd5d624859888708bc22335a"	"5dcc0885555159791dabccaf33a49845"	16.764883	-92.5654983	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"385b9d3462cac3da4ae335d14d250ef9"	"6351a3b70b98964a14741c5269d5383e"	18.4433613	-99.9253311	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"648ffc3a0dce6c71e9aef9d4fd5f26c1"	"61c3a89cf0dc5a78e953f50c19e1960e"	17.5358619	-98.7688902	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
bf8356dccf892c534ce3b0ea2f467f14	"9ed0059ceb7257033c4122814848e12b"	17.1967505	-93.2064133	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"86042805a624c29f57324ab638b16bc3"	"733b5f1c74d0e13c55d30fe922af130b"	17.7070561	-99.9005583	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e2c2f7229ecb6479c2e1494a3217e1f3	"7171131f5360328b4d69aa1eaa2ffbf5"	18.5812777	-99.042778	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"64d5a82d672d1f2c96f814d4cebc6874"	"6062be791bcb0c8baad5f667c98e63c8"	17.2174166	-93.1508483	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
cfc6f3a12298829b1658f4e524d49e37	d90f1a18e77932c17f77f0a5e885da58	17.7086944	-99.9029694	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2b5266e27fa202499b3bf6383be8755a"	"2f598596b5c31f60cda3ead697e84e3f"	18.9683361	-99.2080916	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a812aaa26688b112ab19c9326936cf6b	fa9e0f5054609f7af12aea999782a174	16.816183	-92.504303	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5446d610ea0f8ce032db5b267671192b"	b3ce66f579d7969985a4603e3f8a5d77	16.7738894	-92.9291686	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4e7dffdba13dddf253a4ea42d2ed054f"	"8db4d1e2ce9f942e727498d3ede67904"	16.2487775	-92.0200805	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f857eaa82735bdddc7f8d677f577bd20	"61c42ea237a3fef30ef42e954d43a8da"	16.9001827	-92.0837861	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8b7ea851a762a23f865e3945082fcd08"	"0dfab2a741548c3a7d8541fab4515627"	16.6021327	-93.3484802	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"156ba357afaff82cf3cfd570a83f4869"	"7cbc3b4fd1485aebcf4489c0cc1ed085"	18.1897202	-100.0319366	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7532698375b560530ed78bfa465a4a4d"	c67b58ac37a330e8b8080ce2f667c08a	14.9031666	-92.2089997	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"950fb68a6163e2a9a324b7cb4668e3be"	b32663d4e77d86a855785b3420aa246d	16.02775	-92.8417663	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"385b9d3462cac3da4ae335d14d250ef9"	"584f4ce860bd076d57ad807e1dcb50e8"	18.4433613	-99.9253311	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"059899f68d1672364b99f6a68fd1bf75"	acf562b26fd5b9a4fb619d79b0fe81cb	18.1614188	-100.0160063	WGS84		"15"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
