"taxon_id","identification_id","taxon_order","taxon_authority"
fad88281166257ae7c9108b1c01af795,cf4c4e0d07d6e9c498bcdbe0a3692935,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
bf883e16b2dc71b5313539b6904ea62a,"7b3d0f52ce8c2e38235029058e7c1481","",""
"63d66b8004dc57a87a53c30b204260ec",ed6ef938b327e6318224a6ef168289d2,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","2b797114007c41d9ffa076fa19cf6012","","L., 1753"
"71a3c27cdd182ea9d1322207e6e9ad5a","0894f427f429a53320af8f0023edba95","","L., 1753"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","32bf0565bad7c071d1e36959869a7d32","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","9abb6a1ef5739525b10dae17449e734b","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fa2eea1001a1210b3648351571391502,da847b881ffc2c9d6d7cd700526a988a,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",d1ed15e939c8d748743aac312471eb15,"","L., 1753"
"0dd1b01958d37f0ca919bf8bdbc15f77",be5f8efde99f539111ec2dc7c4f550fa,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","87af37ae6fcdb0b500d781aca4fe0e36","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"61021bf9dcff7f73f0735878a038b0f5",d823c5310d0f1787deb1e3c870e699de,"","H.G. Wilkes, 1967"
a4b2208553dbe1130210ca434dc25869,"6542ac2e61ab0a0e5d18df52a09e0f8e","","E. Anderson, 1944"
"71a3c27cdd182ea9d1322207e6e9ad5a","2be543c3aaf2444d181935ea0955c8c9","","L., 1753"
"63d66b8004dc57a87a53c30b204260ec","6be29ca05e1b1ecaefe671b0f9c3783e","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",d583b286998445695f47a2b1c8763b73,"","L., 1753"
fad88281166257ae7c9108b1c01af795,"52385df5a0552b51bca6f641771bef37","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"7eb4cea0c84ffc9d1cddbe4e9afd46d6",d0e1d0dcdc334d0c0b733b425f60713b,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fad88281166257ae7c9108b1c01af795,e7e22a6f435d7ed8df61d5d9cddcc383,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,cdb8d0d066b34730b858dd8cb3a7fa3d,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","0589a71dd41dfbd17137a2bd170dee28","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","2b56a473b8f97bb98d6b0a0ccbaad86c","","L., 1753"
"71a3c27cdd182ea9d1322207e6e9ad5a",ecdc6cfc9e76a2979d99bccc5a847337,"","L., 1753"
"71a3c27cdd182ea9d1322207e6e9ad5a","42cb0f9c140eb34a9f12b4f6def7a581","","L., 1753"
a7015218bc0860fe4c8840a390695add,"83a33e6f18ee7fb3b45a09f90ee869c7","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,"3d10485da34a914f133c2bc6a64df9f7","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
a7015218bc0860fe4c8840a390695add,"64f7204fe34861f4f003f1f5c46477b6","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"1816765536f0bc786eb1c4e76e06176d",d7b471d3757731d8f830a5f81d3340c1,"","B.F. Benz, 1986"
"401e0a8aaeb91d13c250a02035e13eb2",d60b76b97e3b7cf59cfc223523041d71,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,"0545af3f3d564e50586f7632065d6379","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
a7015218bc0860fe4c8840a390695add,bfab54b2cc9c76c7c3c757d8a698cfda,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","7abed9ac5f8878b83d0d8b011a463e8c","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",d280584d7cb2ce1f93d40e681327c6b7,"","L., 1753"
"47155761a1d0257d65a36d7863c886fb","42651f7b37a147375ae4df419e2abebd","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","3929133fe4ef26f8e1a049a34414b71b","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","79789dc722dd983f03d3692d7632aad5","","L., 1753"
"71a3c27cdd182ea9d1322207e6e9ad5a","1a37b97a0e93c1a147cb4424d411c0bb","","L., 1753"
"401e0a8aaeb91d13c250a02035e13eb2","23a92fca6a2924e6027d3cd89dd6c537","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fb4fb44f1c9a8bb0def8afba83e1192b,c27c1dafecc89e2e12aeaf65d87c6550,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","3890b6cd3de6f13e694801e871891f00","","L., 1753"
"6717584b257ca851aa64e5ef4768ccd1",b47a520a2d438964b530dc511a69d2b8,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"9268d51d58d664d89066211c73dc1d81",db122a5ad772bf975369097c87ebd0e4,"",""
fb4fb44f1c9a8bb0def8afba83e1192b,c6726b1a609f1a8c132307fffd4d6225,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
d950c5d219c9308eff9562992a080168,"4f0bbb8a1c601b2cf70e57909c9a9be2","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
e55e8be3139900e439906ae0029c416a,"4a1db171f0e273e7d5769f69716e64ee","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,"34121b8b465f1163c8610751b5ae6d68","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2",c9f0aaf09f0fa48f7c13773028c97f56,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","3d88222b907b3771c6593123cbff0ae5","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fad88281166257ae7c9108b1c01af795,"92eb0cec4fa63afd00a4f132daa3e1c5","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","97061949030293c26e8dde262ead9252","","L., 1753"
"8fb7a8183c019ce987fa905762c3f4d5",e867827350e2b82415279c990ed8bc3c,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
aca5cef887a535f79cd6c85d96ecb4cd,"8cbd1f332efaa2683719c5370292a397","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"407215cd7434c5461a0e8fab337375eb",b18b9702e6cd6b53ccbc991d2c3cb9b9,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","08d62b912e10182df8d1b7310290340b","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
d950c5d219c9308eff9562992a080168,b12950230dca035381a2210ea69563d7,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fa2eea1001a1210b3648351571391502,"0fc744f5912ed7fe3bc930b36c883302","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2",b576739f4caecbe3f7cd626cf6098028,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"5860e4fb8b3172c1bc7781e5a79f0fb3","5ddc2625716717c48e31e1aea1b670fc","","R. Ortega, 1979"
"63d66b8004dc57a87a53c30b204260ec",d3c40db60f8d2800cce6cb91cd61e87e,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"8686e77fbca63ea937265370d2650770","78f3abbe312a482cab1bf12f82de8fd5","","R. Ortega, 1979"
"4be02bc52000a746b97f870765a3a046","3471e602387b023e3e2e81f2e91da678","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"8fb7a8183c019ce987fa905762c3f4d5",d071ee554c590e0c8516695a2acf993a,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","8acd2b823338ad60f89015087c46355d","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
a7015218bc0860fe4c8840a390695add,"83997a00f8dc9eeb8157f8e1c4c628ee","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"2e7c255e0be1d29cc62dde99149d11b7",f5a5e32e78289cf2a77159a9b1b5b74e,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
bf883e16b2dc71b5313539b6904ea62a,"139d66bec9da426efc9ee3b46f6310d5","",""
"71a3c27cdd182ea9d1322207e6e9ad5a",f9fcc4807b3b58557fa76aae3f6121cc,"","L., 1753"
e55e8be3139900e439906ae0029c416a,"40eaa4a08a989dde11f82e14844356ab","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","2b2c3a73bf0144d5f53e74eace9bc3c9","","L., 1753"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","6abc63f14751996a7737cce48f5b9dea","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",ec6238c88e5f1918c52e8a39c1a1c997,"","L., 1753"
"63d66b8004dc57a87a53c30b204260ec","9f3929e4f9fbe5c848bf1e6f666d1e51","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","2129835aaa9a9b9b11c786b699b57cc1","","L., 1753"
e55e8be3139900e439906ae0029c416a,"63cd0a5647ffe60b710241210eff4e23","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","3287b5215930dba909ab2f47285bfe10","","L., 1753"
"63d66b8004dc57a87a53c30b204260ec",e1438c1a2859aa17486b26416ca23cb8,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","6d13dbc91fff6167ec717206dca13294","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","1ccd56f464aa39f25438ca71499cba5d","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"87cbad861028c339bcf4011bfacf3760","9781bfb1b62fa71e7f9f8f3bf81f8dfb","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"48eb663751a54f0e6549bed651bed565",b28cfc6cff272b575d502b32cf58c1f9,"","(Hitchc.) de Wet & J.R. Harlan, 1982"
ebecc48395374835a349fd28ca7295a0,"37ef3d6738e4d96f93d7d08aaf94de91","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec",d8efc461b393a919abc254fa1f79a31b,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"87cbad861028c339bcf4011bfacf3760","5e08dfa2b268ecc04abdddee6b8e3349","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
a4b2208553dbe1130210ca434dc25869,"4042dc199a1c5ee418431b6d47357a22","","E. Anderson, 1944"
fb4fb44f1c9a8bb0def8afba83e1192b,"26e93b4b905aff3ee4dc873e6e29a6a5","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
a83ea1deaec38378c9ee2d28160a81d3,"90322d3d36e0cec84e3e352bf794dcab","",""
"401e0a8aaeb91d13c250a02035e13eb2",f19a64982d603a1b7bbd97ea6d1ea227,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fb4fb44f1c9a8bb0def8afba83e1192b,"648b7dd19934d0f43a983070e549a956","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,fe190624388981f1d5ff2aa283930ef2,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","01147103eed53e3c64ec72d208d5310e","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","49d3285a1d7f7a38ef8a3706c56a2302","","L., 1753"
d950c5d219c9308eff9562992a080168,c19600ea873da750b6faa3d40ba2d785,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fa2eea1001a1210b3648351571391502,db6ac0094f57b3302443dea84929b57b,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,"45cd495136516c57cd2b0815816452e9","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","46b8942ecb6e736c89b81ec3efb87e03","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fad88281166257ae7c9108b1c01af795,"924515b490da7a7ed6e2505cad55b8b7","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
aca5cef887a535f79cd6c85d96ecb4cd,c71042461683951a7362c2278fe53ff6,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",eabb9267fd256a54998edb9ac3ffc7a5,"","L., 1753"
"63d66b8004dc57a87a53c30b204260ec","69c91610ecf27205593c05fc5eab04f1","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
aca5cef887a535f79cd6c85d96ecb4cd,ea991248ed343195db46937e4c9339bb,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","5f3db1338964d7308eaf93652a26c9bc","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","2286576989bfaf5a7a35effdf145e67f","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","4d74ccd755bf9e8ce59506682535eb95","","L., 1753"
e2b4b3e39409e76d56e2e110f6cd111b,dfcf8cb43ea3de22a0323ba1808acfd2,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"1a284bf58a410fc06cc93cd6cd6d7846",b2dd83b6f5be56742decfaa721a726a2,"","R. Ortega, 1979"
aec3abe07a734e644dd95535322a1a8a,"7d9c3c85c4963fca44e85e2e48fe4e59","",""
aca5cef887a535f79cd6c85d96ecb4cd,"2fd219fcfb80885e732fb528fd824728","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",b0e69b68d58d1812cb767d08e2ca7f3f,"","L., 1753"
c8082732e7c83d91f60ce29287056971,"7b450dc869f20dd29e4df575a0d33dd5","","H.G. Wilkes, 1967"
fb4fb44f1c9a8bb0def8afba83e1192b,"39003d20b3a4894845b820a600c33d8b","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2",d0743a975e2cf8b08dd0116e6d015b6f,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","3dd8c9f2039180a8fcf6d336f01817df","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fa2eea1001a1210b3648351571391502,"39a3a696e7082e9518ae727b00dedb95","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"2e7c255e0be1d29cc62dde99149d11b7",c6344bbfe9cb7f5189f139e0d05241e2,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","86243905f8dcafcf00237c52623f2ff6","","L., 1753"
"401e0a8aaeb91d13c250a02035e13eb2","240b149d377ea66dc682d1b0d689f848","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
e55e8be3139900e439906ae0029c416a,"4a93a66d711b3564d4d482f8a698d143","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
c695e3d1ccac74b8c1eda7700c64da3d,"6eb020c5881f75fb773ea756e191c29e","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
ebecc48395374835a349fd28ca7295a0,"8df891549f2151152915fb48cd0bf514","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","73f510e3222a3e5e6d0e9adae4f51c88","","L., 1753"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","7bb3081b4fbfbc874945966132d5c322","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"47155761a1d0257d65a36d7863c886fb","8814424a9cb71889396a33880f764aee","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
d950c5d219c9308eff9562992a080168,"7fd9625b2b6555ab85940d4c5430e3f6","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"9268d51d58d664d89066211c73dc1d81","9a47224fe41b180da7295840466b159e","",""
bb976ba17d78fbf2f93031e8f9a019d5,"2be00a26e96c175bff7b9fbb279c7273","","R. Ortega, 1979"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","05b9174c7d86db69cd8205072abfd209","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","742aad533964aa60a7d40272c265ef21","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",c531f5eecf191b5181f55de44188d9b1,"","L., 1753"
a7015218bc0860fe4c8840a390695add,"02249f42ce673e8ab1bc3b74dfae6bd3","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"15688dce41ad2a59708b48b4cbd7e409","6a0d02f82117ec050dd71adb4a665050","","Hern.-Xol. & G. Alanis, 1970"
"63d66b8004dc57a87a53c30b204260ec","375769e4ee78274ba0d86b57f80ac376","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","69df306019c25c18a3348e46ea90d06c","","L., 1753"
"24905ff32f4fac91b49ee727acf8eb6f",bac5d093d9665db782bab6670b4fa480,"","J.R. Gray, 1976"
"2e124a721e855d7d74ff8c23e971ed33",a9efc2a256a660278a5d88e407de4d46,"","Hern.-Xol. & G. Alanis, 1970"
"407215cd7434c5461a0e8fab337375eb","5848534f9553f0a2dd437bfcb8ec6459","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","41a5f0317f89e0464c57aa7d7d2ea0c5","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fb4fb44f1c9a8bb0def8afba83e1192b,"39bb2e940caa11985d0346873a3c5d51","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
e2b4b3e39409e76d56e2e110f6cd111b,"9f54de8eb02b8cba789f1f84dc32f13d","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"34b8a8a5362835022ce7e0c5a7c6fcaf","3aebff3e3b4cb2507f70363c743a6105","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",dfd40336a19d996b775cc6220927d9ac,"","L., 1753"
"71a3c27cdd182ea9d1322207e6e9ad5a",be7797ea2829a5b467530ecc746f353b,"","L., 1753"
"401e0a8aaeb91d13c250a02035e13eb2",e87e79163d4180fc23a1053eaa3e613d,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2",b36a06c734d0fc0a333078a318b16dd3,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec",f50926efbd3d1da9e74f27fafef86893,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
d950c5d219c9308eff9562992a080168,"93b202f5624232108062d72168542d31","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","1a1086b836aa0df3b5eabd0b8983fbc7","","L., 1753"
"63d66b8004dc57a87a53c30b204260ec","4925dc3e263c9f5902060334177e823e","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"63d66b8004dc57a87a53c30b204260ec","6e131c2549db9ad99e64676c5313e8da","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","766c159c68b90136559e90dd59133e66","","L., 1753"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5",abe257e3fee5e94d66bd9b7f03878e13,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5",e840e579985b17dbf18342ec2e16383d,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"70069f2f1820fb7d6ee53566a343b7a9","3d0aaaed5e56603be54f20658781688b","","Scribn. & Merr., 1901"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5","1826bd80ea10b93a04f6e8f2142af695","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","59c04f18d4137718227b6ee59aec0880","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"1a284bf58a410fc06cc93cd6cd6d7846","7a3065d2e96e2ffec0f869d4f96a8523","","R. Ortega, 1979"
"71a3c27cdd182ea9d1322207e6e9ad5a","979c0335cf1c69bc17500ab0ed7efb3c","","L., 1753"
"34b8a8a5362835022ce7e0c5a7c6fcaf","3a747d389c28eaf17e6301656d7edfc9","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"7eb4cea0c84ffc9d1cddbe4e9afd46d6","71d076e66abef192d1fdd25e32a8a8a9","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","2108ff38d24844f8bec72e4fd1833b99","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"47155761a1d0257d65a36d7863c886fb",ac1422e3a65d0750890d5beb5e9c37b9,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"61021bf9dcff7f73f0735878a038b0f5","0b2cbd49aa1e347d578b8a7705e9a17c","","H.G. Wilkes, 1967"
"71a3c27cdd182ea9d1322207e6e9ad5a","35dc1b7073a6538587495a957652deb1","","L., 1753"
"71a3c27cdd182ea9d1322207e6e9ad5a","737495ff536cae9cac153494f61f8d48","","L., 1753"
ebecc48395374835a349fd28ca7295a0,"7bbaa0a3836d9b6b51796bdfdcd70e8d","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",d5db0fcce91401867087399981c59453,"","L., 1753"
fa2eea1001a1210b3648351571391502,dd8e51552e948732712d0ee7da95fc3b,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
fad88281166257ae7c9108b1c01af795,ac3c1ac9d5232f7da029914a1a0f5cbf,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5",e21a6a9ab896217f4856c5f291fb2d02,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","1f9336f94ed7dabc4bc6df0f2521ed87","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
e55e8be3139900e439906ae0029c416a,f30e0e9c8f1168ebee719d9b217b051f,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"0ba4c0b10277e0b8b8a8afcb24bc4fa5",ec2659a85eca84ff9aef2d0a9d948df6,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
a7015218bc0860fe4c8840a390695add,f5c4e627babfa386f6d398e0cff2abbf,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"401e0a8aaeb91d13c250a02035e13eb2","155f6d2850b44c2390aaaae13c3fff56","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
d950c5d219c9308eff9562992a080168,a1ad61a2045f32a6da1f69cdac6d296f,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"2e7c255e0be1d29cc62dde99149d11b7","74c2e8b7e81d6a44fae6e8ad2d73eea0","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a","7b327c84034fe72044304b46d67cfd3e","","L., 1753"
"6795558b0cd61d7b9c3f0aa7598d12eb",e129943a0cf1254ddec3f8d2129eb997,"","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
"71a3c27cdd182ea9d1322207e6e9ad5a",b5de38f05b3793fe82081734507526da,"","L., 1753"
a7015218bc0860fe4c8840a390695add,"8469ffcfdf207742f39c6d46a4065388","","E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951"
