"taxon_id","scientific_name","scientific_name_authorship","name_according_to","taxon_rank","taxon_source","scientific_name_id","taxon_remarks","parent_taxon_id","taxonomic_status","kingdom","phylum","class","_order","family","subfamily","genus","subgenus","accepted_scientific_name","taxon_rank_infraespecificEpithet","infraespecificEpithet","taxon_rank_sub_infraespecificEpithet","subinfraespecificEpithet"
"6d535fd6cbd1a15f5c6a20cd33d9340e",Zea mays mays Harinoso de Ocho,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79259ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Harinoso de Ocho,subespecie,mays,raza,Harinoso de Ocho
ad94fa92fbc0a2b4deb47f6040f66ed6,Zea mays mays Harinoso de Ocho,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79259ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Harinoso de Ocho,subespecie,mays,raza,Harinoso de Ocho
c445fd22edcc5ca815b79cb9b763e58e,Zea mays mays Jala,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79260ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Jala,subespecie,mays,raza,Jala
"64448f68f18484749ed4562c0016461f",Zea mays mays Dulce,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79261ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Dulce,subespecie,mays,raza,Dulce
"7c6565197ecfd5269cb90d97f2d06aa2",Zea mays mays Dulce,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79261ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Dulce,subespecie,mays,raza,Dulce
a77cb44f94c194a5fb7595915013860e,Zea mays mays Dulce,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79261ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Dulce,subespecie,mays,raza,Dulce
"0c3f5a42dac3d6f3918e17fcdb9ce2ab",Zea mays mays Mushito,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79262ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Mushito,subespecie,mays,raza,Mushito
"306b2567d4d274ce78a38758c613623d",Zea mays mays Mushito,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79262ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Mushito,subespecie,mays,raza,Mushito
"8686e77fbca63ea937265370d2650770",Zea mays mays Mushito,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79262ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Mushito,subespecie,mays,raza,Mushito
e357be1a2742a0a977b8469265494420,Zea mays mays Mushito,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79262ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Mushito,subespecie,mays,raza,Mushito
e37298e0a580d7a4bf53b85e1b215d02,Zea mays mays Mushito,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79262ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Mushito,subespecie,mays,raza,Mushito
ef3db73dcf67370d538adfcc9125c4b3,Zea mays mays Mushito,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79262ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Mushito,subespecie,mays,raza,Mushito
"3490ef6a9671a32fe4c3771fba93dafb",Zea mays mays Nal-tel de Altura,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79263ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Nal-tel de Altura,subespecie,mays,raza,Nal-tel de Altura
cefe2eb82253f2fa3d93a5a957fc4d1a,Zea mays mays Nal-tel de Altura,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79263ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Nal-tel de Altura,subespecie,mays,raza,Nal-tel de Altura
d9c6a88df95ca75c3485ab59508a7f64,Zea mays mays Nal-tel de Altura,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79263ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Nal-tel de Altura,subespecie,mays,raza,Nal-tel de Altura
"06d762603b016d51c9f92fe8725a736f",Zea mays mays Nal-tel,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79264ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Nal-tel,subespecie,mays,raza,Nal-tel
"407215cd7434c5461a0e8fab337375eb",Zea mays mays Nal-tel,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79264ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Nal-tel,subespecie,mays,raza,Nal-tel
"816ad570f2a7ff5a7cea9d4bf2be83a0",Zea mays mays Nal-tel,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79264ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Nal-tel,subespecie,mays,raza,Nal-tel
"0395949c5e41ab0264baad9930ec3e6a",Zea mays mays Olotillo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79265ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotillo,subespecie,mays,raza,Olotillo
"27204035b836dd5a88e8ec4d758da054",Zea mays mays Olotillo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79265ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotillo,subespecie,mays,raza,Olotillo
"30a9db646981d91e8b8bf80d3712e2ef",Zea mays mays Olotillo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79265ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotillo,subespecie,mays,raza,Olotillo
"330e8ad1f15cb45717008e426348ec98",Zea mays mays Olotillo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79265ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotillo,subespecie,mays,raza,Olotillo
"4157e4dd1ca8954471a6002a25515cee",Zea mays mays Olotillo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79265ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotillo,subespecie,mays,raza,Olotillo
a7015218bc0860fe4c8840a390695add,Zea mays mays Olotillo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79265ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotillo,subespecie,mays,raza,Olotillo
ade59bb24af7921e88e8b6ae99a0e27a,Zea mays mays Olotón,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79266ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotón,subespecie,mays,raza,Olotón
e286604761190cffcca089d466105753,Zea mays mays Olotón,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79266ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotón,subespecie,mays,raza,Olotón
fa2eea1001a1210b3648351571391502,Zea mays mays Olotón,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79266ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Olotón,subespecie,mays,raza,Olotón
"1a3f028a27e59ca920c0c69492428c40",Zea mays mays Onaveño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79267ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Onaveño,subespecie,mays,raza,Onaveño
"417481ddaced6bb7e956803c69196eb8",Zea mays mays Onaveño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79267ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Onaveño,subespecie,mays,raza,Onaveño
"74fac00fc8f1f2729083686019266dca",Zea mays mays Onaveño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79267ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Onaveño,subespecie,mays,raza,Onaveño
"99bd6382a269d40cbe8c6caf03590204",Zea mays mays Onaveño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79267ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Onaveño,subespecie,mays,raza,Onaveño
b3fceaddb18be58716db5bef71c394dc,Zea mays mays Onaveño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79267ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Onaveño,subespecie,mays,raza,Onaveño
abfc44e79a8cdf5fd52e6044a828b379,Zea mays mays Palomero de Chihuahua,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79268ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Palomero de Chihuahua,subespecie,mays,raza,Palomero de Chihuahua
c36ba251d5af9be7e02af6dd5b12076e,Zea mays mays Palomero de Chihuahua,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79268ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Palomero de Chihuahua,subespecie,mays,raza,Palomero de Chihuahua
"0dd5685baab34b5f1ac51331f212eb26",Zea mays mays Palomero Toluqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79269ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Palomero Toluqueño,subespecie,mays,raza,Palomero Toluqueño
"4be02bc52000a746b97f870765a3a046",Zea mays mays Palomero Toluqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79269ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Palomero Toluqueño,subespecie,mays,raza,Palomero Toluqueño
"4fdaed2f60e46524ff4a206ae1c3a708",Zea mays mays Palomero Toluqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79269ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Palomero Toluqueño,subespecie,mays,raza,Palomero Toluqueño
"1d1456e581fdcf7859f6383879745d13",Zea mays mays Pepitilla,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79270ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Pepitilla,subespecie,mays,raza,Pepitilla
"422f07ac349ae59e169da20d8ffc833b",Zea mays mays Pepitilla,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79270ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Pepitilla,subespecie,mays,raza,Pepitilla
"4e4337b139fa8067b8e2dfdbb029f1d4",Zea mays mays Pepitilla,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79270ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Pepitilla,subespecie,mays,raza,Pepitilla
"6795558b0cd61d7b9c3f0aa7598d12eb",Zea mays mays Pepitilla,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79270ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Pepitilla,subespecie,mays,raza,Pepitilla
d05930f397d8631c9e344e1f255fb801,Zea mays mays Pepitilla,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79270ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Pepitilla,subespecie,mays,raza,Pepitilla
"074c7b2faac3f3565da08b90923aaed2",Zea mays mays Ratón,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79271ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Ratón,subespecie,mays,raza,Ratón
"2039e7625904db6af16b48f45007f19e",Zea mays mays Ratón,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79271ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Ratón,subespecie,mays,raza,Ratón
"2d2ff15d79b66dfbd41d2b7ed77ed89c",Zea mays mays Ratón,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79271ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Ratón,subespecie,mays,raza,Ratón
"52d0678b2f2c6ac729ab412178dd383e",Zea mays mays Ratón,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79271ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Ratón,subespecie,mays,raza,Ratón
bb976ba17d78fbf2f93031e8f9a019d5,Zea mays mays Ratón,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79271ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Ratón,subespecie,mays,raza,Ratón
ddb046a92cfba56b2723c60db436e492,Zea mays mays Ratón,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79271ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Ratón,subespecie,mays,raza,Ratón
a4b2208553dbe1130210ca434dc25869,Zea mays mays Reventador,"E. Anderson, 1944","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79272ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Reventador,subespecie,mays,raza,Reventador
ba01421280498ce389b5a0b45052192e,Zea mays mays Reventador,"E. Anderson, 1944","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79272ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Reventador,subespecie,mays,raza,Reventador
c141427144555c370193a3945ec5d8c1,Zea mays mays Reventador,"E. Anderson, 1944","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79272ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Reventador,subespecie,mays,raza,Reventador
"02d896541d5f8456da9e90721566fd5c",Zea mays mays Tablilla de Ocho,"Hern.-Xol. & G. Alanis, 1970","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79273ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Tablilla de Ocho,subespecie,mays,raza,Tablilla de Ocho
"061307a8134288aef098fa8a58811b2a",Zea mays mays Tablilla de Ocho,"Hern.-Xol. & G. Alanis, 1970","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79273ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Tablilla de Ocho,subespecie,mays,raza,Tablilla de Ocho
"15688dce41ad2a59708b48b4cbd7e409",Zea mays mays Tablilla de Ocho,"Hern.-Xol. & G. Alanis, 1970","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79273ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Tablilla de Ocho,subespecie,mays,raza,Tablilla de Ocho
