georeference_id	location_id	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spacial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georreferenced_by	georreference_date	georreference_protocol	georreference_sources	georreference_remarks	preferred_spatial_representation
3e57e2d99abae9342549b3bc4a6536b5	446eb45837ed14ba2df7cf91cfd46abb	19.4112777	-101.6001111	WGS84	90.0										Conversión de sexagesimal a decimal	
4f373aa80557b8d8f2ff977750407a4a	59a590a391cf9f9939f170c5d9ebadfd	20.3408797	-102.2423297	WGS84	80.0										Conversión de sexagesimal a decimal	
7d0b302982f3e4d28048097bc25dac8c	f8dea0cef6127ddd2e4e9ac7b37af65e	25.10694	-100.66056	WGS84	50.0										Conversión de sexagesimal a decimal	
d57e1f87ba15467b2de214454b86e93a	03ce5b75a22e70c8f265a565cdc03a7a	23.5483297	-104.37833	WGS84	70.0										Conversión de sexagesimal a decimal	
8abb4d7abb2a5a403b219ce1223426a8	314d604b5c5e965e1bbbd0db6b3f2414	18.8169397	-97.5108297	WGS84	90.0										Conversión de sexagesimal a decimal	
50cd6bb53b3372146e6b3f1dc4a504ab	b52494ad991f29b7a0c3059ee2277cd7	20.9578997	-102.8189397	WGS84	80.0										Conversión de sexagesimal a decimal	
b4b3c17cb08c40c63de979a42ce03768	62061d2ece26e468642f387f24aa61c5	28.5092297	-106.6168897	WGS84	60.0										Conversión de sexagesimal a decimal	
cdfc7e71358a7cb5541db7015bce6acc	35de22a7a5d01c2466163f7b77eb8285	19.3441666	-98.8586111	WGS84	80.0										Conversión de sexagesimal a decimal	
3fb8ef3789ba9f59e77064bcd68534c5	3086d3ac51ec09394b3bd63237e71072	23.08333	-103.30333	WGS84	70.0										Conversión de sexagesimal a decimal	
a8c8c52b2bad07b35de3de6f0e559157	aae88dfde4428171435a2b38596e5068	29.4708297	-105.09417	WGS84	60.0										Conversión de sexagesimal a decimal	
65a39fb730b576ce98f87afcf7b2fa8f	2f565439b47523f8123fb70a0230388a	17.4658333	-97.2794444	WGS84	90.0										Conversión de sexagesimal a decimal	
7731cd1e466c26944bd55b00811c5139	9fc1eca9ef1974285a3107d11c2cea86	15.2805597	-92.21111	WGS84	100.0										Conversión de sexagesimal a decimal	
f98039dc509cddf05df6bd2ddcce6ecb	f9badd5cb2800077f97fefc3a7e96cc5	19.6022197	-104.43528	WGS84	90.0										Conversión de sexagesimal a decimal	
ac75d80ad57fe6d4393ae3c825a2fc2d	458605402206e9732a38d0d0f09ee554	20.60722	-102.22444	WGS84	80.0										Conversión de sexagesimal a decimal	
b3caf71ca7c50478865563c1a5f004a1	7288e1a13c36dc923b8422c6600e7417	24.04373	-104.4587597	WGS84	70.0										Conversión de sexagesimal a decimal	
4e7c4d4eb05b4c70175f8023383d65b3	e981f9bedfd058c26589ea1a25cbdd62	23.4274997	-99.39417	WGS84	70.0										Conversión de sexagesimal a decimal	
f9a04ad3791d45e245c374bc2e2e0409	6a628cd3dc925b28dd64b5daaaecd03d	19.01632	-99.87944	WGS84	90.0										Conversión de sexagesimal a decimal	
ceaf448ae2711b3bd06cbb89e5d00d2f	77d74dd8c471f1e54782cd457b22ff05	19.7341697	-96.8519397	WGS84	80.0										Conversión de sexagesimal a decimal	
3cdfbce8a937ad78d8f21ab7be04616e	c8d640fb84bc0cb7a49c3a5b6cd8ced7	28.4780597	-100.90278	WGS84	50.0										Conversión de sexagesimal a decimal	
0830df0c249543c4e1a0e61b087205bd	64ba0cb54e2f4e1a6433432a53491664	28.3036097	-107.5486097	WGS84	60.0										Conversión de sexagesimal a decimal	
3dfca7a2df15689d66ddc8f83049be81	162ba9d1cff7c5c64cfc168d57a0f77d	20.8038888	-102.9141666	WGS84	80.0										Conversión de sexagesimal a decimal	
0b992c8736440c9c1f0c11c2cc11577b	e4374d94199dc20a5054fe31b2d04d46	19.47389	-98.0374997	WGS84	80.0										Conversión de sexagesimal a decimal	
15f0ea27dbe6cd745132e89942fea7e6	6581240f7a470e377fa525ee17b84789	16.6185416	-92.9938658	WGS84	100.0										Conversión de sexagesimal a decimal	
58518817dd3d17030743a66ca0c554f5	11386a0127a15b298bf6008a8c900e19	19.3230588	-98.7605588	WGS84	80.0										Conversión de sexagesimal a decimal	
af95c671f6af3a8565d01064505b83b7	3dda253f978bccb4e3a618f6da7c1538	20.3340833	-98.8535833	WGS84	80.0										Conversión de sexagesimal a decimal	
afc20eb3ff6c7bba0dd659d4a2338c0e	323aabc6da26210503f08492d3bca108	19.6097197	-103.77083	WGS84	90.0										Conversión de sexagesimal a decimal	
c12a0c9fe4a336dcfe034932952ba4ef	9cd3bdf7f97036827f99c22371005b26	19.13417	-97.64028	WGS84	80.0										Conversión de sexagesimal a decimal	
160b309bcfcbd6d3a230905db98204d9	a342342300fe4246c489a6c340f69f82	28.1774997	-109.4441697	WGS84	60.0										Conversión de sexagesimal a decimal	
01cadda88013cc6acf825ff053a3fd71	71a5e0b17131e565ddfbea8d74200725	19.41139	-97.39194	WGS84	80.0										Conversión de sexagesimal a decimal	
640f8cc215a7af389fc4ce0137570f8a	9239d00b73cc18873b6ef057f5a6fb56	21.8519397	-99.57944	WGS84	70.0										Conversión de sexagesimal a decimal	
e832e27dfa9b3cbd543a59aa101e1f3e	0a633a7ae9cbe4630937c090c38d00f2	19.5897197	-99.7388897	WGS84	80.0										Conversión de sexagesimal a decimal	
acb54a9aa98584bdebbdae0c7824fd1d	0bd930c31f098e97dcf0599e1d81f12a	21.0709897	-101.7356097	WGS84	80.0										Conversión de sexagesimal a decimal	
a065493e27a94cdcd5359bc96d6f1a86	edbed0ac6f42690090ecb01b232a1cc8	19.8941697	-97.9775	WGS84	80.0										Conversión de sexagesimal a decimal	
d8ac6dde7160f75bf1078c488ab5871b	15e2c10dcc678f5d2aff675a0c3e982d	18.90333	-97.42444	WGS84	90.0										Conversión de sexagesimal a decimal	
7bd450ea1a0bf27390908bd75431bd57	05cdc8729d126ee7de3f885079f6bb49	19.9283294	-103.4383313	WGS84	90.0										Conversión de sexagesimal a decimal	
dbae25a8e7cd4ebdb243f095026e04b6	c4315c4fbc339f014182b3951eabea27	25.5608297	-104.59417	WGS84	50.0										Conversión de sexagesimal a decimal	
c06d6de47294dbb80c3b78d77e1444b4	b48364912c9f5bd4720ed0a51ef2e602	19.50139	-101.4919397	WGS84	90.0										Conversión de sexagesimal a decimal	
da388802c3c65990ca8ac72560f8c825	19a966421c04b2be34ce2b2897cd9e48	22.61887	-101.8134797	WGS84	70.0										Conversión de sexagesimal a decimal	
321392e7cd0f3aa61bdce2283076be5c	85204eccfdbfd8b6379f12c7b18b6c86	19.2008297	-103.31	WGS84	90.0										Conversión de sexagesimal a decimal	
161b4bd30f4e4856950162ae422323c4	9ad88c614c3fdee96adfbf41fbb87228	25.43167	-103.2758297	WGS84	50.0										Conversión de sexagesimal a decimal	
7115197b365af3525f53518443c4a2e8	e06e3071ebe341f0639bbbd17fb0b8c6	20.27306	-100.89306	WGS84	80.0										Conversión de sexagesimal a decimal	
9408e860db6a569303dad2ddb2a501a9	4821281bbeda4738bd3d95d20f66896f	19.9916666	-97.225	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
25f49897900eb14b7dd85f16ecde3fad	1e06fdddf5fef8fb98325fc42623e474	20.3833333	-102.9333333	WGS84	80.0										Conversión de sexagesimal a decimal	
1bcde79f905a441c1dd336e47b02c15b	1eac850731423d34eab0ac9683f6acaf	26.3233297	-104.3519397	WGS84	50.0										Conversión de sexagesimal a decimal	
e317295513f404df0c419788d2762d01	9a2c0865bc8ae8b38369ffe592663e58	19.4944991	-103.4496991	WGS84	90.0										Conversión de sexagesimal a decimal	
e04baff3b964313390d5dd66a1f00c50	d85c9b296f5340f95a5a28c9c2ad3508	17.93333	-96.4699997	WGS84	90.0										Conversión de sexagesimal a decimal	
98cb9e912ea57ce4b42503f4642f0e62	1b0ea72756ef540d84ff2ac40293cf25	22.5333297	-99.21944	WGS84	70.0										Conversión de sexagesimal a decimal	
b40fadbcbc97b44302a3b16a4df00b94	daaa0c261a7fa360acafb0e256a84b3f	19.425	-102.4083333	WGS84	90.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
b73510bb96d07726ade5152fe30d1515	0931130ec7689ccc10c056b41d6de2a4	31.3258302	-109.5488888	WGS84	70.0										Conversión de sexagesimal a decimal	
48b8f107746560585e8b194292f2de85	6355426011b5aa063ae55761e1038646	21.9202802	-99.39167	WGS84	70.0										Conversión de sexagesimal a decimal	
623d3b915251617d5d55910347bdc3b1	7b003850e60511f0102642ffa1efbbf4	24.6986097	-98.9872197	WGS84	50.0										Conversión de sexagesimal a decimal	
0eb3ef144d36ec43402e5d02e735c950	92b59a0bf9d3db183b1002354977c96c	17.4766697	-97.30056	WGS84	90.0										Conversión de sexagesimal a decimal	
99d5168a3a15770811e3786257c498cf	0ed4c9307a04fe15523d6c33bca7d779	20.0274997	-102.84417	WGS84	80.0										Conversión de sexagesimal a decimal	
7a5a0fde7b7ba8c8ccccaa672f669436	40366237db0898276e127546109112b5	20.2686388	-98.8495555	WGS84	80.0										Conversión de sexagesimal a decimal	
356c1806a09eec8e0febeefc413d641b	3dbec6254dfcfd0244ea5ce1612a4bcc	20.6313997	-104.4347	WGS84	80.0										Conversión de sexagesimal a decimal	
f80889ffaf894cf75028d45e014cbfd2	2e46fb85d0511bd283969e98579d43d4	19.14056	-98.45694	WGS84	90.0										Conversión de sexagesimal a decimal	
6ae08f9afd828d0cd9b1e48d2145e0a5	09253d7949a0f9e3d7d154f76dfc5ff3	19.98167	-97.59528	WGS84	80.0										Conversión de sexagesimal a decimal	
c5af473053d474cebedae8d1b4d1f7cf	97f2fceb62f1ccb1a7d79e7ce226436f	21.2274997	-100.5108297	WGS84	80.0										Conversión de sexagesimal a decimal	
63d82ad6dfc2df86a8e8fb2e44c3d767	6fd76a20d1fc891f84dfcd1d23ed32b8	19.50194	-97.3474997	WGS84	80.0										Conversión de sexagesimal a decimal	
7c08d3605b85c6bffefadba0ba585f6b	bcf788a45f42c3cc185aa64d38d14065	19.4627777	-98.8697222	WGS84	80.0										Conversión de sexagesimal a decimal	
305512d3e92398ac299d0a6a9dddfdeb	21f56b7da89b1ddbc961d1d728f9b42f	19.4888894	-100.3736113	WGS84	80.0										Conversión de sexagesimal a decimal	
53bea9f8686e71d356dcb55b88ae42d3	a234ad8c74bbba49979fdf04f962c69b	19.3869397	-99.5775	WGS84	80.0										Conversión de sexagesimal a decimal	
aa8e49af84dc5c9e311f6432cdcb39bb	ffb0c1304e3fbd8236d880837f136a0c	17.40333	-99.46611	WGS84	100.0										Conversión de sexagesimal a decimal	
8c12c2d00e5e54fc5c21d95b4e08b761	6e22880cc4d250b65962a557191fb041	18.76807	-100.3067997	WGS84	90.0										Conversión de sexagesimal a decimal	
b883fdb0c25c02537679cf3f3f8015d3	b3fd3a67c276a2cf20ea18d7d46fa619	16.4930597	-93.63361	WGS84	100.0										Conversión de sexagesimal a decimal	
e1df223bac93fac7354ad7d154b220dd	7dcbe0b14bafbfa835b2f3999cf2f1ea	18.17639	-96.0324997	WGS84	90.0										Conversión de sexagesimal a decimal	
4d9e4d5d30c6141cfcb5b71ec197342b	535de6a486fe26c9855b0e8d287b1b12	22.575	-102.825	WGS84	70.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
bf44559bc54470cb09da328ba8fc92c2	2069f81093c36c5e542078ff318cba27	20.1152797	-100.49111	WGS84	80.0										Conversión de sexagesimal a decimal	
664a1992f4e9a08dbf5a3661e55c4def	371f68974f3f2f049c8ed56f3c93aeff	21.9281197	-102.4980597	WGS84	80.0										Conversión de sexagesimal a decimal	
2d56adb7b7cc4fb4d20d7fb6da858abe	02c98759e5890ef6dcfa9d581734abd6	17.9766697	-95.03417	WGS84	90.0										Conversión de sexagesimal a decimal	
98b73eeaa6862e5f7a1860ac98009b95	b29edbd1ee1cd35593267179e66253d3	22.0625	-100.3077777	WGS84	70.0										Conversión de sexagesimal a decimal	
d5e48480199f279e47d0d894b0237a1c	e32d28fbd91da7cc10c7cf27e4e57242	23.0775	-109.71083	WGS84	80.0										Conversión de sexagesimal a decimal	
0460c290b0c2ef10593e925f1a46e07d	02e80f2ada46ddd8993ff05836c669a8	20.43804	-100.9689097	WGS84	80.0										Conversión de sexagesimal a decimal	
7e213356e09dda3efedbf8c821634e20	d2384c4eea942316d7884898c19c962a	15.925	-96.4180597	WGS84	100.0										Conversión de sexagesimal a decimal	
4d7014c5ffa223c6acfd8c8d62afb19a	b66dd2ee4a419f1da835d389474a3449	20.3661897	-101.8689097	WGS84	80.0										Conversión de sexagesimal a decimal	
24d9cb0c416d43bc0c05d353aee9245b	5fd4a6ce9032049a3b704aea54d25081	21.71722	-105.2741697	WGS84	80.0										Conversión de sexagesimal a decimal	
850d53b4b95b50631d7d9d44a9d35d2d	3291e8bc016bb31f84aa0fd01c9b394f	21.4336111	-102.5738888	WGS84	80.0										Conversión de sexagesimal a decimal	
72aab36e2cba030f44d2546da7f7ca57	4fb4f1c4c4b10092254fbe5b08cd3f0b	19.5036097	-104.2088897	WGS84	90.0										Conversión de sexagesimal a decimal	
9dc260cbe918533e46d1f98e8cebb8f8	a54e7080cc66430385f865e4c0b38637	19.0596097	-98.7828597	WGS84	90.0										Conversión de sexagesimal a decimal	
74d3ec40404bf3b7f5d9fae9dd156f65	0cad0c1d5312282eb5dbc89648ef2dfa	21.6002777	-98.6619444	WGS84	70.0										Conversión de sexagesimal a decimal	
156fceeef587656171623119d2238b9c	4e46ab3083c82a01ee7b47f53f62059f	19.39861	-98.22194	WGS84	80.0										Conversión de sexagesimal a decimal	
497fc88e0cfd55fc856e2e3a43db09ec	5828509100377e274992115125aa888e	16.6016697	-92.9724997	WGS84	100.0										Conversión de sexagesimal a decimal	
0a9c211954a30c35b7104104bdc956b9	fe6c149ff38f925cf11a0cdebb84e264	20.13444	-99.7661097	WGS84	80.0										Conversión de sexagesimal a decimal	
643280d764efccc0a8debe0e97599372	13b726f65ac8034991ca69a04ffe09c4	28.8775	-107.0441697	WGS84	60.0										Conversión de sexagesimal a decimal	
f68ec135218df02a73f0ce25023060e0	662d75333707e5c26dc3aed11b3b3ccf	19.1728705	-100.2443463	WGS84	90.0										Conversión de sexagesimal a decimal	
d22734c1fc937ae4ef9b922b39ab557d	ac1f15335c771347f70375df936e069e	20.5386102	-98.6380613	WGS84	80.0										Conversión de sexagesimal a decimal	
c1ec8e75a585a3aa5d19532ee156e422	d83a8f3c1bb948d8cf7f5de60515c981	20.66083	-101.9441697	WGS84	80.0										Conversión de sexagesimal a decimal	
71c5c4b262121103b861a559ebe0f9d5	be6f172fb62f4435c97ce0a4758abbc7	28.3516697	-100.7458297	WGS84	50.0										Conversión de sexagesimal a decimal	
8ee569af9fde4b05f69c77a1b155a7d0	673e45c94d7e0290190f5cad72901124	20.60056	-98.6574997	WGS84	80.0										Conversión de sexagesimal a decimal	
819250153317928fe367e996ed2bc629	1829340550dbbc54f85577d2ba6efd96	19.7059997	-99.2379997	WGS84	80.0										Conversión de sexagesimal a decimal	
c79b5a841e709d3eec1d5931927e574b	e0dfae3d2e3b20370388f0ab25ea272a	18.2608297	-97.6274997	WGS84	90.0										Conversión de sexagesimal a decimal	
892f81cb50f540dcc76cb7ac2c2c03ff	5711417ef593467ac0e290364941fd0f	18.6573502	-99.4840697	WGS84	90.0										Conversión de sexagesimal a decimal	
d54794c12a13c57370e711457505a928	d068b2e36fa3cf88f425a658161e9ea4	21.23722	-98.00417	WGS84	70.0										Conversión de sexagesimal a decimal	
013b031fdc2ceab1ae0b45f37d4ceb9b	b04e20a0dbce192cb48125a8c052b57b	20.20483	-101.13294	WGS84	80.0										Conversión de sexagesimal a decimal	
24c84f025ee5535d1cfdd28c8cbfc20b	ea172e5f2a4e8dc6446d3658d335abbd	29.1724997	-108.0291697	WGS84	60.0										Conversión de sexagesimal a decimal	
55ec001a6f27ec7754d2a278c870a00b	66455dbb25e5abda2913af0664f885c2	20.2138897	-100.87833	WGS84	80.0										Conversión de sexagesimal a decimal	
0377619571d3d9cf2a390b688471c698	b11af168ae75438beb50a57ee18a9959	19.90556	-104.1624997	WGS84	90.0										Conversión de sexagesimal a decimal	
24802b2b17fa750495db85da0daa27f6	4d80b4b4c53a87b94603a71a24d4eb6e	17.3138177	-99.4748227	WGS84	100.0										Conversión de sexagesimal a decimal	
8db06e2ec4bc03b6ed11b23cc581ba3f	8537a69a063e27bd734674cb03467a0a	19.58333	-96.98833	WGS84	80.0										Conversión de sexagesimal a decimal	
d4aa2eb8b9dc8ca68d2f36f27953fefd	630ddcff60acac5805cd85895a9b3efc	21.6885697	-97.8371097	WGS84	70.0										Conversión de sexagesimal a decimal	
ffb42e6d8c69920632d962cf8eb273e0	eeeb9270dd7d4b141c79c44ab74cc7c6	18.96083	-98.0441697	WGS84	90.0										Conversión de sexagesimal a decimal	
fdf07d47b7f5155c120c9428de59a86a	68c40c10ed33e4c8e20b5ac63952f0ce	16.6441697	-99.0441697	WGS84	100.0										Conversión de sexagesimal a decimal	
9c323b5c19a54561af9c03217c9ea320	aa858a9837f30469fb46440afac53a03	19.175	-98.3583333	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
b59ef2ad7a478a68732962e93380ce7f	f6c7464c42ab4b83d8dfcd3d1ace5412	19.1757505	-100.2417677	WGS84	90.0										Conversión de sexagesimal a decimal	
48c07b788346ad3316850c112d537c6c	bc35f7c96073aca457c93491e7be0425	21.29917	-100.84139	WGS84	80.0										Conversión de sexagesimal a decimal	
65acc28da75e4b3b8147a8c8976171db	7878671acfc22fc2c592612f35d5ad68	19.7380555	-98.4766111	WGS84	80.0										Conversión de sexagesimal a decimal	
4ef77e31a8f54871e11f57459c1c007f	024d8f93aaada6365624adfeffa60260	22.3608297	-102.3275	WGS84	70.0										Conversión de sexagesimal a decimal	
a724081f7dc6365569c180a996e0391f	c3ed8205a2cfc25e51852284fc8ffc1b	19.5661105	-100.4625013	WGS84	80.0										Conversión de sexagesimal a decimal	
37b0867d1c4a8c1ede0565450bb2e3ab	4aab4e93e958376a0feb731d4a2eddea	28.1933297	-105.4711097	WGS84	60.0										Conversión de sexagesimal a decimal	
3e90cb15d037d22d7c9118351b57864e	655546971359228d1c420dab8a0e757a	18.99417	-97.4775	WGS84	90.0										Conversión de sexagesimal a decimal	
62c69c6b063faa7e10c752902c7c8954	82e7c74303e2fd90b40d4983666fe2ee	16.3244444	-95.2388888	WGS84	100.0										Conversión de sexagesimal a decimal	
769a6e544830222532ea903aa14556e2	dd6f3dd91b1eb79d6a7119d8c1a814b0	23.76528	-100.6547197	WGS84	70.0										Conversión de sexagesimal a decimal	
6bd6c7550385519e528ef19b9ff7f31d	f89fbd3614a365eda6e627f228d62ac7	29.2774997	-108.11083	WGS84	60.0										Conversión de sexagesimal a decimal	
b7c3e82ae9ba0deeb1313ebfc139c6e8	1ebf82034b628dd790a689a582db8893	20.0319197	-100.5618197	WGS84	80.0										Conversión de sexagesimal a decimal	
0c53946de13df8b03d0041db29ea5283	6232d348267c1730d43a2303cfa601fb	18.0410297	-96.6916497	WGS84	90.0										Conversión de sexagesimal a decimal	
741162afb67093ccb80a57d5eb0f8634	d89be4a2dde4e104407e12bb6b001197	19.11833	-97.70139	WGS84	80.0										Conversión de sexagesimal a decimal	
92a805eb014983a273d6faad37e45598	cb9988b1c622fc86a360b6e79c8f01c4	20.7416666	-102.3083333	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
dda2c77e13167fdb0b37e3a7544c6494	b7213fddeacf86618b44e275ee081eff	23.7608297	-103.9775	WGS84	70.0										Conversión de sexagesimal a decimal	
d1d8bbba0893e714582c7a6e0f91c405	be40280d1552d3dad1a4e6fa04d0dbbf	18.3719069	-100.0530527	WGS84	90.0										Conversión de sexagesimal a decimal	
64cb547e76f4c2460b1b7a909e149fec	d4d4ad33a4586fb53e945b3127306811	19.0874997	-98.1033297	WGS84	90.0										Conversión de sexagesimal a decimal	
829eb1dfee0171781c60f809368af92b	ed5b123a7cfcfa1f22f217b9153516a6	16.61333	-92.9930597	WGS84	100.0										Conversión de sexagesimal a decimal	
0cc965f26619dfbf7835e29b4ffbb68e	d1e050d6a5326254bb7ca10c1f43f13c	21.5602797	-102.5125	WGS84	80.0										Conversión de sexagesimal a decimal	
84c6c9749512d2432b23057d6d9adb6c	b5ef751c1bc8fc25471b109c3c3ccf17	20.6516944	-99.2427222	WGS84	80.0										Conversión de sexagesimal a decimal	
e476b19f4c88051c58255697359e2499	654345c22b68853243f62e8f5a9250cc	17.4274997	-97.5108297	WGS84	90.0										Conversión de sexagesimal a decimal	
d971b0d661f47bc26a85d50c69d01a10	7ddf45d1879217ee6274bd0e49fabcf9	19.6609166	-102.0209166	WGS84	90.0										Conversión de sexagesimal a decimal	
eedebb71a1bac7288e8968af8e174861	15200b1dc450663902f7730faabe9fb6	18.325	-101.7416666	WGS84	90.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
dc1905c70974de552550cd0b2f967eba	223a046355920a7251b2cc4c31508c40	21.00278	-102.2794397	WGS84	80.0										Conversión de sexagesimal a decimal	
b0768a7faf549b63d20cb0c1388e9b05	62018ac3caad16d52fdd79923b9c09f9	19.28583	-101.465	WGS84	90.0										Conversión de sexagesimal a decimal	
e107ddc6c75fa1a4fecc7b84b6490c30	44b2f2d98e0a6acbf652a66353d6863c	21.77389	-100.95972	WGS84	70.0										Conversión de sexagesimal a decimal	
e0f4a89787170da98870c8085fed0948	0f0c4b40544bb7120d00d2056605d3ff	19.73222	-100.3519397	WGS84	80.0										Conversión de sexagesimal a decimal	
7f15246aca42f72b075a0eff94367ace	63c1e1aec42fa09345747301ed11d14b	19.37167	-98.6222197	WGS84	80.0										Conversión de sexagesimal a decimal	
ae6e75bbbae190a1bd91e77fdc4c9d72	82141c8dd822cf4abe84360923506ed1	21.91083	-102.36083	WGS84	80.0										Conversión de sexagesimal a decimal	
83c21e57ebe1bb0377ff3d3f555f92dd	295f34eb3acfc272221526228c0b6bd3	19.4289997	-100.34	WGS84	90.0										Conversión de sexagesimal a decimal	
a1265c77b0ef428654600c89a6496d36	65b76796a471a3f7d0355ee9af28d0e5	26.7086102	-108.3258283	WGS84	60.0										Conversión de sexagesimal a decimal	
1001b267bd649101876ac56e498aaf4c	814fba97e5de1ae745ed56475d180ee9	21.1411497	-100.91163	WGS84	80.0										Conversión de sexagesimal a decimal	
014ec318e843cd4ee33b711a65f1f305	cbf972e87d16a587eb5dd555e17d6b19	19.51583	-101.60944	WGS84	90.0										Conversión de sexagesimal a decimal	
efe2276139fb639af1c68adbf63d7020	eb689ce4e70d713309eb7a20361a3138	28.43111	-107.1861097	WGS84	60.0										Conversión de sexagesimal a decimal	
c1cf700071ababce6a3e60b1403f644c	b32bc9f3a8e5b5357b4b145411124a62	19.7627797	-104.85361	WGS84	90.0										Conversión de sexagesimal a decimal	
a686f21519e7adb4b640565048f8b2ee	5603d885a77fa89c166d72557278c8f0	20.2916666	-103.425	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
cc27a232b38536149924c3699d79cc42	30368a793bb596de11587f0bc92f8f8e	20.90603	-102.78224	WGS84	80.0										Conversión de sexagesimal a decimal	
90a350f232831ce06ceba325b6eb2cb4	8c15f3e02847b032dd2396b33c02189d	20.5762222	-104.3756944	WGS84	80.0										Conversión de sexagesimal a decimal	
ac82013319940607f17ed21c01eb7b87	76e1b6c76fc4594d42c7b1b28cdf54f6	27.76169	-109.54958	WGS84	60.0										Conversión de sexagesimal a decimal	
93fbaaa1e8b27b67b83316ffe944c42d	d57e6456fd9d2f628133dc1761754ac1	20.3722197	-101.14444	WGS84	80.0										Conversión de sexagesimal a decimal	
5f894d8e9496c418ba18d410df03c856	e992176869f9d041e5c157ea10992054	18.4152797	-98.01667	WGS84	90.0										Conversión de sexagesimal a decimal	
9ab9a7a32dc84b0cd6afefa532fa446f	8deb066879c8323647c4aab152d3328c	23.0106391	-99.126663	WGS84	70.0										Conversión de sexagesimal a decimal	
9d91d191e14c0b9796de88e68422d531	264479796e01dfbe9f99395ef0b5a658	22.16194	-102.47028	WGS84	70.0										Conversión de sexagesimal a decimal	
1d1ac86e2ffdd39c14b3ac63648854ec	a0b5b7dcc7fc03c6624412b4252518c0	16.7088888	-98.7344444	WGS84	100.0										Conversión de sexagesimal a decimal	
80c99f91908d50ac0d7a48c036612d9d	70b04684943101b402d1fb1fe44cccf9	19.3416666	-98.575	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
a145a1c067aee34b9f3311e5cc99dec8	443a8f2c2d925c54ab7448faf3f2a3e2	19.7608297	-96.8108297	WGS84	80.0										Conversión de sexagesimal a decimal	
8bd26f05f9bf8aed9a8500404af7b609	4bfb1adb22d34bbc37ff4fd91fc23257	20.21861	-101.7930597	WGS84	80.0										Conversión de sexagesimal a decimal	
fcaf0d6ebab7b5d1050c66179f7021a8	f6321bd03e9efbc9597703fb5c0bb3d7	28.4208297	-100.76833	WGS84	50.0										Conversión de sexagesimal a decimal	
4a17c9c4ba8d8c349093885955c9153e	60576d6d42ce3416acdfc642ee7be1a4	22.12528	-102.5130597	WGS84	70.0										Conversión de sexagesimal a decimal	
af286c093db9071490a327137a338afd	2205acc1178259c30e6636ea2cd5e56c	19.1499997	-98.1027797	WGS84	80.0										Conversión de sexagesimal a decimal	
9f8eb274d319be6749778e7626b71f84	c5cf88cc3f3295c722e037ba9227d3c4	23.33564	-102.9710697	WGS84	70.0										Conversión de sexagesimal a decimal	
5ce28f193ef31bf1feadd29afe33a06b	d9f7ea4d8bc0ae861568ea62c4d175ef	19.5691666	-98.7855555	WGS84	80.0										Conversión de sexagesimal a decimal	
05435acac65bfef3efc1f84719185b29	a9a00eb209c14c5c65dbd65f3707afc8	22.26028	-102.2483297	WGS84	70.0										Conversión de sexagesimal a decimal	
2bd9aa1e7e4ed08bfaced811482d07ba	b1d0c95cea371f16f9bb2d0e52694bc8	17.4019397	-99.31861	WGS84	90.0										Conversión de sexagesimal a decimal	
5614e8af293d286dcb5a863b7ff46074	63c3229f0ad8007b8a11759ab61ae32d	16.1053547	-91.7707769	WGS84	100.0										Conversión de sexagesimal a decimal	
b5289957a2e688e581acbb9d695c6f4e	e0a4b09e14f08a75268e3ad3f55bb612	19.1055555	-98.4636111	WGS84	90.0										Conversión de sexagesimal a decimal	
8613c1a7ddccec1d1fe19f26fa7b1a21	d130a89376023b3614cb37e4a398fc3e	20.40489	-101.7430097	WGS84	80.0										Conversión de sexagesimal a decimal	
460ca7e47f6c8b104dcebe9b2f539d3e	a3ed050b388c174be066e6c951afc1b5	19.3608297	-98.04694	WGS84	80.0										Conversión de sexagesimal a decimal	
cc177cd2fd7df5d81de3512f82105946	dd506743eb8ca1dfd8592579a3f69c09	20.1583297	-103.0433297	WGS84	80.0										Conversión de sexagesimal a decimal	
b779e7005631d388a62463e6a83e218e	627c3e8f2671ee6e4520c021b541eca8	18.75056	-100.94611	WGS84	90.0										Conversión de sexagesimal a decimal	
2c65daec1fe13dc080e5c08aaec2fb65	b0707568c74a5f0f74b4b121cb935873	17.0451391	-91.8579711	WGS84	90.0										Conversión de sexagesimal a decimal	
a0a5a4b908410b2c8981e6bcbd5c5c83	d0ca2b184779004f079415a501e01dc2	19.17022	-100.2998	WGS84	90.0										Conversión de sexagesimal a decimal	
6edf9ffb31b13e67e34f2ea03e90dd44	23346442ba03d1c5d997d58b41e324a1	16.30842	-92.48536	WGS84	100.0										Conversión de sexagesimal a decimal	
